VeryHighEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
96000,3072000,0.338617,0.338813,3.4644,11.3122,0.255684,7.64527,7.60449,3.41864,0.0970569,0.126088,0.20014,
98000,3136000,0.33853,0.334375,3.46416,11.3258,0.429189,7.6517,7.61126,3.4343,0.144601,0.223501,0.336661,
100000,3200000,0.338395,0.331797,3.46416,11.3402,0.558597,7.65869,7.6186,3.44981,0.216591,0.305943,0.414147,
102000,3264000,0.33842,0.339672,3.46385,11.3547,0.183839,7.66553,7.62582,3.46651,0.0736547,0.0963568,0.138156,
104000,3328000,0.338513,0.34325,3.46327,11.3702,0.222308,7.67315,7.63369,3.48306,0.098273,0.127111,0.153643,
106000,3392000,0.338518,0.33875,3.46335,11.3871,0.240458,7.68102,7.64207,3.50238,0.0942259,0.126097,0.181772,
108000,3456000,0.338523,0.338828,3.46247,11.4042,0.11455,7.68923,7.6507,3.52106,0.051187,0.0603699,0.0828078,
110000,3520000,0.33861,0.343281,3.46145,11.4236,0.189336,7.69853,7.66037,3.54251,0.0867828,0.100218,0.135179,
112000,3584000,0.338657,0.341266,3.45989,11.4461,0.244077,7.70939,7.67169,3.56714,0.102924,0.121593,0.18492,
114000,3648000,0.338682,0.340062,3.45829,11.4691,0.488284,7.72055,7.68327,3.5917,0.198596,0.258624,0.363448,
116000,3712000,0.338753,0.342781,3.45837,11.493,0.615925,7.73225,7.69532,3.61715,0.280897,0.346465,0.424761,
118000,3776000,0.338864,0.345313,3.45694,11.5211,0.416517,7.74569,7.70926,3.64797,0.188926,0.230249,0.291168,
120000,3840000,0.338966,0.344984,3.45617,11.5502,0.275218,7.75951,7.7236,3.68019,0.112318,0.137453,0.210324,
122000,3904000,0.339166,0.351156,3.45461,11.5847,0.385427,7.77637,7.74088,3.71641,0.174063,0.210372,0.272029,
124000,3968000,0.33921,0.341938,3.45355,11.6148,0.284741,7.79103,7.75568,3.74869,0.138991,0.143039,0.203221,
126000,4032000,0.339257,0.342125,3.45247,11.655,0.47192,7.81041,7.77573,3.79128,0.190896,0.250328,0.351571,
128000,4096000,0.339542,0.357547,3.45013,11.6955,0.316419,7.83029,7.79582,3.83347,0.151414,0.157991,0.228547,
130000,4160000,0.339715,0.350766,3.44792,11.7406,0.452413,7.85257,7.81841,3.87953,0.253029,0.243472,0.285263,
132000,4224000,0.339852,0.34875,3.44396,11.7827,0.288002,7.87318,7.83935,3.92305,0.182182,0.148637,0.166319,
134000,4288000,0.340083,0.355344,3.44112,11.8312,0.348162,7.89706,7.86361,3.97211,0.197147,0.186304,0.218268,
136000,4352000,0.340296,0.354531,3.43573,11.8841,0.580564,7.92295,7.88976,4.0261,0.35862,0.310774,0.334465,
138000,4416000,0.340522,0.355922,3.42823,11.9529,0.666939,7.95694,7.92424,4.09451,0.331607,0.325767,0.478247,
140000,4480000,0.340778,0.358453,3.42392,12.0156,0.413453,7.98832,7.95554,4.15569,0.242998,0.21076,0.259761,
142000,4544000,0.34102,0.357969,3.41298,12.0944,0.371261,8.02745,7.995,4.23248,0.211026,0.177431,0.248639,
144000,4608000,0.341324,0.362891,3.40153,12.1726,0.598813,8.06612,8.03398,4.30863,0.370805,0.302089,0.360308,
146000,4672000,0.341618,0.362781,3.39054,12.2476,0.358792,8.10409,8.07155,4.37908,0.205955,0.166709,0.241913,
148000,4736000,0.341987,0.368906,3.38042,12.3294,0.524279,8.14499,8.11235,4.45687,0.301683,0.249098,0.349007,
150000,4800000,0.34231,0.366188,3.36448,12.4138,0.895631,8.18759,8.15449,4.53548,0.569107,0.403121,0.561931,
152000,4864000,0.342757,0.376297,3.3466,12.4963,0.390125,8.2291,8.19545,4.61229,0.224004,0.147988,0.283053,
154000,4928000,0.34329,0.383797,3.33269,12.5894,0.623564,8.27615,8.24203,4.69759,0.378093,0.296051,0.397783,
156000,4992000,0.343826,0.385109,3.31439,12.6971,0.644462,8.33085,8.29591,4.79479,0.366266,0.29416,0.441193,
158000,5056000,0.344355,0.385609,3.29268,12.785,0.363172,8.37584,8.33962,4.87367,0.2069,0.157326,0.253643,
160000,5120000,0.344902,0.388094,3.27254,12.8862,0.714473,8.42772,8.39024,4.96299,0.442157,0.351784,0.437284,
162000,5184000,0.345519,0.394922,3.25405,13.003,0.99419,8.48746,8.4488,5.06545,0.647161,0.462008,0.596779,
164000,5248000,0.346115,0.394422,3.22177,13.1256,0.779399,8.55002,8.51037,5.17236,0.468243,0.294025,0.549327,
166000,5312000,0.346887,0.410172,3.17878,13.2529,1.47956,8.61583,8.57433,5.28086,0.972621,0.702785,0.865571,
168000,5376000,0.347682,0.413609,3.14852,13.3687,1.40786,8.67548,8.63214,5.37992,0.897913,0.716848,0.813604,
170000,5440000,0.348587,0.424609,3.12455,13.4863,0.662225,8.73602,8.69084,5.48005,0.41138,0.293552,0.427943,
172000,5504000,0.34942,0.420234,3.0877,13.6031,0.860486,8.79683,8.74941,5.57741,0.495532,0.391288,0.584618,
174000,5568000,0.350394,0.434172,3.05384,13.7237,1.11161,8.85964,8.8098,5.67747,0.630139,0.51025,0.760422,
176000,5632000,0.351402,0.439094,3.00167,13.8503,1.67458,8.92564,8.87327,5.78174,1.03254,0.652143,1.14577,
178000,5696000,0.352445,0.444234,2.96224,13.9704,1.07672,8.98826,8.93339,5.88032,0.685211,0.45311,0.69606,
180000,5760000,0.353542,0.451203,2.93662,14.0867,1.5715,9.04893,8.99148,5.97528,1.00423,0.789757,0.915106,
182000,5824000,0.354691,0.458125,2.90073,14.157,1.24666,9.08684,9.02523,6.03281,0.820089,0.518141,0.783036,
184000,5888000,0.355836,0.459984,2.87803,14.266,1.14695,9.14442,9.07948,6.12068,0.769674,0.387774,0.75678,
186000,5952000,0.356941,0.458641,2.84996,14.3527,1.41559,9.19062,9.12211,6.1902,0.851022,0.651074,0.925078,
188000,6016000,0.358245,0.479469,2.80721,14.4585,1.40813,9.24671,9.17478,6.27459,0.727446,0.646083,1.01795,
190000,6080000,0.359487,0.476219,2.77523,14.5288,3.38954,9.28456,9.20858,6.33126,2.28277,1.47603,2.02467,
192000,6144000,0.360685,0.474562,2.75935,14.5953,0.930206,9.32064,9.24057,6.38447,0.486821,0.377857,0.696788,
194000,6208000,0.361933,0.481734,2.7396,14.6762,1.66524,9.3641,9.28009,6.44857,0.94736,0.759445,1.13964,
196000,6272000,0.363194,0.485453,2.72476,14.7309,0.74683,9.39387,9.30596,6.49249,0.471897,0.338341,0.469674,
198000,6336000,0.364442,0.486813,2.71448,14.7901,1.07109,9.4263,9.33392,6.53983,0.651829,0.521132,0.6714,
200000,6400000,0.365714,0.491609,2.72023,14.8372,0.670925,9.45266,9.35558,6.57748,0.42182,0.260827,0.45186,
202000,6464000,0.366936,0.489141,2.70109,14.9012,1.0539,9.48749,9.38636,6.6279,0.700817,0.347955,0.706038,
204000,6528000,0.368138,0.489484,2.68602,14.9469,0.881939,9.51287,9.40761,6.66421,0.529963,0.370935,0.599469,
206000,6592000,0.369404,0.498625,2.68856,14.9819,1.22884,9.53292,9.42292,6.69243,0.921521,0.552222,0.596573,
208000,6656000,0.370588,0.492469,2.69613,15.0267,1.25725,9.55816,9.4438,6.72744,0.862112,0.514434,0.756827,
210000,6720000,0.371759,0.493562,2.70331,15.0831,2.18247,9.58917,9.47095,6.77122,1.45248,1.01182,1.2766,
212000,6784000,0.372875,0.490016,2.68405,15.1132,1.15339,9.60659,9.48412,6.79505,0.692276,0.493676,0.779329,
214000,6848000,0.374038,0.497344,2.64903,15.1825,1.34311,9.64427,9.51831,6.84822,0.89893,0.555311,0.829149,
216000,6912000,0.375156,0.494812,2.64634,15.213,0.751757,9.66195,9.53186,6.8721,0.456855,0.303594,0.514056,
218000,6976000,0.376256,0.495031,2.64946,15.2664,1.25444,9.69155,9.55764,6.9129,0.886769,0.52538,0.715,
220000,7040000,0.377377,0.499563,2.64754,15.3141,1.44257,9.71813,9.58037,6.94957,0.959927,0.652857,0.856347,
222000,7104000,0.378551,0.507688,2.59822,15.3798,1.00058,9.75413,9.61243,6.99984,0.605916,0.423175,0.674502,
224000,7168000,0.379723,0.509812,2.599,15.4241,1.01778,9.77934,9.63307,7.03354,0.551997,0.421246,0.744135,
226000,7232000,0.380838,0.505766,2.61059,15.4475,0.685807,9.79344,9.64294,7.0518,0.428582,0.30936,0.436973,
228000,7296000,0.381894,0.50125,2.61873,15.49,0.951354,9.81749,9.663,7.08395,0.609239,0.38931,0.618336,
230000,7360000,0.382996,0.508578,2.59811,15.5301,2.53703,9.84044,9.68174,7.11432,1.89529,0.999098,1.35875,
232000,7424000,0.384031,0.503047,2.64301,15.5513,0.874824,9.85404,9.69046,7.12999,0.563411,0.384823,0.547537,
234000,7488000,0.384992,0.496437,2.64964,15.5978,0.57979,9.87995,9.7131,7.16468,0.366433,0.223244,0.38993,
236000,7552000,0.385927,0.495297,2.64958,15.6128,0.770498,9.89003,9.71879,7.17575,0.478406,0.371892,0.47591,
238000,7616000,0.386899,0.501594,2.64361,15.6658,1.18337,9.91936,9.74513,7.21509,0.806548,0.559818,0.660651,
240000,7680000,0.387821,0.497656,2.63252,15.7002,1.24888,9.93942,9.76123,7.24034,0.865642,0.530334,0.727399,
242000,7744000,0.388825,0.509297,2.63787,15.7406,1.30591,9.9624,9.78063,7.27018,0.726001,0.573913,0.921387,
244000,7808000,0.38979,0.506562,2.63347,15.7863,1.10742,9.98823,9.80305,7.30356,0.756162,0.458217,0.66681,
246000,7872000,0.390693,0.500781,2.67096,15.8209,1.25082,10.0081,9.81982,7.32874,0.859561,0.518261,0.7464,
248000,7936000,0.391632,0.507187,2.6237,15.8587,1.17255,10.03,9.83809,7.35602,0.80343,0.53285,0.667423,
250000,8000000,0.392589,0.511203,2.63842,15.88,1.13777,10.0436,9.84733,7.37086,0.820219,0.474532,0.629748,
252000,8064000,0.393503,0.507828,2.67269,15.9042,0.971415,10.0584,9.85834,7.38811,0.664858,0.51808,0.482911,
254000,8128000,0.394412,0.508906,2.66507,15.9388,0.897528,10.0782,9.87515,7.41327,0.64165,0.384018,0.496359,
256000,8192000,0.395282,0.505813,2.66476,15.9825,0.493109,10.1029,9.89712,7.4443,0.332222,0.212397,0.296095,
258000,8256000,0.396134,0.505188,2.64463,16.0107,0.560952,10.1197,9.91037,7.4646,0.379356,0.237916,0.337864,
260000,8320000,0.396985,0.506719,2.63006,16.0595,0.713602,10.147,9.93502,7.49946,0.425576,0.306552,0.48388,
262000,8384000,0.397862,0.511828,2.6205,16.0945,0.892122,10.1671,9.95214,7.52438,0.5749,0.450429,0.512332,
264000,8448000,0.398736,0.513234,2.61999,16.1264,0.689883,10.1859,9.9672,7.5474,0.456696,0.317688,0.407973,
266000,8512000,0.399545,0.506344,2.6379,16.1399,0.632928,10.1951,9.97264,7.55663,0.426762,0.293094,0.364098,
268000,8576000,0.40041,0.515437,2.65611,16.1754,1.13934,10.216,9.99023,7.58107,0.786211,0.525495,0.635471,
270000,8640000,0.401261,0.515344,2.65283,16.2206,1.29647,10.2414,10.0129,7.61319,0.777834,0.505514,0.905678,
272000,8704000,0.402082,0.512891,2.65443,16.2405,0.583628,10.2534,10.0221,7.62752,0.366339,0.316395,0.326054,
274000,8768000,0.402902,0.514422,2.63855,16.2735,1.17839,10.2726,10.0384,7.65059,0.884694,0.5558,0.544974,
276000,8832000,0.403701,0.513125,2.59923,16.2996,0.605194,10.2881,10.0508,7.66907,0.421779,0.289905,0.322983,
278000,8896000,0.404466,0.510109,2.63798,16.3185,0.860483,10.3002,10.0595,7.6816,0.633082,0.357428,0.460308,
280000,8960000,0.405165,0.50225,2.67174,16.3351,0.53589,10.3108,10.0668,7.69296,0.341779,0.24749,0.330323,
282000,9024000,0.405882,0.506281,2.64784,16.3795,0.796519,10.3354,10.0896,7.72445,0.579796,0.362561,0.408446,
284000,9088000,0.406695,0.521391,2.58229,16.429,1.20754,10.3635,10.1149,7.75888,0.732786,0.487297,0.826875,
286000,9152000,0.407488,0.52,2.59214,16.4586,0.89657,10.3807,10.1293,7.7797,0.567721,0.395021,0.570516,
288000,9216000,0.408269,0.519953,2.63534,16.4815,0.626985,10.3949,10.14,7.7953,0.437136,0.29273,0.341074,
290000,9280000,0.409001,0.514437,2.61478,16.5259,1.26094,10.4199,10.1625,7.82652,0.742375,0.572486,0.843267,
292000,9344000,0.409731,0.515672,2.59629,16.5489,0.716686,10.4337,10.1734,7.84252,0.464488,0.323652,0.439477,
294000,9408000,0.410403,0.508438,2.64134,16.5625,0.718593,10.4427,10.1793,7.85158,0.418593,0.374495,0.448228,
296000,9472000,0.411068,0.508812,2.62318,16.5938,1.5914,10.4608,10.1949,7.87323,0.898585,0.678655,1.12451,
298000,9536000,0.411799,0.52,2.61575,16.6178,0.855094,10.4751,10.2063,7.89014,0.620321,0.344533,0.477163,
300000,9600000,0.412491,0.515578,2.60122,16.6559,0.819406,10.4967,10.2255,7.91681,0.580617,0.375043,0.44006,
302000,9664000,0.413143,0.510906,2.6323,16.6689,0.778725,10.5057,10.231,7.92531,0.452248,0.346763,0.530698,
304000,9728000,0.413828,0.517375,2.59596,16.6938,0.588933,10.5206,10.2429,7.94237,0.387911,0.281982,0.341839,
306000,9792000,0.414507,0.517672,2.63586,16.7267,0.873528,10.5398,10.2593,7.96508,0.659815,0.372943,0.434291,
308000,9856000,0.415198,0.520906,2.60243,16.7772,0.679521,10.568,10.2859,7.99948,0.453719,0.369411,0.345577,
310000,9920000,0.415858,0.517531,2.61932,16.7883,0.789653,10.5757,10.2904,8.00686,0.527617,0.350126,0.471788,
312000,9984000,0.416567,0.526484,2.59926,16.8339,1.65124,10.6013,10.3139,8.0384,1.19526,0.850673,0.757836,
314000,10048000,0.417248,0.523422,2.55863,16.8465,0.889827,10.6098,10.3192,8.04682,0.598362,0.452956,0.478107,
316000,10112000,0.417913,0.522406,2.56891,16.8666,1.03339,10.6221,10.3289,8.06019,0.766568,0.515339,0.463361,
318000,10176000,0.418573,0.52275,2.60846,16.8696,0.768164,10.6254,10.3292,8.06189,0.506521,0.369106,0.444154,
320000,10240000,0.419156,0.511875,2.64209,16.877,0.71369,10.6312,10.3318,8.0664,0.510401,0.353501,0.351968,
322000,10304000,0.419752,0.515156,2.6072,16.928,1.04721,10.6594,10.3584,8.10184,0.643282,0.440075,0.699415,
324000,10368000,0.420435,0.530297,2.56098,16.9414,0.830077,10.6684,10.3642,8.11054,0.548385,0.387341,0.488128,
326000,10432000,0.421009,0.514016,2.61092,16.9656,1.39015,10.6829,10.376,8.12694,1.07361,0.58066,0.665377,
328000,10496000,0.421597,0.517438,2.58998,16.9919,0.69599,10.6986,10.3889,8.14465,0.51222,0.31739,0.348277,
330000,10560000,0.422157,0.514109,2.61492,17.014,0.629074,10.712,10.3997,8.15951,0.417207,0.346953,0.31827,
332000,10624000,0.422777,0.524953,2.59424,17.0261,0.643154,10.7199,10.405,8.16754,0.433613,0.357633,0.312611,
334000,10688000,0.423347,0.518031,2.59842,17.0414,0.852349,10.73,10.4114,8.1779,0.640822,0.369787,0.423205,
336000,10752000,0.42393,0.521375,2.61851,17.0695,0.657396,10.7466,10.4256,8.1966,0.434595,0.321871,0.373759,
338000,10816000,0.424493,0.519063,2.59705,17.084,1.92627,10.7564,10.4321,8.20566,1.41261,0.87206,0.977021,
340000,10880000,0.425006,0.511641,2.65673,17.1021,0.627836,10.7678,10.4409,8.21726,0.426638,0.32659,0.324804,
342000,10944000,0.425524,0.513516,2.62286,17.1334,0.585474,10.7856,10.4568,8.23873,0.393391,0.278372,0.332465,
344000,11008000,0.426001,0.507641,2.6215,17.1467,1.01744,10.7941,10.4627,8.24795,0.553329,0.380037,0.76458,
346000,11072000,0.426537,0.518719,2.64665,17.1739,1.01885,10.8098,10.4765,8.26638,0.698617,0.54085,0.507418,
348000,11136000,0.427114,0.526937,2.5699,17.2035,3.8355,10.8272,10.4912,8.28644,2.74546,1.64122,2.11658,
350000,11200000,0.427679,0.525937,2.60176,17.2214,1.00276,10.8384,10.4996,8.29833,0.706753,0.478107,0.526728,
352000,11264000,0.428203,0.52,2.62913,17.2544,1.11631,10.8578,10.5163,8.32056,0.740678,0.461849,0.695866,
354000,11328000,0.428698,0.515844,2.60308,17.2798,0.984171,10.8728,10.529,8.33745,0.639726,0.503648,0.552885,
356000,11392000,0.429241,0.525375,2.60262,17.3145,0.586729,10.8929,10.5467,8.36075,0.430174,0.279715,0.284535,
358000,11456000,0.429795,0.528313,2.58512,17.3281,0.553715,10.9019,10.5528,8.36958,0.372442,0.287614,0.291831,
360000,11520000,0.4303,0.520703,2.60988,17.3274,0.542208,10.9033,10.5511,8.36842,0.357209,0.28914,0.287731,
362000,11584000,0.430801,0.521031,2.59582,17.3391,0.640171,10.9116,10.5563,8.37543,0.451181,0.309383,0.332471,
364000,11648000,0.431273,0.516625,2.61166,17.3674,0.83526,10.9281,10.5704,8.39447,0.595467,0.426892,0.401049,
366000,11712000,0.431735,0.515891,2.6584,17.3858,0.880749,10.9398,10.5793,8.4064,0.675274,0.412119,0.387146,
368000,11776000,0.432246,0.525703,2.61024,17.4113,0.800217,10.9546,10.592,8.42371,0.592799,0.352559,0.405758,
370000,11840000,0.432771,0.529391,2.55809,17.4498,1.27109,10.9767,10.612,8.44939,0.870437,0.594672,0.710191,
372000,11904000,0.433281,0.527547,2.55717,17.4599,0.848394,10.9838,10.6162,8.45585,0.570374,0.419183,0.467689,
374000,11968000,0.433841,0.538094,2.55654,17.4972,1.04918,11.0053,10.6353,8.48092,0.725579,0.528422,0.543215,
376000,12032000,0.43437,0.533328,2.55971,17.5146,0.517978,11.0163,10.6434,8.49231,0.353254,0.261361,0.274232,
378000,12096000,0.434837,0.522609,2.62342,17.5344,0.673722,11.0286,10.6527,8.50563,0.485941,0.31025,0.34858,
380000,12160000,0.435299,0.522672,2.64343,17.561,1.2725,11.0451,10.666,8.52253,0.863603,0.695379,0.624418,
382000,12224000,0.435782,0.527375,2.59935,17.6017,0.756693,11.0679,10.687,8.55054,0.534618,0.328791,0.422688,
384000,12288000,0.436229,0.521781,2.58424,17.6222,0.602757,11.0809,10.6972,8.56305,0.388551,0.275258,0.369564,
386000,12352000,0.436713,0.529656,2.59134,17.6512,0.661586,11.0981,10.7116,8.58258,0.473811,0.33385,0.318973,
388000,12416000,0.437132,0.517812,2.63421,17.6568,0.785561,11.1033,10.7133,8.58519,0.611322,0.372412,0.323576,
390000,12480000,0.4376,0.528406,2.65377,17.6806,0.713178,11.1175,10.7253,8.60076,0.522039,0.354434,0.332376,
392000,12544000,0.438047,0.52525,2.62678,17.7128,1.26591,11.1366,10.742,8.62149,0.926287,0.599764,0.620323,
394000,12608000,0.438513,0.529922,2.58348,17.7499,0.66276,11.1583,10.7611,8.64581,0.475369,0.331891,0.321129,
396000,12672000,0.438967,0.528328,2.60759,17.7544,0.830269,11.1628,10.762,8.64818,0.585027,0.428949,0.403847,
398000,12736000,0.4394,0.525234,2.64774,17.7719,0.747731,11.1735,10.7704,8.65976,0.531619,0.393406,0.348876,
400000,12800000,0.439826,0.524594,2.65037,17.8097,1.01318,11.1952,10.7899,8.68515,0.766546,0.46792,0.469042,
402000,12864000,0.440272,0.529344,2.61004,17.8208,0.774481,11.2034,10.7947,8.69122,0.521616,0.335632,0.463777,
404000,12928000,0.440696,0.526094,2.62765,17.8389,1.00061,11.2148,10.8032,8.70316,0.6873,0.501596,0.526537,
406000,12992000,0.441184,0.539766,2.63986,17.8693,0.697471,11.2328,10.8187,8.72304,0.49358,0.364869,0.331233,
408000,13056000,0.441606,0.527266,2.60759,17.8903,0.591514,11.2459,10.8289,8.7365,0.436496,0.291681,0.272548,
410000,13120000,0.442053,0.533172,2.62201,17.9201,0.821892,11.2633,10.8439,8.75648,0.533023,0.315214,0.540401,
412000,13184000,0.442436,0.520984,2.63974,17.941,0.875651,11.276,10.8538,8.77081,0.656824,0.420048,0.398631,
414000,13248000,0.442859,0.529969,2.63801,17.9757,1.10144,11.2966,10.8714,8.79352,0.756702,0.562653,0.569196,
416000,13312000,0.443283,0.531109,2.6334,18.0009,0.860286,11.3119,10.884,8.80985,0.638283,0.404386,0.411288,
418000,13376000,0.443688,0.527906,2.62611,18.0102,1.62371,11.319,10.8878,8.81503,1.15984,0.79943,0.807537,
420000,13440000,0.444076,0.525187,2.65639,18.0398,2.20654,11.3365,10.9028,8.83426,1.66685,1.02083,1.02389,
422000,13504000,0.444463,0.525734,2.66687,18.075,0.707557,11.3575,10.9206,8.85747,0.557119,0.314604,0.302127,
424000,13568000,0.444902,0.537453,2.64686,18.1137,0.82107,11.3801,10.9404,8.88292,0.618763,0.373263,0.389825,
426000,13632000,0.445316,0.533063,2.63736,18.1403,0.752644,11.3964,10.9539,8.89962,0.499542,0.408685,0.387178,
