MedEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
Actor Learning Rate:,0.0005
Optimizer Type:,Momentum
Momentum Coeff:,0.95
Entropy Coeff:,0.01
Baseline Type:,Critic Network
Critic Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-85, Activation-RELU,Layer 2,Neurons-1, Activation-LINEAR,
Critic Learning Rate:,0.015
Critic Optimizer Type:,SDG

Workers:,8, Batch Size:,32


Batches,Hands,TotalAvgScore,RecentAvgScore,RecentAvgEntropy,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
1008000,32256000,0.549493,0.597625,0.0770319,23.8471,1.72634,15.3865,13.3693,12.3775,1.27641,0.6578,0.958298,
1010000,32320000,0.549584,0.595484,0.0766083,23.8552,0.283736,15.3936,13.3717,12.3816,0.264594,0.0755886,0.0691555,
1012000,32384000,0.549653,0.584547,0.0754956,23.8638,0.459419,15.4008,13.3747,12.3859,0.347415,0.18143,0.239692,
1014000,32448000,0.549734,0.590531,0.0747097,23.8728,0.87997,15.4077,13.3781,12.391,0.715341,0.32818,0.393614,
1016000,32512000,0.549826,0.596672,0.0702343,23.8891,0.427915,15.4189,13.3856,12.4005,0.310924,0.148392,0.253804,
1018000,32576000,0.54992,0.597687,0.0760977,23.8999,1.16554,15.4274,13.3899,12.4061,0.935198,0.43457,0.54318,
1020000,32640000,0.55001,0.595844,0.0751628,23.9086,0.585629,15.4348,13.3925,12.4109,0.473276,0.216067,0.268862,
1022000,32704000,0.550099,0.595484,0.0782049,23.9186,0.47988,15.4426,13.3963,12.4164,0.403779,0.158915,0.204923,
1024000,32768000,0.550184,0.593437,0.0794873,23.9256,0.530459,15.4492,13.398,12.4198,0.406767,0.184126,0.2864,
1026000,32832000,0.550267,0.593109,0.0764665,23.9341,0.517765,15.4571,13.4003,12.4238,0.399095,0.179901,0.276477,
1028000,32896000,0.550345,0.59025,0.0781519,23.9475,0.548265,15.4664,13.4065,12.4314,0.452949,0.188014,0.245117,
1030000,32960000,0.550431,0.594359,0.0763639,23.9564,0.369521,15.4739,13.4096,12.4358,0.313241,0.112216,0.160728,
1032000,33024000,0.550517,0.594922,0.0788107,23.9615,1.16282,15.4794,13.4098,12.4387,0.866568,0.421192,0.651,
1034000,33088000,0.550586,0.586406,0.0768688,23.9712,0.567691,15.4875,13.4132,12.4435,0.389907,0.218504,0.350002,
1036000,33152000,0.550664,0.590891,0.0824775,23.9768,0.589851,15.4937,13.4134,12.4464,0.466859,0.200132,0.299856,
1038000,33216000,0.550745,0.5925,0.0851675,23.9889,1.29193,15.5028,13.4184,12.4531,1.02465,0.490933,0.614949,
1040000,33280000,0.550835,0.597484,0.0745016,24.0016,0.446281,15.5116,13.4241,12.4604,0.37589,0.154877,0.184084,
1042000,33344000,0.550922,0.596313,0.07495,24.0138,0.611931,15.5214,13.4283,12.4671,0.469799,0.228216,0.318852,
1044000,33408000,0.551018,0.601031,0.0777506,24.0278,0.642546,15.5314,13.4343,12.4751,0.528485,0.225681,0.287466,
1046000,33472000,0.551107,0.597484,0.0767728,24.0387,0.907896,15.5399,13.4386,12.4809,0.705493,0.324749,0.470204,
1048000,33536000,0.551192,0.595922,0.0778459,24.0514,0.220349,15.5492,13.4441,12.4878,0.162292,0.0809032,0.125177,
1050000,33600000,0.55128,0.597453,0.0774715,24.0602,0.6266,15.5577,13.4462,12.4919,0.507283,0.245743,0.273682,
1052000,33664000,0.551359,0.592719,0.0798516,24.073,0.492769,15.5671,13.4516,12.4992,0.409386,0.155411,0.225991,
1054000,33728000,0.55145,0.599312,0.0772821,24.0849,0.794336,15.5756,13.4566,12.5061,0.699472,0.214211,0.309551,
1056000,33792000,0.551521,0.588938,0.0773412,24.0923,0.136329,15.5822,13.4589,12.5099,0.113031,0.0472481,0.059808,
1058000,33856000,0.551608,0.597281,0.0778396,24.105,0.217616,15.5917,13.4641,12.5168,0.175636,0.0709586,0.107116,
1060000,33920000,0.551683,0.591313,0.0808748,24.1189,0.26733,15.6021,13.4699,12.5243,0.200736,0.0946808,0.149016,
1062000,33984000,0.551768,0.597031,0.0829085,24.1305,0.993232,15.6114,13.4741,12.5304,0.824666,0.323536,0.449178,
1064000,34048000,0.551854,0.597297,0.0768884,24.1392,0.354445,15.6198,13.4766,12.5342,0.278575,0.129583,0.176736,
1066000,34112000,0.551932,0.593844,0.0816999,24.1496,0.363469,15.6277,13.4808,12.5397,0.293986,0.134467,0.166134,
1068000,34176000,0.552007,0.591953,0.0802996,24.1586,0.359143,15.6349,13.4842,12.5445,0.27122,0.135123,0.192782,
1070000,34240000,0.552087,0.5945,0.0747875,24.1707,1.61145,15.6435,13.4895,12.5515,1.33799,0.585208,0.681226,
1072000,34304000,0.552171,0.597031,0.0813327,24.1786,0.818828,15.6503,13.4921,12.5553,0.674994,0.275316,0.372914,
1074000,34368000,0.552247,0.592953,0.0809191,24.1928,0.538844,15.6612,13.4978,12.563,0.451036,0.145788,0.256252,
1076000,34432000,0.552321,0.592391,0.0799004,24.2072,0.606801,15.6722,13.5036,12.5707,0.465835,0.238786,0.306898,
1078000,34496000,0.55241,0.600422,0.07328,24.2183,0.557004,15.6805,13.5082,12.5768,0.423714,0.204476,0.298177,
1080000,34560000,0.552485,0.592609,0.0770551,24.2243,0.899069,15.6861,13.5098,12.5796,0.721241,0.302959,0.443116,
1082000,34624000,0.552559,0.592328,0.0791342,24.234,0.79612,15.6944,13.5133,12.5843,0.65205,0.277148,0.36308,
1084000,34688000,0.552624,0.588078,0.0807405,24.2455,0.924645,15.7034,13.5177,12.5906,0.779951,0.341946,0.360162,
1086000,34752000,0.55269,0.588406,0.097437,24.2531,2.98705,15.7122,13.5186,12.5932,2.54572,0.963886,1.22993,
1088000,34816000,0.552763,0.592469,0.0908198,24.2628,0.697823,15.7213,13.521,12.5978,0.579703,0.235717,0.30877,
1090000,34880000,0.552846,0.598188,0.0775513,24.2699,0.405541,15.7278,13.5232,12.6012,0.300333,0.144909,0.230792,
1092000,34944000,0.552922,0.593953,0.0793534,24.2825,0.0733149,15.737,13.5286,12.6081,0.0614376,0.0218383,0.03352,
1094000,35008000,0.552997,0.593969,0.0805092,24.2892,0.978842,15.7435,13.5303,12.6111,0.737653,0.401794,0.502555,
1096000,35072000,0.553069,0.592516,0.0809579,24.2959,0.258263,15.7501,13.5319,12.614,0.212836,0.0812705,0.121638,
1098000,35136000,0.553145,0.594875,0.0854838,24.3058,1.33971,15.7577,13.5359,12.6192,1.08033,0.543949,0.576048,
1100000,35200000,0.553217,0.592922,0.0839017,24.313,2.75023,15.7645,13.5379,12.6227,2.31014,0.967282,1.13638,
1102000,35264000,0.553285,0.590422,0.0767707,24.3243,0.340082,15.7735,13.5422,12.6284,0.266863,0.123133,0.171109,
1104000,35328000,0.553357,0.592938,0.0868577,24.3342,0.743865,15.7821,13.5452,12.6335,0.580336,0.232284,0.403224,
1106000,35392000,0.553436,0.597297,0.0803553,24.3483,0.570012,15.7931,13.5505,12.6412,0.487348,0.176152,0.237437,
1108000,35456000,0.553514,0.596719,0.0906197,24.3568,0.176511,15.8008,13.5527,12.6456,0.144846,0.0653109,0.076879,
1110000,35520000,0.553584,0.592031,0.0876926,24.3628,0.216034,15.8074,13.5536,12.6481,0.153744,0.0816242,0.127949,
1112000,35584000,0.553666,0.599609,0.0856237,24.3744,0.965551,15.8165,13.5581,12.6542,0.705434,0.301899,0.586096,
1114000,35648000,0.553736,0.592578,0.087874,24.3832,0.278902,15.8244,13.5608,12.6584,0.222744,0.0885926,0.142559,
1116000,35712000,0.553801,0.589672,0.0884275,24.3951,2.14211,15.834,13.5653,12.6645,1.71084,0.848076,0.970785,
1118000,35776000,0.553879,0.597516,0.0853969,24.4068,0.757024,15.8431,13.5698,12.6707,0.574622,0.270489,0.411984,
1120000,35840000,0.553953,0.595141,0.093986,24.4197,0.228362,15.8524,13.5753,12.6781,0.168642,0.0807721,0.131092,
1122000,35904000,0.554026,0.595281,0.0895386,24.4311,0.75274,15.8615,13.5795,12.6842,0.538632,0.250533,0.462305,
1124000,35968000,0.554089,0.589109,0.0774589,24.4445,0.396016,15.8707,13.5856,12.6919,0.342423,0.12715,0.152998,
1126000,36032000,0.554167,0.598172,0.0761635,24.4552,0.348328,15.8791,13.5897,12.6977,0.264137,0.11538,0.19558,
1128000,36096000,0.554246,0.598516,0.0867123,24.4657,0.869146,15.8872,13.5938,12.7034,0.573768,0.255027,0.600971,
1130000,36160000,0.554311,0.591,0.0880483,24.4756,0.699153,15.8953,13.5973,12.7086,0.571193,0.234018,0.328313,
1132000,36224000,0.554376,0.591422,0.0777974,24.4881,1.42864,15.9053,13.6018,12.7153,1.01827,0.495965,0.870712,
1134000,36288000,0.554444,0.592562,0.0779266,24.4957,0.15858,15.9117,13.6044,12.7192,0.138121,0.0530625,0.0570484,
1136000,36352000,0.554512,0.593234,0.0789886,24.505,1.0406,15.9197,13.6073,12.7239,0.842257,0.421171,0.442791,
1138000,36416000,0.554581,0.593938,0.0821248,24.514,1.27862,15.9272,13.6104,12.7287,0.847567,0.541141,0.789731,
1140000,36480000,0.554651,0.594328,0.0683115,24.5211,0.0642654,15.9335,13.6127,12.732,0.0477299,0.0233852,0.0361251,
1142000,36544000,0.554723,0.596062,0.0612663,24.5326,0.407003,15.943,13.617,12.7376,0.321587,0.139565,0.206772,
1144000,36608000,0.554776,0.584719,0.0690281,24.5414,0.647647,15.9499,13.6204,12.7423,0.532124,0.247364,0.274047,
1146000,36672000,0.554856,0.600781,0.0748532,24.5533,0.0753879,15.9592,13.6251,12.7486,0.062738,0.024486,0.0338778,
1148000,36736000,0.554925,0.59425,0.0819947,24.5611,0.472418,15.9659,13.6276,12.7526,0.408362,0.141006,0.191144,
1150000,36800000,0.554994,0.594578,0.0900747,24.5674,0.434407,15.9717,13.6293,12.7555,0.375448,0.136952,0.170273,
1152000,36864000,0.55507,0.598859,0.0833947,24.5805,0.58474,15.9807,13.6353,12.7631,0.44128,0.213562,0.318723,
1154000,36928000,0.555132,0.591125,0.080862,24.5942,0.961535,15.9902,13.6414,12.7712,0.808742,0.359188,0.376126,
1156000,36992000,0.555202,0.595375,0.0765112,24.6031,1.6615,15.997,13.6449,12.776,1.2851,0.667083,0.814911,
1158000,37056000,0.555277,0.598391,0.0828981,24.6148,0.898446,16.0063,13.6493,12.7821,0.749941,0.312673,0.383444,
1160000,37120000,0.555329,0.585875,0.0741952,24.626,0.0620263,16.0145,13.6541,12.7885,0.0474556,0.0243045,0.0316941,
1162000,37184000,0.555408,0.601031,0.0737077,24.642,0.949018,16.0263,13.6605,12.7975,0.639139,0.347543,0.609385,
1164000,37248000,0.555478,0.596062,0.0784719,24.6462,0.303929,16.0313,13.6604,12.7993,0.224402,0.105543,0.175719,
1166000,37312000,0.555546,0.595094,0.0839219,24.6567,0.319888,16.0395,13.6643,12.8051,0.282944,0.0955434,0.114642,
1168000,37376000,0.55561,0.593094,0.0779531,24.6615,0.219907,16.0447,13.6648,12.8073,0.16563,0.0785652,0.121463,
1170000,37440000,0.555669,0.590312,0.0729509,24.6717,1.34454,16.0523,13.6689,12.8131,0.989884,0.520607,0.74624,
1172000,37504000,0.555732,0.592391,0.0729336,24.6788,0.343018,16.058,13.6714,12.817,0.239527,0.129218,0.208784,
1174000,37568000,0.555796,0.593313,0.0818018,24.6898,4.25685,16.0665,13.6758,12.8229,3.32839,1.66154,2.06927,
1176000,37632000,0.555869,0.598734,0.0700018,24.7011,0.995944,16.0745,13.6809,12.8293,0.857179,0.331442,0.383791,
1178000,37696000,0.555943,0.599219,0.07186,24.7134,0.452641,16.083,13.6865,12.8363,0.359077,0.186576,0.202823,
1180000,37760000,0.556015,0.598344,0.0821595,24.7229,1.89846,16.091,13.6898,12.841,1.35201,0.652439,1.16213,
1182000,37824000,0.556083,0.596375,0.0803859,24.7338,0.434828,16.1004,13.6934,12.8463,0.340742,0.151966,0.223331,
1184000,37888000,0.556153,0.597594,0.0964008,24.7441,0.686614,16.1094,13.6963,12.8517,0.573194,0.214103,0.311523,
1186000,37952000,0.556219,0.595469,0.0933052,24.7538,1.68154,16.1178,13.6994,12.8567,1.37739,0.545647,0.7954,
1188000,38016000,0.556287,0.596469,0.0896438,24.7633,0.901394,16.1265,13.7019,12.8613,0.730696,0.318714,0.420733,
1190000,38080000,0.556349,0.593359,0.0885566,24.7733,0.6251,16.1364,13.7044,12.8655,0.533739,0.217895,0.241649,
1192000,38144000,0.556415,0.595391,0.0830585,24.7862,0.749439,16.146,13.71,12.8725,0.607194,0.240269,0.367758,
1194000,38208000,0.556479,0.594922,0.0818805,24.7977,0.317222,16.1555,13.7141,12.8782,0.251057,0.113308,0.157358,
1196000,38272000,0.556536,0.590172,0.0810023,24.8102,0.937809,16.1661,13.7185,12.8843,0.764373,0.350228,0.415404,
1198000,38336000,0.556608,0.599906,0.0885467,24.819,0.42782,16.1754,13.7201,12.8878,0.347728,0.132428,0.211135,
1200000,38400000,0.55667,0.593437,0.0991519,24.8221,0.400513,16.1812,13.7187,12.888,0.337793,0.13563,0.167065,
1202000,38464000,0.556737,0.5975,0.108138,24.8305,1.03275,16.1893,13.7207,12.8921,0.835768,0.390892,0.463967,
1204000,38528000,0.556799,0.593578,0.108104,24.8361,0.800717,16.1953,13.7213,12.8945,0.646236,0.275567,0.384172,
1206000,38592000,0.556864,0.596172,0.0903513,24.8494,1.71339,16.2053,13.7269,12.9016,1.4569,0.573339,0.696006,
1208000,38656000,0.556928,0.595703,0.0904334,24.8623,0.70138,16.215,13.7322,12.9087,0.639675,0.171772,0.230747,
1210000,38720000,0.556997,0.598375,0.0837383,24.8719,0.574366,16.2226,13.7358,12.9137,0.490845,0.199547,0.221694,
1212000,38784000,0.557057,0.59375,0.0837296,24.878,0.958974,16.229,13.7369,12.9164,0.856053,0.283683,0.32608,
1214000,38848000,0.55713,0.600969,0.0916876,24.8911,0.988623,16.2387,13.7424,12.9236,0.703515,0.355148,0.596919,
1216000,38912000,0.557202,0.600922,0.0897705,24.9023,0.0898098,16.2476,13.7466,12.9295,0.0708072,0.0293506,0.0468047,
1218000,38976000,0.557258,0.591234,0.0870559,24.9123,0.264435,16.2555,13.7505,12.9347,0.215666,0.0925955,0.12182,
1220000,39040000,0.557333,0.603109,0.0884839,24.9233,0.777502,16.2647,13.7544,12.94,0.690494,0.269721,0.234474,
1222000,39104000,0.557402,0.599906,0.0842976,24.9283,0.748701,16.2696,13.7555,12.9424,0.572197,0.254564,0.410294,
1224000,39168000,0.557457,0.590719,0.0899372,24.9376,0.32151,16.277,13.7592,12.9473,0.2454,0.103605,0.180037,
1226000,39232000,0.557521,0.596812,0.0827317,24.9409,0.497059,16.2813,13.759,12.9483,0.403263,0.175052,0.231954,
1228000,39296000,0.557585,0.596656,0.0808879,24.9521,1.09353,16.2897,13.7636,12.9543,0.85725,0.39648,0.551126,
1230000,39360000,0.557641,0.591969,0.080021,24.9592,0.458251,16.2955,13.7661,12.958,0.339922,0.152165,0.267007,
1232000,39424000,0.557701,0.594437,0.0849719,24.9672,1.67034,16.3023,13.7688,12.9622,1.28098,0.550616,0.919753,
1234000,39488000,0.557772,0.601812,0.0883439,24.977,0.191733,16.3104,13.7721,12.9674,0.170411,0.0596281,0.0645454,
1236000,39552000,0.55784,0.599547,0.0868167,24.9828,0.244606,16.3171,13.7728,12.9694,0.189945,0.0944166,0.121815,
1238000,39616000,0.557905,0.598625,0.0688278,24.9924,0.155133,16.3243,13.7765,12.9747,0.108169,0.0636821,0.0911597,
1240000,39680000,0.557961,0.592141,0.0641634,24.9992,0.0342164,16.3314,13.7782,12.9773,0.0258268,0.0124271,0.0186897,
1242000,39744000,0.558021,0.5955,0.0709979,25.0061,1.20355,16.3369,13.7806,12.9808,1.02903,0.42014,0.461656,
1244000,39808000,0.558084,0.597063,0.0820394,25.0205,0.804121,16.3474,13.7864,12.9892,0.61938,0.338853,0.384913,
1246000,39872000,0.55815,0.599312,0.0836574,25.0303,0.522983,16.355,13.7903,12.9943,0.451547,0.181271,0.191722,
1248000,39936000,0.558213,0.597422,0.0772026,25.0362,0.403705,16.3604,13.7919,12.9974,0.317405,0.151145,0.198462,
1250000,40000000,0.558274,0.596484,0.0853376,25.047,0.567769,16.3697,13.7956,13.0027,0.463838,0.187172,0.268668,
1252000,40064000,0.558348,0.604484,0.0795829,25.0545,0.42372,16.3763,13.7977,13.0065,0.347491,0.137716,0.199556,
1254000,40128000,0.558399,0.590266,0.088015,25.0604,0.861942,16.3822,13.7989,13.0091,0.664527,0.282542,0.470657,
1256000,40192000,0.558462,0.598016,0.0928485,25.0669,0.613798,16.3892,13.7999,13.0117,0.47689,0.188886,0.337115,
1258000,40256000,0.558533,0.603063,0.0896538,25.0806,0.673039,16.4002,13.8051,13.0188,0.529191,0.25569,0.327965,
1260000,40320000,0.558594,0.597172,0.0864222,25.091,1.60942,16.4089,13.8088,13.0238,1.42924,0.511111,0.535046,
1262000,40384000,0.558642,0.588828,0.080048,25.1013,1.14058,16.4171,13.8129,13.0291,0.777524,0.423413,0.719095,
1264000,40448000,0.558705,0.598328,0.0860952,25.1098,0.20142,16.4236,13.816,13.034,0.156044,0.0810734,0.0982217,
1266000,40512000,0.558767,0.597953,0.0837431,25.1244,0.842173,16.4343,13.8223,13.042,0.673241,0.306004,0.402945,
1268000,40576000,0.558824,0.594859,0.0706884,25.1383,0.942388,16.4438,13.829,13.0498,0.66328,0.336613,0.578659,
1270000,40640000,0.558886,0.598094,0.0731004,25.1427,0.67858,16.4484,13.8296,13.0516,0.529513,0.225391,0.359563,
1272000,40704000,0.558944,0.596203,0.0840426,25.1552,0.884491,16.4582,13.8346,13.0582,0.725526,0.249213,0.440261,
1274000,40768000,0.558992,0.588969,0.0804531,25.1627,0.536899,16.4648,13.8371,13.0617,0.414659,0.182797,0.28793,
1276000,40832000,0.559052,0.597797,0.0858742,25.1724,0.584283,16.4725,13.8408,13.0666,0.480539,0.199105,0.266131,
1278000,40896000,0.559116,0.599375,0.0872953,25.1852,0.45509,16.4826,13.846,13.0733,0.379279,0.158975,0.19489,
1280000,40960000,0.559181,0.601141,0.0950544,25.2008,0.693796,16.4953,13.852,13.0808,0.4851,0.275755,0.412298,
1282000,41024000,0.559238,0.595359,0.088684,25.2114,0.43783,16.5036,13.8563,13.0861,0.330588,0.169204,0.231897,
1284000,41088000,0.559292,0.593953,0.0835981,25.2235,0.228418,16.5129,13.8612,13.0927,0.189401,0.0745194,0.103678,
1286000,41152000,0.55935,0.596812,0.0871888,25.2347,0.811923,16.5214,13.8656,13.0987,0.713851,0.231614,0.309822,
1288000,41216000,0.559411,0.598781,0.0909457,25.2408,0.727293,16.5273,13.8671,13.1015,0.57648,0.248755,0.367079,
1290000,41280000,0.559471,0.598188,0.0839854,25.2489,1.37073,16.534,13.8701,13.1056,1.00488,0.489795,0.793233,
1292000,41344000,0.559529,0.5965,0.0746246,25.2642,0.346036,16.5444,13.8773,13.1143,0.25935,0.125756,0.191478,
1294000,41408000,0.559588,0.597594,0.080424,25.2754,1.98946,16.553,13.8818,13.1202,1.54135,0.694155,1.04896,
1296000,41472000,0.559656,0.603797,0.0862816,25.2874,0.772275,16.562,13.8869,13.1266,0.676565,0.242341,0.282734,
1298000,41536000,0.559715,0.598375,0.0833122,25.2963,0.546778,16.569,13.8903,13.1312,0.442893,0.203273,0.247976,
1300000,41600000,0.559784,0.604109,0.08291,25.3076,0.309759,16.578,13.8946,13.1372,0.269187,0.0990832,0.116925,
1302000,41664000,0.559833,0.592078,0.080841,25.3193,1.51394,16.5868,13.8995,13.1434,1.24855,0.563901,0.644323,
1304000,41728000,0.559895,0.599766,0.0831109,25.3336,3.35459,16.5969,13.906,13.1513,2.64907,1.19799,1.67349,
1306000,41792000,0.559944,0.592297,0.0816061,25.3429,0.480872,16.6044,13.9095,13.156,0.404112,0.15512,0.209449,
1308000,41856000,0.560005,0.599422,0.0831422,25.3546,0.698689,16.6132,13.9144,13.1624,0.597199,0.216156,0.291197,
1310000,41920000,0.560056,0.593578,0.0810241,25.3602,0.461936,16.619,13.9156,13.1645,0.346466,0.183558,0.244238,
1312000,41984000,0.560107,0.593875,0.0814679,25.3729,0.478615,16.6277,13.9216,13.1717,0.374911,0.17258,0.242344,
1314000,42048000,0.560169,0.600844,0.0787921,25.3806,0.689181,16.635,13.9237,13.175,0.534842,0.242318,0.360828,
1316000,42112000,0.560229,0.599094,0.07953,25.3882,0.166385,16.6413,13.9264,13.1788,0.140292,0.0527185,0.0722686,
1318000,42176000,0.560282,0.595172,0.0677011,25.3927,0.0474492,16.6461,13.9271,13.1806,0.0361122,0.0166474,0.0258882,
1320000,42240000,0.560346,0.603047,0.0631286,25.4017,0.623786,16.6529,13.9309,13.1855,0.48198,0.216982,0.331244,
1322000,42304000,0.560407,0.600203,0.0665704,25.4116,0.0401845,16.6603,13.935,13.1909,0.0248049,0.0142618,0.0282154,
1324000,42368000,0.56047,0.602156,0.0671098,25.4183,1.46524,16.6663,13.9371,13.1939,1.14388,0.561764,0.723126,
1326000,42432000,0.560528,0.599125,0.0828245,25.4299,0.72885,16.6751,13.9418,13.2002,0.6322,0.242871,0.269369,
1328000,42496000,0.560581,0.595375,0.0841417,25.4429,0.37784,16.685,13.9472,13.2071,0.30139,0.153333,0.16857,
1330000,42560000,0.560633,0.595547,0.0813942,25.4483,0.866006,16.6904,13.9484,13.2095,0.702455,0.304237,0.404924,
1332000,42624000,0.560698,0.603688,0.089184,25.4578,0.291936,16.6989,13.9513,13.2138,0.225246,0.105425,0.152894,
1334000,42688000,0.560761,0.603141,0.0848298,25.4658,8.35163,16.7061,13.9538,13.2176,6.83615,2.96562,3.77119,
1336000,42752000,0.560808,0.591734,0.085301,25.4755,11.4271,16.7148,13.957,13.222,9.28271,3.77228,5.49352,
1338000,42816000,0.560861,0.5965,0.0854913,25.4883,0.533695,16.7259,13.9615,13.2278,0.473579,0.164094,0.183376,
1340000,42880000,0.560919,0.599656,0.0853666,25.4954,0.696773,16.7325,13.9636,13.231,0.563997,0.264864,0.311845,
1342000,42944000,0.560981,0.602766,0.0892822,25.4996,0.248878,16.7379,13.9635,13.2323,0.19391,0.0861878,0.130041,
1344000,43008000,0.561049,0.606109,0.0812651,25.5083,0.94137,16.7451,13.9663,13.2371,0.760256,0.367234,0.416327,
1346000,43072000,0.561107,0.600062,0.0815965,25.519,0.857236,16.7541,13.9703,13.242,0.73032,0.261863,0.364572,
1348000,43136000,0.561157,0.595406,0.0838664,25.5295,1.78507,16.7618,13.9748,13.2478,1.41037,0.626182,0.897333,
1350000,43200000,0.56121,0.596828,0.090544,25.541,0.885913,16.7714,13.979,13.2534,0.681097,0.315438,0.470582,
1352000,43264000,0.561265,0.597953,0.0882592,25.5509,3.44528,16.7795,13.9825,13.2585,2.79942,1.30515,1.52635,
1354000,43328000,0.56132,0.598688,0.0900004,25.5606,2.0305,16.7889,13.9851,13.2626,1.72382,0.668174,0.839599,
1356000,43392000,0.561368,0.594234,0.0870836,25.5714,0.328534,16.7981,13.9889,13.2677,0.23982,0.131517,0.182001,
1358000,43456000,0.561426,0.600484,0.0962801,25.5804,0.464813,16.8062,13.9914,13.272,0.377357,0.157397,0.221084,
1360000,43520000,0.561479,0.597156,0.0834612,25.5896,0.33735,16.8139,13.9946,13.2767,0.275661,0.124533,0.149358,
1362000,43584000,0.561529,0.596047,0.0791289,25.5976,0.498456,16.8206,13.9974,13.2807,0.40375,0.193,0.219533,
1364000,43648000,0.561581,0.596719,0.0860839,25.6083,0.224681,16.8287,14.0019,13.2864,0.183169,0.0769801,0.104903,
1366000,43712000,0.561642,0.603125,0.084937,25.6177,1.23916,16.8365,14.0052,13.291,0.975651,0.455402,0.613385,
1368000,43776000,0.561687,0.592578,0.0862756,25.6275,0.272497,16.8448,14.0088,13.2957,0.213677,0.0862432,0.14546,
1370000,43840000,0.561741,0.598953,0.076889,25.6359,0.561465,16.8518,14.0117,13.2998,0.468013,0.174113,0.256694,
1372000,43904000,0.561805,0.605516,0.0743605,25.6443,0.275437,16.859,14.0147,13.3038,0.179907,0.102282,0.181761,
1374000,43968000,0.561857,0.597656,0.0752658,25.6582,0.0682367,16.8687,14.021,13.3116,0.0527053,0.0258919,0.0347563,
1376000,44032000,0.561922,0.606359,0.0760742,25.6699,1.86008,16.8771,14.0261,13.3181,1.49082,0.6679,0.889518,
1378000,44096000,0.561971,0.595641,0.071273,25.6795,0.472468,16.8846,14.0301,13.323,0.351755,0.179951,0.259061,
1380000,44160000,0.562023,0.597844,0.0709761,25.6859,0.693448,16.8904,14.0321,13.326,0.581863,0.215662,0.309508,
1382000,44224000,0.562075,0.598172,0.0739987,25.6924,0.707537,16.8968,14.0337,13.3285,0.594509,0.24875,0.292047,
1384000,44288000,0.562128,0.598359,0.0835917,25.7013,0.256758,16.9045,14.0368,13.3328,0.200175,0.0897437,0.133421,
1386000,44352000,0.562175,0.594781,0.0824396,25.7079,0.405099,16.9112,14.038,13.3356,0.340712,0.137718,0.170453,
1388000,44416000,0.562224,0.595969,0.0860205,25.7201,0.405839,16.9207,14.0431,13.3418,0.326024,0.143421,0.194534,
1390000,44480000,0.562276,0.598531,0.0898376,25.723,0.562717,16.9257,14.0423,13.342,0.455143,0.191619,0.269774,
1392000,44544000,0.562323,0.595156,0.0875928,25.7354,0.41199,16.9347,14.0477,13.3487,0.340057,0.142435,0.183873,
1394000,44608000,0.562387,0.606969,0.083751,25.7453,0.397213,16.943,14.0512,13.3535,0.305967,0.148463,0.205233,
1396000,44672000,0.562432,0.593797,0.0769936,25.7562,0.657437,16.9514,14.0558,13.3591,0.555081,0.242098,0.255923,
1398000,44736000,0.562483,0.597828,0.0780884,25.7669,0.843081,16.96,14.06,13.3644,0.684078,0.306388,0.385938,
1400000,44800000,0.562529,0.594625,0.078579,25.7761,0.382612,16.967,14.064,13.3691,0.313094,0.143179,0.166926,
1402000,44864000,0.562583,0.600406,0.0814492,25.7887,0.393523,16.9761,14.0696,13.3759,0.277483,0.142382,0.239982,
1404000,44928000,0.562629,0.595156,0.0758501,25.7959,0.607334,16.9832,14.0715,13.3789,0.467489,0.198597,0.332969,
1406000,44992000,0.562673,0.593641,0.0774654,25.8082,0.4397,16.9926,14.0765,13.3854,0.382326,0.137471,0.168123,
1408000,45056000,0.562737,0.607406,0.0839599,25.8177,0.467416,17.0007,14.0799,13.3898,0.402277,0.136219,0.19518,
1410000,45120000,0.562792,0.601469,0.0786338,25.8271,1.13332,17.0081,14.0836,13.3946,0.887864,0.405211,0.576124,
1412000,45184000,0.562847,0.601547,0.08176,25.8371,1.31287,17.0164,14.0873,13.3995,1.12579,0.48083,0.474378,
1414000,45248000,0.562901,0.601672,0.0869017,25.8497,0.575422,17.0264,14.0922,13.4059,0.457777,0.189103,0.292899,
1416000,45312000,0.562946,0.594734,0.0846415,25.8602,0.680504,17.0357,14.0955,13.4109,0.583012,0.238752,0.257255,
1418000,45376000,0.563005,0.604797,0.0856849,25.8699,1.2686,17.0433,14.0994,13.4158,1.01851,0.410712,0.635069,
1420000,45440000,0.563062,0.603016,0.0884041,25.8811,0.30973,17.0526,14.1035,13.4213,0.236502,0.0966932,0.175072,
1422000,45504000,0.563104,0.592922,0.0993885,25.8893,0.921043,17.0605,14.1056,13.4248,0.728223,0.317775,0.465865,
1424000,45568000,0.563158,0.601719,0.0963303,25.9016,1.56524,17.0703,14.1105,13.4311,1.28505,0.582304,0.677895,
