NoEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
Actor Learning Rate:,0.0005
Optimizer Type:,Momentum
Momentum Coeff:,0.95
Entropy Coeff:,0
Baseline Type:,Critic Network
Critic Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-85, Activation-RELU,Layer 2,Neurons-1, Activation-LINEAR,
Critic Learning Rate:,0.015
Critic Optimizer Type:,SDG

Workers:,8, Batch Size:,32


Batches,Hands,TotalAvgScore,RecentAvgScore,RecentAvgEntropy,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
1762000,56384000,0.501536,0.553734,0.0691774,29.0062,0.299055,21.6681,14.7747,12.3921,0.273996,0.105846,0.0561836,
1764000,56448000,0.501593,0.552547,0.0759197,29.0201,1.71295,21.6794,14.7807,12.3976,1.27638,0.886411,0.720641,
1766000,56512000,0.501657,0.557906,0.0746104,29.0326,2.25437,21.6909,14.7852,12.4013,1.92264,0.978861,0.653836,
1768000,56576000,0.501716,0.553422,0.0750598,29.0472,0.279825,21.7016,14.7922,12.4085,0.220723,0.139524,0.100579,
1770000,56640000,0.501778,0.556906,0.0720723,29.0593,0.616611,21.7127,14.7967,12.4121,0.551637,0.237683,0.139329,
1772000,56704000,0.501836,0.553359,0.0728688,29.0711,0.84438,21.7242,14.8007,12.4148,0.758375,0.333643,0.162872,
1774000,56768000,0.501889,0.548688,0.0729734,29.0832,0.725951,21.7337,14.8062,12.42,0.658837,0.267031,0.14708,
1776000,56832000,0.50195,0.556313,0.0772171,29.097,0.319219,21.7461,14.8114,12.4244,0.265272,0.124101,0.127006,
1778000,56896000,0.502011,0.555609,0.0626737,29.109,0.00492663,21.7556,14.8168,12.4295,0.00451775,0.00175645,0.000881178,
1780000,56960000,0.502076,0.560266,0.0599242,29.1248,0.407433,21.7706,14.8223,12.4336,0.379155,0.138865,0.0544016,
1782000,57024000,0.50213,0.550031,0.0584739,29.1345,0.337782,21.7786,14.8265,12.4373,0.297468,0.120668,0.105112,
1784000,57088000,0.502191,0.556437,0.0590291,29.1447,0.162858,21.788,14.8301,12.4404,0.154054,0.0480151,0.0220135,
1786000,57152000,0.502253,0.557828,0.0569369,29.16,3.03812,21.8002,14.837,12.4468,2.77371,1.16331,0.428273,
1788000,57216000,0.502315,0.557688,0.0573936,29.171,0.77607,21.8113,14.8403,12.449,0.715911,0.275588,0.117506,
1790000,57280000,0.502385,0.564906,0.0641756,29.1823,1.15049,21.8223,14.8441,12.4517,1.0573,0.405943,0.202362,
1792000,57344000,0.502448,0.558937,0.0579755,29.1944,0.539209,21.8312,14.85,12.4574,0.502484,0.173491,0.0903188,
1794000,57408000,0.502509,0.556906,0.0668972,29.2061,0.0212242,21.8417,14.8546,12.4611,0.0194398,0.00766551,0.00371482,
1796000,57472000,0.502567,0.554969,0.0788839,29.2187,0.606879,21.854,14.8587,12.4641,0.544149,0.243702,0.113196,
1798000,57536000,0.502638,0.565797,0.065273,29.2324,1.46639,21.8647,14.8649,12.4701,1.30826,0.544843,0.376681,
1800000,57600000,0.502701,0.559672,0.0632227,29.2461,0.285438,21.8757,14.871,12.4758,0.250022,0.110343,0.0823928,
1802000,57664000,0.502761,0.556828,0.0602863,29.2571,0.108422,21.8861,14.8748,12.4787,0.0997114,0.0373126,0.0205142,
1804000,57728000,0.502819,0.555141,0.0666273,29.2735,0.240643,21.8996,14.8817,12.4853,0.220372,0.0862584,0.043642,
1806000,57792000,0.502885,0.562063,0.0610595,29.2858,0.9361,21.9112,14.886,12.4886,0.865828,0.326472,0.141565,
1808000,57856000,0.502937,0.549844,0.0548999,29.2965,0.529761,21.919,14.8912,12.4937,0.472502,0.202947,0.127285,
1810000,57920000,0.503002,0.561797,0.0549926,29.3053,0.22718,21.9272,14.8943,12.4962,0.208479,0.080661,0.0405103,
1812000,57984000,0.503062,0.557578,0.058053,29.3147,2.63965,21.9362,14.8976,12.4986,2.25332,1.0914,0.836161,
1814000,58048000,0.503124,0.559047,0.0556135,29.326,1.04891,21.945,14.9028,12.5035,0.958413,0.362873,0.223564,
1816000,58112000,0.50318,0.554172,0.0535821,29.3356,1.91971,21.9539,14.9064,12.5062,1.76397,0.693159,0.305315,
1818000,58176000,0.503232,0.550281,0.0510931,29.3479,0.751237,21.9654,14.9108,12.5095,0.72214,0.201161,0.049048,
1820000,58240000,0.503293,0.559156,0.0585356,29.359,0.516416,21.9751,14.9152,12.5133,0.464245,0.183769,0.131874,
1822000,58304000,0.503357,0.561141,0.0613724,29.3708,1.10511,21.9856,14.9198,12.5171,1.00942,0.384577,0.233354,
1824000,58368000,0.50342,0.561281,0.0606037,29.3835,0.997036,21.9987,14.9235,12.5195,0.921324,0.345893,0.160001,
1826000,58432000,0.503471,0.55,0.0669936,29.396,0.205504,22.0089,14.9289,12.5243,0.192736,0.0593549,0.0395231,
1828000,58496000,0.503526,0.55325,0.068741,29.4092,1.23663,22.019,14.9351,12.5302,1.11841,0.431754,0.303303,
1830000,58560000,0.50358,0.55325,0.067942,29.4237,0.651859,22.0317,14.9408,12.5352,0.574191,0.24675,0.185309,
1832000,58624000,0.503636,0.554625,0.073478,29.4354,0.185972,22.0428,14.9449,12.5382,0.174167,0.0602251,0.0249871,
1834000,58688000,0.503697,0.559187,0.062597,29.4458,0.544087,22.0517,14.9492,12.5419,0.437404,0.231544,0.226044,
1836000,58752000,0.503756,0.558531,0.0683139,29.4599,0.102908,22.0632,14.9554,12.5473,0.0866468,0.0437605,0.0341676,
1838000,58816000,0.503821,0.56375,0.0663539,29.4706,0.40903,22.074,14.9587,12.5497,0.360023,0.17132,0.0913163,
1840000,58880000,0.503889,0.565797,0.0678956,29.4787,0.949465,22.081,14.9619,12.5523,0.885504,0.295535,0.173282,
1842000,58944000,0.503945,0.555359,0.0587907,29.4914,0.917837,22.0915,14.9672,12.5574,0.824492,0.345626,0.207802,
1844000,59008000,0.50401,0.564203,0.060971,29.5059,0.553873,22.1027,14.974,12.5639,0.481904,0.232914,0.142462,
1846000,59072000,0.504079,0.567281,0.0631645,29.5173,0.309196,22.1126,14.9786,12.5677,0.260942,0.127016,0.106671,
1848000,59136000,0.504138,0.559266,0.0574663,29.5264,0.102456,22.1201,14.9825,12.571,0.0861058,0.0428509,0.0353116,
1850000,59200000,0.504194,0.555297,0.0637788,29.5406,0.261648,22.1324,14.9882,12.5762,0.234822,0.0962483,0.0636773,
1852000,59264000,0.504256,0.561906,0.0639188,29.5523,0.112509,22.1425,14.9929,12.5802,0.10362,0.0394769,0.0190455,
1854000,59328000,0.504316,0.559531,0.0623157,29.5618,0.623402,22.1511,14.9965,12.5831,0.544145,0.271,0.138184,
1856000,59392000,0.504374,0.558594,0.0680498,29.5726,0.385119,22.1608,15.0006,12.5864,0.325659,0.154495,0.135624,
1858000,59456000,0.504431,0.557547,0.069775,29.5854,1.22098,22.1725,15.0054,12.5903,1.14313,0.401524,0.151068,
1860000,59520000,0.504492,0.560953,0.0623582,29.5976,0.78699,22.1811,15.0116,12.5965,0.699979,0.296431,0.203741,
1862000,59584000,0.504556,0.563906,0.06063,29.6096,0.636504,22.1913,15.0164,12.6008,0.567094,0.238127,0.16382,
1864000,59648000,0.504619,0.563328,0.059484,29.6229,0.251952,22.203,15.0216,12.6053,0.215723,0.108419,0.0720318,
1866000,59712000,0.504673,0.554594,0.0616457,29.6366,0.713851,22.2136,15.0279,12.6113,0.621878,0.309313,0.164852,
1868000,59776000,0.504736,0.563984,0.0631001,29.6446,0.603717,22.222,15.0302,12.6125,0.516038,0.275531,0.149205,
1870000,59840000,0.504791,0.556437,0.0622568,29.6578,0.709554,22.2332,15.0358,12.6172,0.660858,0.23014,0.117339,
1872000,59904000,0.50485,0.559438,0.0598774,29.6685,0.47617,22.2423,15.0402,12.6213,0.445189,0.15158,0.0746158,
1874000,59968000,0.5049,0.55225,0.0797379,29.6896,1.12596,22.2609,15.0482,12.6284,1.00853,0.436517,0.245167,
1876000,60032000,0.504953,0.554578,0.072538,29.7026,1.08259,22.2717,15.0538,12.6332,0.973855,0.409152,0.237058,
1878000,60096000,0.505011,0.558672,0.0748434,29.7215,0.455703,22.2882,15.0613,12.6396,0.391265,0.189771,0.13625,
1880000,60160000,0.505073,0.563312,0.0641585,29.7347,0.206336,22.2999,15.0665,12.6439,0.187724,0.0744454,0.0423308,
1882000,60224000,0.505128,0.557172,0.0583655,29.7421,0.808046,22.3102,15.0671,12.6425,0.726289,0.305814,0.178661,
1884000,60288000,0.50519,0.563969,0.066838,29.7577,1.97392,22.3232,15.0737,12.6483,1.80958,0.714077,0.334498,
1886000,60352000,0.505244,0.555891,0.0652118,29.7682,0.266086,22.3326,15.0777,12.6517,0.24558,0.0946344,0.0391984,
1888000,60416000,0.505317,0.574109,0.0674065,29.7831,0.353364,22.3461,15.0833,12.6562,0.330027,0.114764,0.0527043,
1890000,60480000,0.505376,0.561437,0.0674359,29.795,0.215747,22.3578,15.0873,12.6589,0.183315,0.0882756,0.0717627,
1892000,60544000,0.505438,0.563187,0.0600522,29.8085,0.756723,22.3681,15.0936,12.6648,0.703884,0.261706,0.0932001,
1894000,60608000,0.505494,0.559109,0.0538011,29.8221,1.53611,22.3796,15.0992,12.6699,1.43062,0.510602,0.228598,
1896000,60672000,0.505546,0.554234,0.059356,29.8316,1.06487,22.3877,15.103,12.6733,0.961831,0.426115,0.165121,
1898000,60736000,0.505593,0.550281,0.0598399,29.8423,0.125199,22.3979,15.1068,12.676,0.109234,0.0495445,0.0358922,
1900000,60800000,0.505659,0.568672,0.0537831,29.8539,1.74379,22.4074,15.1119,12.6806,1.61332,0.603224,0.272273,
1902000,60864000,0.505722,0.565703,0.055326,29.863,4.13476,22.416,15.1151,12.6829,3.8445,1.41044,0.571558,
1904000,60928000,0.505789,0.568844,0.0582918,29.8728,2.1405,22.4235,15.1197,12.6872,1.88917,0.85804,0.525858,
1906000,60992000,0.505844,0.558359,0.063088,29.877,1.00937,22.4298,15.1198,12.6858,0.898191,0.380742,0.259077,
1908000,61056000,0.505903,0.561875,0.0689876,29.8855,2.17063,22.4379,15.1227,12.688,1.95766,0.818279,0.457854,
1910000,61120000,0.505957,0.558359,0.0574636,29.8975,0.316878,22.4511,15.1259,12.6893,0.296132,0.0997739,0.0525559,
1912000,61184000,0.506014,0.559703,0.0659446,29.9083,2.51576,22.4608,15.1301,12.6925,2.26826,0.90531,0.603691,
1914000,61248000,0.506073,0.562312,0.0622749,29.9191,0.291562,22.4707,15.1342,12.6955,0.23977,0.131674,0.100898,
1916000,61312000,0.506126,0.556891,0.0742625,29.931,0.55789,22.4798,15.1398,12.7008,0.498133,0.216866,0.126785,
1918000,61376000,0.506185,0.562953,0.0660424,29.9425,0.763835,22.4901,15.1442,12.7044,0.708531,0.26024,0.117062,
1920000,61440000,0.506235,0.554656,0.0772322,29.9544,2.15138,22.5032,15.1472,12.7057,1.95749,0.761754,0.465215,
1922000,61504000,0.506289,0.557844,0.0726207,29.9666,0.798448,22.5159,15.1509,12.7077,0.731896,0.28771,0.138095,
1924000,61568000,0.50634,0.555625,0.0757622,29.9802,0.319848,22.5278,15.1562,12.7121,0.285591,0.123277,0.0744495,
1926000,61632000,0.506399,0.563156,0.073303,29.9922,0.605531,22.5365,15.1622,12.7179,0.520379,0.246843,0.186927,
1928000,61696000,0.506453,0.558219,0.0706834,30.0058,1.66054,22.5478,15.168,12.7231,1.54112,0.573539,0.231059,
1930000,61760000,0.506504,0.555719,0.0625045,30.0148,3.40028,22.556,15.1715,12.7257,3.16285,1.10506,0.580676,
1932000,61824000,0.506573,0.573047,0.0646082,30.0263,1.26678,22.5668,15.1755,12.7288,1.18172,0.419575,0.179489,
1934000,61888000,0.506626,0.558,0.0641259,30.0351,0.52292,22.5752,15.1787,12.7309,0.492736,0.160605,0.069729,
1936000,61952000,0.506674,0.553172,0.0606867,30.0453,0.269937,22.584,15.1828,12.7344,0.255074,0.0801602,0.0371145,
1938000,62016000,0.506727,0.558156,0.0622173,30.0553,0.589446,22.5937,15.1862,12.7368,0.524886,0.211322,0.165179,
1940000,62080000,0.506788,0.565391,0.0723911,30.0679,1.46499,22.6056,15.1907,12.7401,1.30005,0.576139,0.352305,
1942000,62144000,0.506836,0.553859,0.0608362,30.0775,0.809616,22.6137,15.1948,12.7435,0.668108,0.346218,0.298735,
1944000,62208000,0.506888,0.557359,0.0649051,30.0904,0.810377,22.6247,15.2,12.7482,0.724319,0.3103,0.189174,
1946000,62272000,0.506949,0.566422,0.0665006,30.1061,0.697281,22.6387,15.206,12.7532,0.626716,0.280463,0.121528,
1948000,62336000,0.507005,0.560656,0.0624687,30.1157,0.392407,22.6475,15.2097,12.7559,0.353738,0.140895,0.0948767,
1950000,62400000,0.50706,0.561344,0.0605977,30.1227,0.322508,22.6541,15.2122,12.7577,0.268305,0.143387,0.107071,
1952000,62464000,0.50712,0.565375,0.060568,30.1367,0.991701,22.6656,15.2182,12.763,0.948899,0.271424,0.096905,
1954000,62528000,0.50718,0.565484,0.055159,30.1454,0.608961,22.6737,15.2213,12.7654,0.525341,0.248711,0.181641,
1956000,62592000,0.507237,0.562797,0.0622376,30.1546,0.405212,22.6828,15.2244,12.7676,0.3796,0.126122,0.0647611,
1958000,62656000,0.507286,0.555469,0.0669258,30.163,2.75033,22.6916,15.2268,12.7687,2.59498,0.818464,0.400641,
1960000,62720000,0.507335,0.555672,0.0617234,30.173,0.814868,22.7002,15.2309,12.7721,0.750738,0.292747,0.121248,
1962000,62784000,0.507389,0.560203,0.0574883,30.1869,5.73153,22.7134,15.2359,12.7757,5.04384,2.39686,1.29045,
1964000,62848000,0.507442,0.558734,0.0825938,30.1996,1.66214,22.7253,15.2407,12.7789,1.53339,0.586122,0.260564,
1966000,62912000,0.507497,0.561594,0.0783506,30.211,0.481914,22.7368,15.2443,12.7809,0.444849,0.167182,0.0799987,
1968000,62976000,0.507555,0.565078,0.0649494,30.226,2.71959,22.7502,15.2499,12.7858,2.48896,1.01049,0.424478,
1970000,63040000,0.507605,0.557063,0.0670708,30.2368,1.30351,22.7605,15.2537,12.7885,1.19749,0.450341,0.249679,
1972000,63104000,0.507656,0.556984,0.0654222,30.2519,0.0868914,22.7716,15.261,12.7957,0.0777542,0.0343071,0.0180947,
1974000,63168000,0.507712,0.563266,0.0668255,30.2678,0.465968,22.7861,15.2669,12.8005,0.426001,0.173751,0.0738959,
1976000,63232000,0.507762,0.557422,0.0653774,30.2797,0.534812,22.796,15.272,12.805,0.478184,0.208991,0.116988,
1978000,63296000,0.507812,0.557078,0.0614722,30.2901,0.0385699,22.8041,15.2768,12.8095,0.034641,0.0150343,0.00784894,
1980000,63360000,0.507872,0.566734,0.0579854,30.3015,0.33824,22.8131,15.2819,12.8143,0.27555,0.161306,0.11162,
1982000,63424000,0.507926,0.562234,0.0542617,30.3106,0.882445,22.8204,15.286,12.8181,0.799411,0.320688,0.19186,
1984000,63488000,0.50798,0.560703,0.0576447,30.3205,0.829799,22.8278,15.2907,12.8225,0.737339,0.334145,0.182332,
1986000,63552000,0.508028,0.556297,0.0586914,30.3298,0.468471,22.8357,15.2946,12.8259,0.429274,0.164777,0.089654,
1988000,63616000,0.508082,0.561859,0.066341,30.3425,1.18885,22.8481,15.2987,12.8289,1.10872,0.398418,0.15928,
1990000,63680000,0.50813,0.555172,0.0675237,30.3554,0.217974,22.8598,15.3037,12.8325,0.199714,0.0741711,0.0461029,
1992000,63744000,0.508184,0.562531,0.0645737,30.3649,0.281043,22.8679,15.3077,12.836,0.248876,0.119632,0.0522871,
1994000,63808000,0.508231,0.554812,0.0627839,30.3747,0.943239,22.8759,15.312,12.8398,0.805625,0.416613,0.25904,
1996000,63872000,0.508279,0.555594,0.0624565,30.3847,0.73962,22.8848,15.3159,12.8429,0.666936,0.294411,0.124725,
1998000,63936000,0.508334,0.563859,0.0642253,30.3955,0.440276,22.8941,15.3203,12.8467,0.387019,0.167537,0.126454,
2000000,64000000,0.508398,0.571797,0.0692114,30.4044,1.297,22.904,15.3225,12.8474,1.14146,0.535647,0.303942,
2002000,64064000,0.508445,0.555922,0.0625029,30.4186,4.60507,22.9164,15.3282,12.852,4.32307,1.469,0.599778,
2004000,64128000,0.508492,0.555266,0.0666979,30.4308,2.6985,22.9285,15.3323,12.8544,2.3071,1.23784,0.653394,
2006000,64192000,0.508541,0.557312,0.0611431,30.4424,0.887301,22.9377,15.3375,12.8593,0.783543,0.351818,0.222682,
2008000,64256000,0.508592,0.559719,0.0778476,30.4547,0.0184742,22.9475,15.3431,12.8643,0.0173431,0.00586176,0.00248054,
2010000,64320000,0.508644,0.561141,0.0669521,30.4649,3.34694,22.9575,15.3464,12.8665,2.96006,1.39588,0.701138,
2012000,64384000,0.508698,0.563,0.0685072,30.4778,0.530759,22.969,15.3516,12.8707,0.472522,0.186987,0.153179,
2014000,64448000,0.508754,0.565,0.0685892,30.4854,0.493651,22.9779,15.353,12.8709,0.439197,0.200638,0.102674,
2016000,64512000,0.508808,0.563531,0.0678257,30.4968,0.022012,22.9878,15.3576,12.8748,0.0200804,0.00836779,0.00335944,
2018000,64576000,0.508855,0.555969,0.0691694,30.5063,0.521856,22.9965,15.3613,12.8775,0.476225,0.189491,0.0981668,
2020000,64640000,0.508904,0.558156,0.070892,30.5195,0.128487,23.0081,15.3664,12.8818,0.117651,0.0439806,0.0270715,
2022000,64704000,0.508955,0.561078,0.0648616,30.5281,0.556115,23.0161,15.3695,12.8842,0.483695,0.219245,0.165029,
2024000,64768000,0.509007,0.5615,0.0629154,30.5358,0.682331,23.0235,15.3722,12.8861,0.589973,0.307492,0.151512,
2026000,64832000,0.509065,0.567641,0.0649263,30.5488,0.227697,23.0333,15.3783,12.8921,0.199138,0.0875095,0.0673221,
2028000,64896000,0.509122,0.566703,0.0714229,30.5657,1.47311,23.0482,15.3848,12.8977,1.33332,0.534005,0.327363,
2030000,64960000,0.509175,0.562672,0.0673,30.5771,0.309933,23.0585,15.3892,12.9012,0.270502,0.118312,0.0942841,
2032000,65024000,0.509231,0.566578,0.0594024,30.592,1.44234,23.0693,15.3965,12.9082,1.25714,0.624678,0.331222,
2034000,65088000,0.509287,0.565625,0.0628836,30.6041,0.278501,23.0793,15.4017,12.913,0.233416,0.112525,0.102069,
2036000,65152000,0.509344,0.568141,0.0624386,30.6149,0.534186,23.089,15.4058,12.9163,0.496495,0.164345,0.108802,
2038000,65216000,0.509396,0.562094,0.0610584,30.6232,1.24378,23.0963,15.4091,12.919,1.19319,0.343355,0.0735172,
2040000,65280000,0.509441,0.554953,0.0637322,30.6327,0.234726,23.1056,15.4123,12.921,0.200871,0.100145,0.0686864,
2042000,65344000,0.509486,0.555719,0.07344,30.6434,1.52401,23.1161,15.4157,12.9236,1.40439,0.546831,0.226395,
2044000,65408000,0.509544,0.5685,0.0732676,30.6568,0.835873,23.1317,15.4185,12.9241,0.7586,0.322416,0.138775,
2046000,65472000,0.509589,0.5555,0.0796352,30.6697,0.356236,23.1429,15.4237,12.9286,0.296835,0.164074,0.108961,
2048000,65536000,0.509636,0.557641,0.0786852,30.6823,0.61255,23.1547,15.4282,12.9319,0.499373,0.282427,0.21466,
2050000,65600000,0.509682,0.557078,0.0709738,30.6951,1.03461,23.1673,15.4324,12.9348,0.897022,0.419626,0.299475,
2052000,65664000,0.509731,0.559781,0.0666419,30.7132,0.663466,23.1811,15.4408,12.9428,0.584637,0.263313,0.170447,
2054000,65728000,0.509785,0.564781,0.0732222,30.7294,0.89282,23.1941,15.448,12.9494,0.771095,0.386114,0.231207,
2056000,65792000,0.509837,0.563922,0.0697413,30.7424,0.961025,23.2051,15.4535,12.9542,0.901344,0.302795,0.139513,
2058000,65856000,0.509886,0.559641,0.0784631,30.7564,0.15096,23.218,15.4585,12.958,0.139486,0.0499445,0.0289471,
2060000,65920000,0.509934,0.559422,0.0667448,30.7675,2.07715,23.2285,15.4624,12.9611,1.88896,0.780425,0.370585,
2062000,65984000,0.509981,0.558344,0.0739169,30.7814,0.375662,23.2408,15.4677,12.9656,0.329349,0.157273,0.088974,
2064000,66048000,0.510024,0.554609,0.0647304,30.795,0.224245,23.2524,15.4735,12.9705,0.209983,0.0715522,0.0327613,
2066000,66112000,0.51008,0.567688,0.0605439,30.8078,0.109638,23.262,15.4795,12.9763,0.0996043,0.0413915,0.019654,
2068000,66176000,0.510129,0.561328,0.0657629,30.817,0.848211,23.2739,15.4808,12.9754,0.791462,0.278087,0.125375,
2070000,66240000,0.510185,0.568266,0.0592458,30.8327,0.0330133,23.2869,15.4875,12.9812,0.0304242,0.0113928,0.00586927,
2072000,66304000,0.510234,0.560188,0.0574807,30.8444,5.8209,23.2967,15.4924,12.9856,5.0885,2.50049,1.31819,
2074000,66368000,0.510288,0.566625,0.0624624,30.8579,0.744326,23.3075,15.4985,12.9911,0.668311,0.276504,0.175861,
2076000,66432000,0.510332,0.555687,0.0612799,30.8672,0.291533,23.317,15.5013,12.9925,0.267261,0.110151,0.0378055,
2078000,66496000,0.510374,0.554328,0.0567794,30.8793,0.623337,23.3271,15.5064,12.9971,0.541254,0.286137,0.117125,
2080000,66560000,0.510427,0.565422,0.0593227,30.8869,0.332665,23.336,15.5081,12.9973,0.29786,0.127143,0.0760241,
2082000,66624000,0.510475,0.560469,0.0550294,30.8978,0.212054,23.3448,15.513,13.0016,0.180754,0.0860747,0.0699002,
2084000,66688000,0.510519,0.556406,0.0519656,30.9095,1.53797,23.355,15.5177,13.0056,1.45118,0.469209,0.198149,
2086000,66752000,0.510563,0.556656,0.0465873,30.9173,0.592003,23.3608,15.5215,13.009,0.54857,0.199985,0.0976933,
2088000,66816000,0.510618,0.567891,0.054063,30.9296,0.404801,23.3718,15.5261,13.013,0.365591,0.140579,0.102198,
2090000,66880000,0.510664,0.558359,0.0494742,30.9353,2.40007,23.3778,15.528,13.0135,2.05105,0.939657,0.818904,
2092000,66944000,0.510714,0.562641,0.0462549,30.9473,1.11743,23.3876,15.5332,13.0182,1.02765,0.394456,0.192309,
2094000,67008000,0.510758,0.557484,0.0518883,30.9591,0.247869,23.398,15.5379,13.022,0.236963,0.0674632,0.0271347,
2096000,67072000,0.510808,0.562281,0.0517493,30.968,1.08119,23.4062,15.5413,13.0244,0.954517,0.433267,0.264863,
2098000,67136000,0.510858,0.563297,0.0457403,30.9801,1.93561,23.4164,15.5463,13.0288,1.74962,0.743242,0.364692,
2100000,67200000,0.510906,0.562078,0.051494,30.991,0.0727707,23.4264,15.5504,13.032,0.0645113,0.0282474,0.0183288,
2102000,67264000,0.51095,0.557094,0.050076,31.0017,0.045049,23.4374,15.5536,13.0339,0.0361959,0.022779,0.0141559,
2104000,67328000,0.510999,0.561859,0.053293,31.0098,0.180196,23.4449,15.5566,13.036,0.156503,0.0793024,0.0410906,
2106000,67392000,0.511047,0.561984,0.0531288,31.0203,1.0803,23.4533,15.5614,13.0403,0.977855,0.399978,0.225555,
2108000,67456000,0.511092,0.55875,0.0552517,31.032,0.201632,23.4648,15.5651,13.0427,0.182133,0.0758713,0.0415526,
2110000,67520000,0.511138,0.559734,0.0577881,31.0409,1.07106,23.473,15.5686,13.0452,0.974409,0.411081,0.169433,
2112000,67584000,0.51119,0.565938,0.0502035,31.0495,0.495335,23.4802,15.5722,13.0482,0.457864,0.17158,0.0792303,
2114000,67648000,0.511239,0.562906,0.0482092,31.0598,0.325878,23.4902,15.5756,13.0507,0.310756,0.091103,0.0364347,
2116000,67712000,0.511285,0.559109,0.0576501,31.0721,0.227986,23.4997,15.5814,13.056,0.216905,0.0632789,0.0304216,
2118000,67776000,0.511333,0.562094,0.0593083,31.0847,0.0969604,23.5123,15.5854,13.0584,0.0843633,0.0388593,0.0278228,
2120000,67840000,0.511379,0.560359,0.055632,31.0977,0.609619,23.5233,15.5909,13.0631,0.581194,0.169243,0.0721489,
2122000,67904000,0.511429,0.565141,0.0568636,31.1102,0.344481,23.5336,15.5963,13.068,0.322353,0.113223,0.0440081,
2124000,67968000,0.511481,0.56575,0.0565687,31.1214,0.966443,23.544,15.6004,13.071,0.85195,0.395008,0.228392,
2126000,68032000,0.511525,0.558922,0.0525981,31.1303,0.502531,23.5517,15.6039,13.0739,0.45801,0.188479,0.0850898,
2128000,68096000,0.511565,0.554266,0.0576959,31.1415,1.39021,23.5625,15.6078,13.0766,1.27093,0.495963,0.267283,
2130000,68160000,0.511605,0.553203,0.0557771,31.1485,0.424883,23.5698,15.61,13.0775,0.39188,0.153673,0.0577935,
2132000,68224000,0.511647,0.556797,0.0570873,31.1572,0.0619693,23.5783,15.6129,13.0796,0.057057,0.0220552,0.00991323,
2134000,68288000,0.511701,0.569703,0.0486714,31.1657,1.43773,23.585,15.6167,13.0831,1.31931,0.490174,0.293629,
2136000,68352000,0.511749,0.562328,0.0476139,31.1758,0.8395,23.593,15.6213,13.0872,0.738136,0.364504,0.164472,
2138000,68416000,0.511805,0.571406,0.0462778,31.1873,0.474306,23.602,15.6265,13.0922,0.424988,0.181212,0.107302,
2140000,68480000,0.511861,0.572688,0.0467813,31.1953,0.732559,23.6091,15.6298,13.0946,0.647795,0.302666,0.159366,
2142000,68544000,0.511908,0.562281,0.0520749,31.2052,0.163297,23.6172,15.6341,13.0983,0.143808,0.0662607,0.0399341,
2144000,68608000,0.511953,0.559297,0.060019,31.2139,0.365341,23.6252,15.6374,13.1009,0.315396,0.154639,0.100427,
2146000,68672000,0.512004,0.567,0.0526584,31.2232,1.59544,23.633,15.6413,13.1043,1.37424,0.696461,0.414526,
2148000,68736000,0.51205,0.561297,0.0545116,31.2342,0.143796,23.6413,15.6464,13.1093,0.137918,0.0377834,0.0151096,
2150000,68800000,0.512093,0.558141,0.0551042,31.2438,0.306478,23.6512,15.6493,13.1109,0.270905,0.113262,0.0878117,
2152000,68864000,0.512134,0.556797,0.0691358,31.2551,1.0321,23.6611,15.6539,13.1145,0.920662,0.423419,0.1958,
2154000,68928000,0.512185,0.566125,0.0845644,31.2698,0.665432,23.6736,15.66,13.1197,0.601452,0.242973,0.148389,
2156000,68992000,0.512228,0.559516,0.0678676,31.2805,0.203866,23.683,15.6642,13.1231,0.168596,0.0921747,0.0681201,
2158000,69056000,0.51228,0.568172,0.0731955,31.2902,1.22016,23.6918,15.668,13.1259,1.0862,0.51832,0.200742,
2160000,69120000,0.512319,0.553953,0.0663249,31.2986,0.893182,23.7009,15.6703,13.1268,0.803955,0.353008,0.163756,
2162000,69184000,0.512361,0.558312,0.0584514,31.3103,1.6443,23.7103,15.6755,13.1315,1.53064,0.5336,0.275914,
2164000,69248000,0.512409,0.564141,0.0569373,31.3201,1.27054,23.7186,15.6796,13.1348,1.12788,0.517184,0.273277,
2166000,69312000,0.512458,0.565437,0.0653702,31.3298,0.637568,23.7284,15.6827,13.1366,0.584506,0.229728,0.109867,
2168000,69376000,0.512507,0.565109,0.0578781,31.3375,0.899632,23.7371,15.6848,13.1368,0.826121,0.324876,0.146001,
2170000,69440000,0.512548,0.557609,0.065034,31.3487,0.86708,23.7483,15.6883,13.1391,0.760744,0.361065,0.206708,
2172000,69504000,0.512598,0.566938,0.06691,31.357,1.78312,23.7565,15.6912,13.1407,1.5495,0.784566,0.403771,
2174000,69568000,0.512646,0.564438,0.0623801,31.3683,0.735695,23.7668,15.6955,13.144,0.640668,0.314001,0.17943,
2176000,69632000,0.512691,0.561609,0.0545352,31.3797,9.3825,23.7753,15.7009,13.1493,8.81971,2.9822,1.16213,
