Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0005

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
136000,4352000,0.353394,0.412297,12.9075,0.897667,8.43071,8.38893,5.01522,0.542683,0.384286,0.603013,
138000,4416000,0.354332,0.418156,12.9682,0.459402,8.46695,8.41702,5.06342,0.37888,0.170396,0.196126,
140000,4480000,0.355152,0.411719,13.0749,1.07149,8.5258,8.46913,5.15146,0.981207,0.343304,0.25976,
142000,4544000,0.35603,0.417469,13.1261,0.355261,8.55739,8.49283,5.19011,0.246724,0.131344,0.219286,
144000,4608000,0.356949,0.422203,13.1892,0.66204,8.59531,8.52258,5.23832,0.471017,0.296809,0.358251,
146000,4672000,0.357876,0.424656,13.2606,0.641312,8.63807,8.55657,5.29271,0.499684,0.274009,0.294137,
148000,4736000,0.358848,0.429812,13.3552,0.490047,8.6908,8.60314,5.36828,0.385197,0.208456,0.21981,
150000,4800000,0.35985,0.433953,13.4834,1.61337,8.75979,8.6675,5.47197,1.41657,0.547537,0.544529,
152000,4864000,0.36086,0.436641,13.6101,0.802918,8.82967,8.73046,5.57239,0.54651,0.421355,0.410442,
154000,4928000,0.361928,0.443078,13.7373,0.592879,8.89801,8.79466,5.67376,0.364807,0.232972,0.405148,
156000,4992000,0.363055,0.449828,13.8279,1.71671,8.94932,8.83928,5.7436,1.47944,0.59272,0.637997,
158000,5056000,0.364149,0.449516,13.9108,0.783326,8.99912,8.87849,5.80496,0.625499,0.304327,0.360188,
160000,5120000,0.365242,0.451531,14.0062,0.696942,9.05523,8.92478,5.87584,0.530203,0.30132,0.337371,
162000,5184000,0.366295,0.450594,14.0837,1.67535,9.10091,8.96244,5.9328,1.47164,0.631537,0.492174,
164000,5248000,0.367406,0.457391,14.1655,0.847292,9.15047,9.00156,5.99189,0.594377,0.366344,0.480012,
166000,5312000,0.368541,0.461625,14.2507,0.569069,9.20177,9.04264,6.05317,0.496126,0.219167,0.172234,
168000,5376000,0.369584,0.456109,14.3204,1.37297,9.24405,9.07621,6.10281,1.13759,0.49556,0.587682,
170000,5440000,0.370632,0.458656,14.3798,1.11613,9.28097,9.10451,6.14418,0.962153,0.452618,0.339324,
172000,5504000,0.371699,0.462391,14.399,2.74469,9.29911,9.11074,6.15237,2.35195,1.04044,0.958732,
174000,5568000,0.372686,0.457625,14.4518,0.580984,9.33403,9.13513,6.18696,0.453785,0.258347,0.254713,
176000,5632000,0.373648,0.457281,14.4938,1.59433,9.36294,9.15394,6.2138,1.45116,0.531468,0.391893,
178000,5696000,0.374677,0.465266,14.5323,1.08335,9.39097,9.17064,6.23674,0.849663,0.507606,0.440516,
180000,5760000,0.375685,0.465344,14.57,1.19552,9.41917,9.18665,6.2585,0.999143,0.494355,0.431959,
182000,5824000,0.376636,0.462297,14.6246,1.13967,9.45456,9.21225,6.2947,0.957159,0.510659,0.349165,
184000,5888000,0.377589,0.464297,14.6561,0.992897,9.47875,9.22532,6.31242,0.789033,0.460247,0.389159,
186000,5952000,0.378548,0.466766,14.7042,1.33562,9.51084,9.24762,6.34343,1.10603,0.619366,0.420669,
188000,6016000,0.379491,0.467156,14.766,0.508455,9.5497,9.2773,6.38506,0.425326,0.211725,0.181099,
190000,6080000,0.380438,0.469484,14.8063,0.590398,9.57869,9.2952,6.40885,0.525145,0.216226,0.161366,
192000,6144000,0.381331,0.466156,14.854,0.789213,9.6122,9.31657,6.43799,0.625209,0.3461,0.334942,
194000,6208000,0.382172,0.462875,14.8994,0.860262,9.64257,9.33773,6.46681,0.742058,0.316302,0.298919,
196000,6272000,0.383064,0.469641,14.9433,0.94203,9.67289,9.35783,6.49371,0.675612,0.457791,0.470527,
198000,6336000,0.383896,0.465375,14.9852,0.398569,9.70333,9.3762,6.51835,0.368817,0.12446,0.0856801,
200000,6400000,0.384707,0.465016,15.0182,0.200808,9.72883,9.39,6.53641,0.177471,0.07465,0.0570565,
202000,6464000,0.385538,0.468688,15.0529,0.963373,9.75584,9.40453,6.55513,0.822299,0.409947,0.289579,
204000,6528000,0.386389,0.472297,15.0969,0.76312,9.78526,9.42501,6.58283,0.660566,0.310894,0.22215,
206000,6592000,0.387213,0.471312,15.1306,0.980462,9.80972,9.43998,6.6024,0.915684,0.297935,0.184563,
208000,6656000,0.388008,0.469875,15.1603,1.02485,9.83311,9.45222,6.61825,0.910563,0.388475,0.265096,
210000,6720000,0.38881,0.472187,15.1898,1.75147,9.8563,9.46455,6.63363,1.25901,0.806697,0.912023,
212000,6784000,0.389664,0.479359,15.2592,0.550924,9.89916,9.49832,6.68075,0.433058,0.234807,0.246666,
214000,6848000,0.390512,0.480391,15.3499,1.87339,9.95385,9.54289,6.74339,1.48999,0.909791,0.679564,
216000,6912000,0.391416,0.488141,15.4626,1.01821,10.0188,9.59985,6.82347,0.878133,0.419594,0.299288,
218000,6976000,0.39236,0.494281,15.5992,0.877366,10.0967,9.66912,6.92086,0.689988,0.389811,0.376477,
220000,7040000,0.39332,0.498047,15.6881,0.651698,10.1509,9.71275,6.98143,0.513998,0.260421,0.304462,
222000,7104000,0.394284,0.50025,15.784,1.53092,10.2084,9.76033,7.04689,1.27074,0.525396,0.672989,
