Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0001

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
102000,3264000,0.338904,0.341094,11.5451,0.855702,7.7247,7.72634,3.73118,0.294555,0.398055,0.697865,
104000,3328000,0.338981,0.342922,11.5754,0.611335,7.73965,7.74145,3.76281,0.244519,0.290862,0.478894,
106000,3392000,0.339075,0.343937,11.6112,0.299436,7.75694,7.75912,3.80086,0.1247,0.147002,0.229134,
108000,3456000,0.33921,0.346359,11.6514,0.277594,7.77649,7.77875,3.84355,0.151432,0.147207,0.180157,
110000,3520000,0.339262,0.342094,11.6999,0.637663,7.79996,7.80272,3.89428,0.231946,0.293483,0.516414,
112000,3584000,0.339426,0.348437,11.7353,0.203304,7.81759,7.82019,3.93015,0.0959975,0.0948851,0.152032,
114000,3648000,0.339519,0.34475,11.779,0.408504,7.83886,7.84181,3.97531,0.198103,0.195227,0.299195,
116000,3712000,0.339688,0.349281,11.8498,0.896215,7.87361,7.87694,4.04694,0.448802,0.466369,0.619902,
118000,3776000,0.339906,0.352578,11.9402,0.664313,7.91815,7.92194,4.13695,0.276083,0.298736,0.525211,
120000,3840000,0.340217,0.358578,12.0493,0.685623,7.97209,7.97625,4.24392,0.370018,0.374459,0.439256,
122000,3904000,0.340421,0.352609,12.1506,0.939773,8.02324,8.02644,4.34067,0.662372,0.451087,0.490875,
124000,3968000,0.340787,0.363156,12.2233,0.345623,8.06297,8.06249,4.40392,0.23947,0.147021,0.201231,
126000,4032000,0.3412,0.366781,12.3323,1.35393,8.11891,8.1166,4.50429,0.91753,0.695604,0.712328,
128000,4096000,0.341821,0.380953,12.5231,1.5692,8.21443,8.21221,4.68086,1.06732,0.667789,0.936624,
130000,4160000,0.342545,0.388875,12.7092,1.13815,8.3094,8.30561,4.84717,0.559093,0.453141,0.881733,
132000,4224000,0.343302,0.392531,12.9009,0.866678,8.40818,8.40181,5.01459,0.637204,0.410461,0.420266,
134000,4288000,0.344382,0.415656,13.0744,0.6595,8.50005,8.48811,5.16143,0.480706,0.311754,0.326605,
136000,4352000,0.345481,0.419094,13.2155,1.04682,8.5776,8.55767,5.27631,0.893021,0.390005,0.382404,
138000,4416000,0.346545,0.418875,13.3714,0.858307,8.66208,8.63546,5.40292,0.65134,0.385422,0.404842,
140000,4480000,0.347829,0.436422,13.5581,0.797344,8.76228,8.72905,5.5542,0.628761,0.283396,0.40013,
142000,4544000,0.349307,0.452828,13.7453,1.15426,8.86367,8.8226,5.70346,0.805077,0.525646,0.638639,
144000,4608000,0.350767,0.454391,13.9525,1.3217,8.97515,8.92683,5.8678,0.976727,0.673087,0.582969,
146000,4672000,0.352385,0.468875,14.151,1.20871,9.08396,9.0265,6.02122,0.864029,0.502794,0.679442,
148000,4736000,0.354054,0.475891,14.3501,1.06895,9.19241,9.12716,6.17419,0.930624,0.396176,0.345899,
150000,4800000,0.355742,0.480656,14.5275,1.52705,9.2897,9.21693,6.30855,1.08593,0.528637,0.934447,
152000,4864000,0.357557,0.493688,14.6751,1.48408,9.3725,9.29094,6.41816,1.19273,0.62332,0.6256,
154000,4928000,0.359104,0.476703,14.8032,1.27709,9.44505,9.35517,6.51197,0.950509,0.572953,0.631826,
156000,4992000,0.360768,0.488844,14.916,0.81899,9.50998,9.41106,6.59386,0.65245,0.356021,0.343952,
158000,5056000,0.362474,0.495609,15.0036,0.959637,9.5619,9.45392,6.65599,0.691338,0.445696,0.494277,
160000,5120000,0.364126,0.494625,15.0935,1.66183,9.61539,9.49803,6.7191,1.30259,0.760198,0.697884,
162000,5184000,0.365677,0.489703,15.1933,1.08734,9.67295,9.5476,6.79076,0.898626,0.453393,0.411364,
164000,5248000,0.367226,0.492703,15.2534,0.998928,9.71062,9.57644,6.83101,0.785012,0.479091,0.389981,
166000,5312000,0.368748,0.493594,15.326,0.971489,9.75465,9.6119,6.88082,0.842524,0.357826,0.32543,
168000,5376000,0.370179,0.488953,15.3766,2.46551,9.78707,9.63538,6.91463,1.91832,1.14034,1.04806,
170000,5440000,0.371609,0.491703,15.4371,1.08816,9.82435,9.66448,6.95579,0.810413,0.486061,0.539514,
172000,5504000,0.373075,0.497656,15.4811,0.75938,9.85381,9.6846,6.98396,0.57776,0.3276,0.368144,
174000,5568000,0.374464,0.493937,15.546,0.830817,9.89383,9.71593,7.02779,0.700963,0.337344,0.291731,
176000,5632000,0.375858,0.497172,15.5863,2.91182,9.92155,9.73429,7.05267,2.39961,1.26537,1.05802,
178000,5696000,0.377195,0.494844,15.6331,1.12925,9.95254,9.75596,7.08261,0.870485,0.507526,0.509775,
180000,5760000,0.378558,0.499875,15.6862,0.766958,9.98626,9.78101,7.11776,0.639724,0.316984,0.280177,
182000,5824000,0.379808,0.492266,15.7337,0.588623,10.0168,9.80343,7.14894,0.504359,0.237615,0.188781,
184000,5888000,0.381002,0.489672,15.7632,1.28604,10.0383,9.81617,7.16615,1.03708,0.509751,0.564369,
186000,5952000,0.382235,0.495641,15.8102,1.06485,10.0685,9.83842,7.19669,0.876383,0.418139,0.437059,
188000,6016000,0.383465,0.497859,15.851,1.62536,10.0951,9.85751,7.22304,1.37484,0.606721,0.619293,
190000,6080000,0.384631,0.49425,15.881,0.672503,10.1161,9.87056,7.24172,0.583264,0.232416,0.240927,
192000,6144000,0.385789,0.495828,15.9253,1.32301,10.1448,9.89157,7.27005,1.01834,0.583543,0.610589,
194000,6208000,0.386968,0.500156,15.9589,0.706615,10.1683,9.90684,7.29014,0.497026,0.327251,0.381021,
196000,6272000,0.388108,0.498656,15.9972,1.64216,10.1954,9.92377,7.31328,1.35544,0.75339,0.540245,
198000,6336000,0.389213,0.497484,16.0403,0.334972,10.2249,9.94329,7.33997,0.27947,0.143961,0.115661,
200000,6400000,0.390208,0.488703,16.0784,1.91314,10.2512,9.96063,7.36296,1.55464,0.845967,0.726325,
202000,6464000,0.391208,0.491234,16.1157,0.472844,10.277,9.97757,7.38548,0.363839,0.211464,0.215605,
204000,6528000,0.392305,0.503062,16.145,0.596157,10.2978,9.99037,7.40329,0.471094,0.255891,0.260756,
206000,6592000,0.393309,0.495734,16.1972,0.445434,10.3307,10.0158,7.43709,0.330024,0.212529,0.210541,
208000,6656000,0.394357,0.502312,16.2276,2.11511,10.3528,10.0289,7.45507,1.8061,0.888487,0.649837,
210000,6720000,0.395347,0.498359,16.2583,1.45333,10.3735,10.0429,7.47399,1.19859,0.591913,0.570263,
212000,6784000,0.396296,0.495937,16.2868,0.523947,10.3926,10.0563,7.49157,0.470901,0.182445,0.139597,
214000,6848000,0.397177,0.490562,16.3056,0.858098,10.4084,10.0634,7.50108,0.785379,0.261166,0.226504,
216000,6912000,0.398119,0.498891,16.3275,1.7101,10.4265,10.0719,7.5121,1.35937,0.740449,0.726834,
218000,6976000,0.399015,0.495781,16.3593,0.615672,10.4497,10.0858,7.53029,0.482781,0.259145,0.280746,
220000,7040000,0.399925,0.499063,16.3923,0.664052,10.4733,10.1004,7.5498,0.545286,0.292582,0.24088,
222000,7104000,0.400833,0.500812,16.4098,0.694249,10.4901,10.1058,7.5573,0.574815,0.263265,0.286811,
224000,7168000,0.401647,0.491937,16.4229,0.224602,10.5035,10.1095,7.56214,0.186197,0.0895155,0.0881134,
226000,7232000,0.402564,0.505297,16.4488,0.56023,10.5241,10.1199,7.57574,0.499857,0.19475,0.161474,
