NoEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
96000,3072000,0.339317,0.340234,3.42389,11.4077,0.336441,7.63917,7.66759,3.60362,0.139038,0.170549,0.254508,
98000,3136000,0.339397,0.343234,3.42118,11.432,0.255488,7.65069,7.67953,3.63062,0.104844,0.130418,0.193062,
100000,3200000,0.339507,0.344922,3.41026,11.4595,0.24982,7.6639,7.69315,3.6605,0.121424,0.128465,0.17653,
102000,3264000,0.339697,0.349187,3.40609,11.4889,0.204476,7.67772,7.70763,3.6931,0.0848925,0.0974283,0.158466,
104000,3328000,0.33974,0.341906,3.38293,11.5357,0.274195,7.69943,7.7307,3.74516,0.129242,0.141946,0.195782,
106000,3392000,0.339877,0.347,3.33575,11.5753,0.823274,7.71841,7.75016,3.7879,0.358472,0.37858,0.637146,
108000,3456000,0.339994,0.346188,3.31441,11.6301,0.41469,7.74407,7.77705,3.84775,0.233286,0.21152,0.269824,
110000,3520000,0.34009,0.345297,3.10791,11.6969,0.282805,7.77633,7.81018,3.91764,0.155993,0.115871,0.205471,
112000,3584000,0.340416,0.358359,2.92328,11.7732,0.649522,7.81355,7.84771,3.99613,0.481395,0.31704,0.299372,
114000,3648000,0.340743,0.359062,2.77262,11.8294,0.666739,7.84298,7.87469,4.05111,0.467657,0.281131,0.383148,
116000,3712000,0.341047,0.358359,2.96561,11.9097,0.456397,7.88328,7.91399,4.13091,0.314832,0.204656,0.259413,
118000,3776000,0.34138,0.360687,2.7613,12.0217,0.42493,7.93943,7.96943,4.23981,0.301809,0.207406,0.215545,
120000,3840000,0.341842,0.369078,2.66098,12.1542,0.909219,8.00597,8.03535,4.36611,0.55611,0.465383,0.548488,
122000,3904000,0.342463,0.379719,2.48056,12.3018,0.817467,8.08092,8.10851,4.504,0.587684,0.424443,0.377793,
124000,3968000,0.343237,0.3905,2.31279,12.4605,1.73833,8.16228,8.18733,4.64853,1.18519,0.905801,0.892547,
126000,4032000,0.344125,0.399141,2.05381,12.634,0.942781,8.25213,8.27342,4.8031,0.623497,0.454353,0.541897,
128000,4096000,0.345193,0.4125,1.77246,12.8475,0.469391,8.36198,8.38057,4.99009,0.321752,0.183861,0.288096,
130000,4160000,0.346363,0.421234,1.37158,13.0242,0.943363,8.45517,8.46861,5.14039,0.665195,0.412699,0.52643,
132000,4224000,0.347576,0.426406,1.07604,13.1736,0.896173,8.53614,8.54267,5.26312,0.684154,0.33526,0.471869,
134000,4288000,0.348956,0.440078,0.943967,13.3253,0.723713,8.61813,8.61775,5.38746,0.426859,0.334426,0.479282,
136000,4352000,0.350323,0.441875,0.815083,13.4476,1.19071,8.68637,8.67776,5.48466,0.977965,0.482916,0.477666,
138000,4416000,0.351709,0.446,0.720997,13.5655,0.54915,8.75286,8.7356,5.57678,0.446723,0.210544,0.240157,
140000,4480000,0.353128,0.451,0.653889,13.6872,0.426969,8.82047,8.79598,5.67171,0.354258,0.164739,0.172236,
142000,4544000,0.354523,0.452188,0.644978,13.7835,0.93266,8.87815,8.84226,5.74259,0.710294,0.429015,0.425773,
144000,4608000,0.355936,0.456219,0.587272,13.8823,1.26813,8.93548,8.89031,5.81692,1.0177,0.570996,0.496388,
146000,4672000,0.357304,0.455828,0.488877,13.9847,0.414759,8.99452,8.9409,5.89329,0.353806,0.151751,0.15433,
148000,4736000,0.358691,0.459922,0.450262,14.0557,1.17536,9.03762,8.97498,5.94423,1.04932,0.447567,0.282985,
150000,4800000,0.360078,0.462719,0.436672,14.1067,0.619615,9.07134,8.99842,5.97805,0.487702,0.257178,0.282718,
152000,4864000,0.361419,0.462016,0.424339,14.1658,6.30373,9.10968,9.02582,6.01817,4.83797,3.03187,2.67186,
154000,4928000,0.362813,0.468766,0.403332,14.2222,2.40329,9.14722,9.05168,6.05521,2.06863,0.944236,0.777821,
156000,4992000,0.364116,0.464469,0.386537,14.2848,0.492669,9.18736,9.08105,6.09766,0.416127,0.206468,0.164111,
158000,5056000,0.365448,0.469281,0.364546,14.3314,1.008,9.2194,9.102,6.12751,0.834409,0.407408,0.39223,
160000,5120000,0.366715,0.466812,0.342517,14.3846,1.73925,9.25579,9.126,6.1614,1.49817,0.725274,0.504441,
162000,5184000,0.367929,0.465094,0.349872,14.4343,0.262683,9.29073,9.14809,6.19234,0.21584,0.120509,0.0888424,
164000,5248000,0.369155,0.468406,0.311853,14.473,2.21987,9.31933,9.16476,6.21495,2.03889,0.710696,0.515432,
166000,5312000,0.370296,0.463891,0.323774,14.5329,0.572324,9.35776,9.19293,6.25517,0.489001,0.22724,0.191821,
168000,5376000,0.371368,0.460328,0.283261,14.5817,0.84496,9.39109,9.21508,6.28611,0.659994,0.371079,0.375056,
170000,5440000,0.372474,0.465359,0.288537,14.6289,0.397216,9.42219,9.23715,6.31682,0.362676,0.126427,0.101305,
172000,5504000,0.373584,0.468016,0.275256,14.678,0.358918,9.45494,9.25987,6.34853,0.345272,0.0916928,0.0346648,
174000,5568000,0.374648,0.466125,0.279244,14.7029,1.42211,9.47742,9.2689,6.35943,1.15127,0.641084,0.534772,
176000,5632000,0.37572,0.469,0.277264,14.7378,1.55696,9.50357,9.28381,6.37931,1.36804,0.533646,0.517496,
178000,5696000,0.376721,0.464766,0.259745,14.7813,0.705775,9.534,9.30331,6.40607,0.636071,0.258711,0.163099,
180000,5760000,0.377663,0.461531,0.243165,14.8262,0.746338,9.56448,9.32386,6.43452,0.699511,0.200227,0.166172,
182000,5824000,0.37867,0.469297,0.251858,14.8591,0.661058,9.58942,9.33789,6.45295,0.566607,0.233885,0.247492,
184000,5888000,0.379561,0.460641,0.223756,14.8751,1.96458,9.60575,9.3428,6.45842,1.59777,0.864592,0.74778,
186000,5952000,0.38048,0.464984,0.220421,14.9086,1.15203,9.63034,9.35734,6.47786,0.865032,0.571101,0.502736,
188000,6016000,0.381358,0.463078,0.242633,14.9468,1.27019,9.65661,9.37473,6.50169,1.0592,0.553036,0.430852,
190000,6080000,0.382215,0.462734,0.223505,14.9797,0.221818,9.68206,9.38853,6.51949,0.214347,0.0537208,0.0193069,
192000,6144000,0.383092,0.466375,0.245096,15.0058,1.78393,9.70523,9.39809,6.53138,1.60817,0.574332,0.516108,
194000,6208000,0.384025,0.473656,0.238745,15.054,0.66907,9.7385,9.4198,6.56138,0.621438,0.211244,0.129789,
196000,6272000,0.384865,0.466344,0.217565,15.0669,1.26998,9.75402,9.4227,6.56375,0.966781,0.559507,0.604264,
198000,6336000,0.385718,0.469328,0.226174,15.0905,0.278456,9.77567,9.43108,6.57384,0.225657,0.128493,0.100529,
200000,6400000,0.386598,0.473687,0.221896,15.1185,0.884849,9.79843,9.44224,6.58809,0.721575,0.386222,0.336332,
202000,6464000,0.387421,0.469703,0.225728,15.1472,0.455926,9.82128,9.45394,6.60318,0.418332,0.153469,0.0965082,
204000,6528000,0.388193,0.466203,0.219177,15.1807,0.910184,9.84686,9.46811,6.62167,0.794941,0.346217,0.276834,
206000,6592000,0.388996,0.470906,0.208722,15.2174,0.576111,9.87344,9.48428,6.64319,0.539795,0.164676,0.115787,
208000,6656000,0.389775,0.469984,0.215743,15.2615,1.52578,9.90501,9.50393,6.66937,1.33912,0.512016,0.522116,
210000,6720000,0.390565,0.472703,0.209378,15.2821,0.644221,9.92307,9.51148,6.67877,0.520573,0.277809,0.258548,
212000,6784000,0.391335,0.472187,0.206442,15.3115,0.325665,9.94816,9.52272,6.69272,0.290871,0.125492,0.0755213,
214000,6848000,0.392029,0.465625,0.206312,15.3347,0.891325,9.96811,9.53136,6.70387,0.772147,0.353232,0.271065,
216000,6912000,0.392796,0.474859,0.205668,15.3636,0.393424,9.99199,9.54267,6.71848,0.347107,0.156866,0.098448,
218000,6976000,0.393487,0.468062,0.206283,15.4027,0.779312,10.0211,9.55951,6.74071,0.683204,0.278517,0.250974,
220000,7040000,0.394204,0.472438,0.19898,15.4257,0.220066,10.0417,9.56758,6.75111,0.200581,0.0690436,0.0585592,
222000,7104000,0.394876,0.468797,0.183663,15.4554,0.289832,10.065,9.57986,6.76709,0.243876,0.110049,0.111428,
224000,7168000,0.395549,0.470203,0.191834,15.482,0.619172,10.0864,9.59062,6.78059,0.53324,0.263217,0.17247,
226000,7232000,0.39622,0.471375,0.206237,15.4991,0.576025,10.1057,9.59495,6.78483,0.482727,0.250305,0.190071,
228000,7296000,0.396894,0.473109,0.195022,15.5347,0.223463,10.1315,9.61061,6.80558,0.203631,0.0767485,0.050792,
230000,7360000,0.397554,0.47275,0.189924,15.5657,0.874885,10.1549,9.62385,6.8229,0.748577,0.358363,0.276827,
232000,7424000,0.398216,0.474281,0.187035,15.5844,0.292027,10.1721,9.63023,6.83087,0.273154,0.0863894,0.0565984,
234000,7488000,0.398835,0.47075,0.188889,15.6169,2.8198,10.1974,9.64376,6.84821,2.25438,1.33956,1.03662,
236000,7552000,0.399474,0.474203,0.179302,15.656,0.574427,10.2244,9.66156,6.87218,0.48323,0.237571,0.200037,
238000,7616000,0.40009,0.472797,0.174008,15.6872,1.24274,10.247,9.67533,6.89031,1.09805,0.455315,0.362481,
240000,7680000,0.400693,0.472453,0.176848,15.7054,1.0967,10.2642,9.68143,6.89749,0.872832,0.470442,0.468615,
242000,7744000,0.401264,0.469719,0.182736,15.7299,0.315602,10.2847,9.69099,6.90932,0.280926,0.113113,0.0888306,
244000,7808000,0.401873,0.475547,0.177836,15.7622,2.95609,10.3104,9.7041,6.92622,2.51301,1.23125,0.952503,
246000,7872000,0.402435,0.471,0.167365,15.791,0.735621,10.332,9.71639,6.94254,0.635069,0.281764,0.241733,
248000,7936000,0.402996,0.471984,0.166076,15.8239,0.372519,10.3562,9.73065,6.96118,0.304237,0.164674,0.138175,
250000,8000000,0.40354,0.471031,0.158798,15.8487,1.65929,10.3756,9.74093,6.97434,1.52796,0.518047,0.387593,
252000,8064000,0.40411,0.475422,0.166374,15.8729,0.479571,10.3981,9.74931,6.98414,0.408955,0.195019,0.157202,
254000,8128000,0.404587,0.464656,0.162933,15.9007,0.68681,10.4187,9.76127,7.00005,0.563747,0.297905,0.255245,
256000,8192000,0.405122,0.473062,0.15086,15.9306,0.665422,10.4404,9.77449,7.01729,0.634885,0.182098,0.0809113,
258000,8256000,0.405631,0.470812,0.148854,15.962,2.26444,10.464,9.78799,7.03449,2.00038,0.766512,0.733915,
260000,8320000,0.406123,0.469578,0.150203,15.9805,0.457618,10.4805,9.79474,7.04267,0.386814,0.141506,0.199411,
262000,8384000,0.406644,0.474328,0.151455,16.0082,0.867727,10.5009,9.80681,7.0585,0.772384,0.305206,0.25144,
264000,8448000,0.407142,0.472391,0.15763,16.0273,0.609213,10.519,9.81309,7.06606,0.529986,0.231779,0.191139,
266000,8512000,0.407695,0.480641,0.155645,16.0507,1.9184,10.5407,9.82121,7.07549,1.68401,0.721307,0.569282,
268000,8576000,0.408185,0.473375,0.14845,16.0858,0.843895,10.5648,9.83724,7.09698,0.728639,0.325935,0.273882,
270000,8640000,0.408643,0.470109,0.145125,16.1053,0.762829,10.5814,9.84455,7.10623,0.676757,0.281414,0.211455,
272000,8704000,0.409164,0.479422,0.147592,16.1392,0.540415,10.6067,9.85916,7.12533,0.509709,0.138461,0.114339,
274000,8768000,0.409691,0.481391,0.148287,16.1622,2.7492,10.6264,9.86791,7.1359,2.37815,1.086,0.850353,
276000,8832000,0.410154,0.473578,0.155117,16.1813,0.331613,10.6467,9.87312,7.14163,0.29769,0.115925,0.0889342,
278000,8896000,0.41063,0.476281,0.145738,16.2031,0.592426,10.6643,9.8819,7.15254,0.544701,0.185648,0.140724,
280000,8960000,0.411076,0.473109,0.149361,16.2272,2.7594,10.6844,9.89136,7.16442,2.48417,0.955502,0.728151,
282000,9024000,0.411554,0.478438,0.137408,16.2626,0.554683,10.7087,9.90759,7.18574,0.478352,0.226135,0.166481,
284000,9088000,0.412027,0.478703,0.140974,16.2793,1.11535,10.7245,9.91322,7.1923,1.04283,0.326978,0.222724,
286000,9152000,0.412505,0.480453,0.140788,16.3096,0.309578,10.7461,9.92675,7.2101,0.279767,0.0996758,0.0873687,
288000,9216000,0.412894,0.468469,0.15091,16.3321,3.08402,10.7676,9.93422,7.21871,2.69469,1.23155,0.856214,
290000,9280000,0.413245,0.463813,0.147974,16.351,0.389681,10.7857,9.94028,7.22594,0.373021,0.100153,0.0517335,
292000,9344000,0.41367,0.475375,0.143789,16.3804,0.850656,10.809,9.9523,7.24122,0.784282,0.258617,0.204046,
294000,9408000,0.414027,0.466062,0.142545,16.4084,1.54688,10.8317,9.96341,7.25536,1.35781,0.614135,0.414787,
296000,9472000,0.414426,0.473062,0.142378,16.4266,0.385368,10.8494,9.96923,7.26213,0.359337,0.0898897,0.106327,
298000,9536000,0.414884,0.482734,0.139977,16.4527,0.721012,10.8709,9.97939,7.27519,0.640068,0.265937,0.198617,
300000,9600000,0.415278,0.473953,0.131678,16.4838,2.07613,10.8938,9.99285,7.29271,1.88942,0.652471,0.560978,
302000,9664000,0.415738,0.48475,0.125931,16.5125,0.569588,10.9159,10.0048,7.30818,0.471242,0.212466,0.239206,
304000,9728000,0.416135,0.476,0.122382,16.5309,1.10572,10.9329,10.011,7.31578,1.05304,0.276996,0.192316,
306000,9792000,0.416514,0.47425,0.129276,16.5579,1.08101,10.9532,10.0226,7.33069,0.995859,0.337344,0.251088,
308000,9856000,0.416899,0.475719,0.136682,16.5868,7.41615,10.9747,10.0351,7.34668,6.83333,2.5272,1.38496,
310000,9920000,0.417256,0.472187,0.129181,16.6114,0.542061,10.9928,10.0458,7.36063,0.461506,0.224924,0.173928,
312000,9984000,0.417657,0.479937,0.130436,16.6292,0.701119,11.0108,10.051,7.36667,0.641234,0.226739,0.170224,
314000,10048000,0.418059,0.480656,0.137049,16.6468,0.856086,11.0288,10.0562,7.37246,0.738051,0.321274,0.291458,
316000,10112000,0.41842,0.475125,0.140563,16.6722,1.22272,11.0512,10.0655,7.38372,1.13555,0.369203,0.263186,
318000,10176000,0.418721,0.466375,0.123387,16.7063,0.851209,11.075,10.081,7.40387,0.732647,0.328487,0.282632,
320000,10240000,0.419111,0.481063,0.119889,16.7243,0.317637,11.0911,10.0875,7.41175,0.298796,0.0847979,0.0665094,
322000,10304000,0.41953,0.486625,0.113141,16.747,0.61511,11.11,10.0962,7.42262,0.506557,0.268486,0.22288,
324000,10368000,0.419905,0.480172,0.117468,16.7697,0.106751,11.1272,10.1058,7.43509,0.0919989,0.043377,0.0324113,
326000,10432000,0.420295,0.483516,0.110177,16.794,0.324104,11.1445,10.1167,7.44921,0.308113,0.0818662,0.0583733,
328000,10496000,0.42063,0.47525,0.123256,16.818,0.356223,11.1623,10.1271,7.46263,0.344687,0.0821161,0.0366402,
330000,10560000,0.420983,0.478812,0.119549,16.8427,0.238326,11.1811,10.1376,7.47592,0.209579,0.0862709,0.0737111,
332000,10624000,0.421301,0.47375,0.116376,16.8548,1.49758,11.1947,10.1404,7.47902,1.14708,0.688861,0.672638,
334000,10688000,0.421675,0.483797,0.111686,16.8813,0.28634,11.2138,10.1522,7.4942,0.256418,0.0977113,0.0818085,
336000,10752000,0.422015,0.478828,0.115199,16.8962,0.30176,11.2265,10.1578,7.5012,0.287475,0.0759584,0.0514553,
338000,10816000,0.422375,0.482891,0.121263,16.9203,1.76159,11.2461,10.1674,7.51314,1.56497,0.54527,0.597289,
340000,10880000,0.422706,0.478531,0.128356,16.944,0.766507,11.2663,10.1764,7.52407,0.690098,0.260096,0.20892,
342000,10944000,0.423059,0.483141,0.113917,16.9705,0.447576,11.2857,10.1879,7.53906,0.411851,0.139459,0.106084,
344000,11008000,0.423403,0.482234,0.106084,16.9934,0.753968,11.3042,10.1972,7.55034,0.600969,0.288445,0.352283,
346000,11072000,0.42373,0.479922,0.109838,17.0036,0.230316,11.317,10.199,7.5518,0.214261,0.0634749,0.0557522,
348000,11136000,0.424039,0.4775,0.107744,17.0281,0.639954,11.335,10.2095,7.56558,0.526887,0.258383,0.255283,
350000,11200000,0.424409,0.488828,0.118149,17.0542,0.69377,11.3547,10.2207,7.57985,0.642397,0.224964,0.134292,
352000,11264000,0.424692,0.474281,0.125237,17.0789,0.882914,11.3743,10.2308,7.59231,0.774869,0.297046,0.301461,
354000,11328000,0.42499,0.477328,0.123789,17.1082,0.474733,11.3955,10.2437,7.60922,0.461077,0.102684,0.047276,
356000,11392000,0.425304,0.480953,0.111817,17.1266,0.491893,11.4118,10.2503,7.6172,0.453408,0.152946,0.11396,
358000,11456000,0.425614,0.480828,0.111831,17.1513,0.108334,11.4295,10.2614,7.63149,0.100228,0.032992,0.0245376,
360000,11520000,0.42592,0.480641,0.113771,17.1726,0.720587,11.4484,10.269,7.64064,0.616525,0.248314,0.27836,
362000,11584000,0.426243,0.484359,0.109771,17.194,0.546372,11.4661,10.2773,7.65112,0.513294,0.145859,0.117376,
364000,11648000,0.426498,0.472734,0.113292,17.2162,0.806713,11.4837,10.2863,7.66239,0.729971,0.268045,0.214662,
366000,11712000,0.426788,0.479578,0.11722,17.242,0.837482,11.5037,10.297,7.67601,0.757844,0.295647,0.199105,
368000,11776000,0.427052,0.475281,0.113691,17.266,0.423335,11.5219,10.3073,7.68895,0.360284,0.165754,0.1481,
370000,11840000,0.427308,0.474391,0.111101,17.2906,0.591885,11.5406,10.3177,7.70217,0.528058,0.202424,0.174663,
372000,11904000,0.427598,0.481344,0.111206,17.3058,0.561746,11.557,10.3218,7.70632,0.474619,0.231221,0.191918,
374000,11968000,0.42787,0.478328,0.111363,17.3259,0.455733,11.5736,10.3296,7.71613,0.406178,0.164138,0.125582,
376000,12032000,0.428162,0.482938,0.106088,17.3546,0.19145,11.596,10.3416,7.73089,0.176999,0.0542526,0.0487967,
378000,12096000,0.428405,0.473938,0.116259,17.3782,1.81496,11.6139,10.3516,7.74354,1.72809,0.474425,0.287551,
380000,12160000,0.428648,0.474703,0.115632,17.4,0.862511,11.6341,10.3592,7.7522,0.822522,0.224934,0.129569,
382000,12224000,0.428927,0.481844,0.115982,17.4254,0.308692,11.6526,10.3703,7.76659,0.271,0.108372,0.100525,
384000,12288000,0.429212,0.483656,0.109032,17.4472,0.159572,11.6733,10.3774,7.77478,0.132784,0.0670919,0.0577071,
386000,12352000,0.429466,0.478266,0.105543,17.4657,1.33908,11.6889,10.3845,7.78345,1.1417,0.530829,0.45592,
388000,12416000,0.429756,0.485719,0.106235,17.4898,0.883235,11.7086,10.394,7.79524,0.782885,0.315178,0.260493,
390000,12480000,0.430021,0.481328,0.118664,17.5109,0.842634,11.7268,10.4018,7.8049,0.731233,0.329785,0.258016,
392000,12544000,0.430272,0.479391,0.114808,17.5282,1.74305,11.7424,10.4078,7.81228,1.51087,0.639927,0.588211,
394000,12608000,0.430538,0.482609,0.0979866,17.5516,0.481679,11.76,10.418,7.82481,0.426615,0.176267,0.13764,
396000,12672000,0.43081,0.484469,0.11142,17.5742,0.507904,11.7792,10.4265,7.83519,0.461746,0.164601,0.132902,
398000,12736000,0.431062,0.480969,0.111189,17.5994,0.123451,11.8041,10.4343,7.84388,0.106929,0.0479825,0.03878,
400000,12800000,0.431302,0.479016,0.109685,17.6219,0.973207,11.8226,10.4431,7.85481,0.815148,0.414598,0.33283,
402000,12864000,0.431555,0.482047,0.106021,17.6472,0.235533,11.8458,10.4518,7.86504,0.20845,0.0907749,0.0615148,
404000,12928000,0.431798,0.480625,0.10578,17.6666,0.395626,11.8637,10.4584,7.8728,0.373369,0.105369,0.077541,
406000,12992000,0.432039,0.480844,0.11304,17.6879,0.220971,11.8831,10.4658,7.88153,0.185805,0.0866054,0.082488,
408000,13056000,0.432285,0.482156,0.105527,17.7155,1.50438,11.903,10.4781,7.89719,1.3134,0.572504,0.458684,
410000,13120000,0.432527,0.481859,0.11049,17.7392,0.648707,11.9229,10.4872,7.90835,0.571724,0.240555,0.189963,
412000,13184000,0.432793,0.487344,0.109073,17.7624,1.66239,11.9434,10.4956,7.91822,1.46955,0.570725,0.52747,
414000,13248000,0.43307,0.490172,0.106813,17.7877,0.920545,11.9623,10.5066,7.93213,0.826013,0.329429,0.237868,
416000,13312000,0.43332,0.485063,0.100416,17.8076,0.750248,11.9786,10.5144,7.94171,0.637147,0.288997,0.270916,
418000,13376000,0.433561,0.483703,0.106792,17.8255,1.09458,11.999,10.5184,7.94576,1.04137,0.280848,0.186473,
420000,13440000,0.433789,0.481344,0.0976657,17.8442,1.99464,12.0152,10.5253,7.95412,1.76672,0.732514,0.566291,
422000,13504000,0.434051,0.489078,0.1062,17.8674,0.327547,12.0342,10.5345,7.9652,0.303935,0.0936461,0.0783673,
424000,13568000,0.434287,0.484141,0.104663,17.8963,2.34809,12.0554,10.5473,7.9813,2.01766,0.896413,0.799383,
426000,13632000,0.434514,0.482563,0.11285,17.9157,2.4224,12.0726,10.5542,7.98957,2.19991,0.838741,0.570037,
