MedEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
96000,3072000,0.338694,0.341312,3.4373,11.4253,0.381475,7.62116,7.69042,3.64869,0.156403,0.192296,0.289972,
98000,3136000,0.33877,0.342406,3.43345,11.4599,0.481041,7.63777,7.70752,3.68631,0.22935,0.249264,0.341565,
100000,3200000,0.338872,0.343859,3.43156,11.4858,0.196622,7.65059,7.7206,3.71272,0.0939817,0.103491,0.138266,
102000,3264000,0.338977,0.34425,3.42828,11.5326,0.741982,7.67305,7.74394,3.76268,0.344067,0.369465,0.543738,
104000,3328000,0.339014,0.340859,3.41071,11.5827,0.524122,7.69705,7.76859,3.8163,0.25883,0.274613,0.363729,
106000,3392000,0.339302,0.354313,3.40101,11.6271,0.409277,7.71883,7.79037,3.86257,0.224139,0.194807,0.281637,
108000,3456000,0.339631,0.357047,3.38092,11.695,0.300358,7.75147,7.82352,3.93436,0.160418,0.149496,0.205261,
110000,3520000,0.339812,0.349609,3.34235,11.7735,0.502047,7.78992,7.86227,4.01447,0.342719,0.237081,0.279977,
112000,3584000,0.340098,0.355797,3.23487,11.8755,0.74856,7.8393,7.91257,4.11874,0.347159,0.317913,0.582025,
114000,3648000,0.340547,0.365687,3.08103,11.9981,0.463098,7.90076,7.97324,4.23786,0.2812,0.199074,0.309445,
116000,3712000,0.341086,0.371828,2.8792,12.1198,0.662654,7.96298,8.03336,4.35273,0.409788,0.279878,0.439149,
118000,3776000,0.341788,0.382531,2.65896,12.2505,0.544761,8.03037,8.09789,4.47352,0.355824,0.223881,0.346454,
120000,3840000,0.342675,0.395,2.38247,12.3315,1.16784,8.07497,8.13717,4.54381,0.939993,0.399613,0.566182,
122000,3904000,0.343491,0.392406,2.40542,12.3933,0.666973,8.11046,8.16661,4.59584,0.51183,0.260278,0.33932,
124000,3968000,0.344365,0.397719,2.44568,12.5301,0.699214,8.18157,8.23399,4.71889,0.568893,0.238519,0.329194,
126000,4032000,0.345263,0.400937,2.29686,12.6389,1.06183,8.24015,8.28691,4.81342,0.721122,0.453201,0.634093,
128000,4096000,0.346256,0.408828,2.34007,12.7628,1.05027,8.30582,8.34763,4.92139,0.707529,0.484421,0.606475,
130000,4160000,0.347381,0.419375,2.14512,12.9205,0.889608,8.38974,8.42528,5.05626,0.639518,0.441391,0.433121,
132000,4224000,0.348505,0.421562,1.86957,13.0452,0.963587,8.4581,8.48626,5.15964,0.72043,0.358557,0.530017,
134000,4288000,0.349711,0.429297,1.94516,13.184,1.44404,8.53368,8.55437,5.27419,0.943691,0.728124,0.815188,
136000,4352000,0.351014,0.438344,1.82577,13.3128,0.650783,8.60443,8.61773,5.37857,0.441334,0.271963,0.393419,
138000,4416000,0.352274,0.437937,1.83579,13.4745,0.756165,8.69177,8.698,5.51012,0.615332,0.299808,0.321352,
140000,4480000,0.353636,0.447609,1.71198,13.6205,1.47475,8.7718,8.76969,5.62736,1.11345,0.51562,0.818081,
142000,4544000,0.355121,0.459031,1.55146,13.7404,0.820331,8.83938,8.82773,5.72142,0.639494,0.2711,0.436458,
144000,4608000,0.356585,0.460547,1.65386,13.921,0.64626,8.93723,8.91753,5.86486,0.475928,0.228162,0.372943,
146000,4672000,0.35811,0.467953,1.48315,14.1047,1.47892,9.03608,9.00954,6.01011,0.934076,0.531027,1.01623,
148000,4736000,0.359658,0.472656,1.39614,14.2718,0.965036,9.12828,9.09236,6.13909,0.639972,0.362602,0.6247,
150000,4800000,0.361385,0.489141,1.37958,14.4048,1.12085,9.20253,9.15731,6.24135,0.775127,0.41005,0.698095,
152000,4864000,0.363107,0.492266,1.36893,14.5715,1.23198,9.2934,9.23988,6.37062,0.917131,0.544663,0.616431,
154000,4928000,0.364808,0.494063,1.24113,14.7675,2.26361,9.39957,9.3387,6.5204,1.73694,0.893213,1.14418,
156000,4992000,0.366552,0.500875,1.13836,14.9203,1.56007,9.48404,9.4145,6.63595,1.24637,0.61424,0.709286,
158000,5056000,0.368329,0.506969,1.08991,15.0986,3.3666,9.58267,9.50386,6.76879,2.39481,1.41617,1.89561,
160000,5120000,0.370084,0.508719,1.02338,15.2702,1.3536,9.67568,9.59097,6.89738,0.931596,0.454751,0.870388,
162000,5184000,0.371911,0.518016,0.928037,15.4479,3.6421,9.77227,9.68085,7.03007,1.66037,1.09441,3.05128,
164000,5248000,0.373767,0.524094,0.851349,15.5758,0.646815,9.84354,9.74469,7.12408,0.479547,0.243282,0.359469,
166000,5312000,0.375701,0.534281,0.835963,15.6917,0.703427,9.9078,9.80174,7.21041,0.430888,0.230316,0.506064,
168000,5376000,0.377559,0.531812,0.785706,15.8285,1.35773,9.98208,9.87069,7.31223,0.969794,0.474189,0.823461,
170000,5440000,0.379446,0.537969,0.73775,15.9713,1.11157,10.0597,9.94324,7.41734,0.723206,0.514539,0.669193,
172000,5504000,0.381349,0.543125,0.656667,16.1286,0.711895,10.1456,10.0238,7.53161,0.479048,0.256706,0.459793,
174000,5568000,0.38327,0.548453,0.599235,16.2289,0.558031,10.2018,10.0735,7.60428,0.36029,0.23698,0.354161,
176000,5632000,0.385146,0.548344,0.543147,16.329,1.21927,10.2578,10.1238,7.67625,0.842196,0.531107,0.703745,
178000,5696000,0.387008,0.550906,0.560892,16.4337,0.553627,10.317,10.1763,7.7505,0.380118,0.204391,0.346752,
180000,5760000,0.388826,0.550547,0.536348,16.5102,0.959602,10.3609,10.2134,7.8055,0.604901,0.325885,0.669873,
182000,5824000,0.390675,0.557125,0.4901,16.5922,1.06093,10.4071,10.2537,7.86467,0.58645,0.385457,0.795662,
184000,5888000,0.392502,0.558781,0.494789,16.6704,1.69626,10.4511,10.2924,7.92115,1.22901,0.677547,0.952764,
186000,5952000,0.394295,0.559203,0.48136,16.764,2.5818,10.5038,10.3389,7.98813,1.91959,1.09656,1.33357,
188000,6016000,0.395964,0.551219,0.42422,16.8328,1.64373,10.543,10.3729,8.03687,0.97596,0.673577,1.13827,
190000,6080000,0.397682,0.559172,0.401008,16.9095,0.941347,10.5857,10.4116,8.09147,0.689738,0.405484,0.495963,
192000,6144000,0.399397,0.562344,0.398802,16.9634,0.866107,10.6166,10.4376,8.13024,0.550385,0.294838,0.60024,
194000,6208000,0.401055,0.560156,0.408085,17.0116,0.881655,10.6453,10.4598,8.1647,0.661744,0.366407,0.452942,
196000,6272000,0.402749,0.567078,0.445516,17.0767,0.998696,10.6828,10.4912,8.21133,0.541857,0.381897,0.746954,
198000,6336000,0.404358,0.562078,0.460943,17.134,1.06102,10.7157,10.5183,8.25306,0.50167,0.297697,0.886267,
200000,6400000,0.406067,0.57525,0.479062,17.2216,1.46486,10.7645,10.5622,8.31548,1.08424,0.596336,0.783984,
202000,6464000,0.407774,0.578516,0.441898,17.3036,0.597415,10.8106,10.6024,8.37456,0.436906,0.234881,0.332941,
204000,6528000,0.409387,0.572281,0.427556,17.3987,1.19992,10.8632,10.6508,8.44185,0.776142,0.457762,0.792386,
206000,6592000,0.411056,0.58125,0.439667,17.4639,1.10366,10.9008,10.6821,8.48842,0.627764,0.371928,0.828039,
208000,6656000,0.412706,0.582656,0.360716,17.5409,0.626928,10.9442,10.7205,8.54259,0.389604,0.253488,0.420703,
210000,6720000,0.414276,0.577563,0.339827,17.5962,1.50594,10.9751,10.7479,8.58228,0.85785,0.583286,1.09166,
212000,6784000,0.415834,0.579391,0.349273,17.6635,7.1929,11.0134,10.7809,8.63004,4.23276,2.50744,5.24731,
214000,6848000,0.417403,0.583734,0.367792,17.7056,1.12725,11.038,10.8002,8.66054,0.784238,0.517024,0.623186,
216000,6912000,0.419001,0.589969,0.321169,17.7921,1.13538,11.0858,10.8446,8.72113,0.764341,0.437096,0.716813,
218000,6976000,0.420569,0.59,0.311123,17.8412,0.371885,11.1138,10.8681,8.7564,0.22254,0.0997892,0.280743,
220000,7040000,0.422115,0.590563,0.292676,17.8929,0.396608,11.1434,10.8932,8.79304,0.285781,0.168419,0.217397,
222000,7104000,0.423576,0.584344,0.2964,17.9348,0.589574,11.1676,10.9134,8.82268,0.464713,0.215729,0.291719,
224000,7168000,0.425046,0.588156,0.290187,17.9724,0.800734,11.1904,10.9306,8.84896,0.485969,0.294269,0.564283,
226000,7232000,0.426467,0.585641,0.281282,17.9936,0.852456,11.2047,10.9386,8.86387,0.557436,0.315598,0.562445,
228000,7296000,0.427797,0.578141,0.305305,18.0384,0.449311,11.2304,10.9606,8.89538,0.326622,0.143783,0.272992,
230000,7360000,0.429136,0.581719,0.265285,18.071,2.61253,11.2495,10.9761,8.91816,1.85999,0.825693,1.63829,
232000,7424000,0.430472,0.584172,0.275166,18.1108,0.590524,11.2732,10.9946,8.94628,0.442354,0.199416,0.336564,
234000,7488000,0.431789,0.5845,0.279703,18.137,0.959087,11.2895,11.0056,8.96513,0.654428,0.429083,0.55449,
236000,7552000,0.433006,0.575391,0.258155,18.1784,1.19734,11.3137,11.0258,8.99365,0.892091,0.405113,0.688238,
238000,7616000,0.434253,0.581469,0.27464,18.2095,0.476395,11.3331,11.0394,9.01538,0.336251,0.156557,0.29896,
240000,7680000,0.435562,0.591313,0.252566,18.2348,0.574614,11.3485,11.0506,9.03358,0.452964,0.16105,0.314751,
242000,7744000,0.436902,0.597672,0.247975,18.2704,0.601322,11.3691,11.0677,9.05859,0.441989,0.240902,0.328938,
244000,7808000,0.438103,0.583406,0.245328,18.3088,0.496725,11.3918,11.0861,9.08494,0.3363,0.197394,0.307691,
246000,7872000,0.439377,0.594859,0.235912,18.3355,0.707959,11.4084,11.0981,9.1034,0.493348,0.276875,0.425623,
248000,7936000,0.440518,0.580797,0.234464,18.3694,1.74471,11.4284,11.1143,9.12702,1.24312,0.650421,1.03712,
250000,8000000,0.4417,0.588234,0.233909,18.4061,0.854746,11.45,11.1321,9.15198,0.567956,0.344656,0.5378,
252000,8064000,0.44283,0.584188,0.261238,18.4442,1.00751,11.473,11.1501,9.17773,0.766102,0.314231,0.573955,
254000,8128000,0.443929,0.582391,0.295486,18.4699,1.27209,11.4901,11.1603,9.19579,1.00667,0.392914,0.671148,
256000,8192000,0.445079,0.591141,0.235718,18.5082,0.858527,11.5134,11.1779,9.22225,0.520646,0.338962,0.592538,
258000,8256000,0.446159,0.584312,0.258933,18.534,0.930465,11.5298,11.1891,9.24009,0.734693,0.317211,0.474731,
260000,8320000,0.447183,0.579344,0.220768,18.5577,2.20479,11.5442,11.1999,9.25643,1.40581,0.865055,1.46167,
262000,8384000,0.448226,0.583734,0.199704,18.5861,2.37342,11.5613,11.2134,9.27583,1.60448,0.894362,1.50297,
264000,8448000,0.449294,0.589219,0.239849,18.6013,1.71154,11.5723,11.218,9.28694,0.970746,0.646728,1.25251,
266000,8512000,0.450419,0.598922,0.231874,18.6265,2.36743,11.5884,11.2282,9.30489,1.76324,0.866975,1.32062,
268000,8576000,0.451498,0.595078,0.230257,18.6409,0.660712,11.5998,11.2323,9.3146,0.373443,0.224366,0.49673,
270000,8640000,0.452511,0.588219,0.222651,18.6581,1.35451,11.6125,11.2382,9.3262,0.937658,0.569044,0.794792,
272000,8704000,0.453481,0.5845,0.220796,18.6781,1.05852,11.6255,11.2467,9.33977,0.776186,0.402203,0.59685,
274000,8768000,0.454461,0.587687,0.223978,18.7011,0.920385,11.6412,11.255,9.35625,0.652948,0.361853,0.538359,
276000,8832000,0.455411,0.585563,0.210652,18.7257,1.06556,11.6564,11.2662,9.373,0.724943,0.410274,0.664499,
278000,8896000,0.45637,0.588719,0.209306,18.756,1.39881,11.6747,11.2804,9.3937,0.969417,0.473938,0.8901,
280000,8960000,0.457347,0.593188,0.210936,18.7695,0.288117,11.6844,11.2849,9.40314,0.216301,0.0993594,0.162336,
282000,9024000,0.458247,0.584219,0.20559,18.79,0.584295,11.6972,11.294,9.41729,0.399268,0.203155,0.375118,
284000,9088000,0.45915,0.586406,0.211912,18.8168,0.767655,11.7137,11.3064,9.43536,0.469966,0.23401,0.560058,
286000,9152000,0.46005,0.587875,0.219681,18.8337,0.475372,11.7251,11.3132,9.44685,0.345837,0.155036,0.286948,
288000,9216000,0.46097,0.592484,0.224394,18.8481,0.617114,11.7353,11.3184,9.45657,0.475072,0.232621,0.317842,
290000,9280000,0.461812,0.583063,0.24466,18.8753,0.630339,11.7524,11.3302,9.47539,0.429686,0.195103,0.417891,
292000,9344000,0.462691,0.590219,0.235445,18.8954,0.905584,11.766,11.3381,9.48907,0.641474,0.40566,0.493997,
294000,9408000,0.463597,0.595859,0.20876,18.9213,1.60415,11.7818,11.3501,9.50684,1.29172,0.619831,0.721504,
296000,9472000,0.464447,0.589375,0.17039,18.9449,0.584581,11.7959,11.3615,9.5227,0.418609,0.221746,0.342535,
298000,9536000,0.465306,0.592516,0.170634,18.9679,0.635852,11.8097,11.3724,9.53836,0.413816,0.226719,0.426219,
300000,9600000,0.466153,0.592313,0.176936,18.971,1.95107,11.8131,11.3719,9.54088,1.38931,0.717411,1.16698,
302000,9664000,0.466976,0.590422,0.183739,18.9742,0.979193,11.8168,11.3711,9.54373,0.649844,0.432469,0.591179,
304000,9728000,0.467745,0.583844,0.201651,18.9878,0.759175,11.8266,11.3759,9.5529,0.5385,0.304484,0.440062,
306000,9792000,0.468592,0.597297,0.208674,19.0085,0.744362,11.8402,11.3847,9.56665,0.476778,0.267961,0.504931,
308000,9856000,0.469394,0.592078,0.177183,19.0376,0.942764,11.8575,11.3986,9.58664,0.617633,0.309297,0.641614,
310000,9920000,0.470168,0.589469,0.179277,19.0606,0.225281,11.8721,11.4085,9.60242,0.164116,0.0774344,0.133497,
312000,9984000,0.470939,0.590344,0.185772,19.0734,0.253567,11.8816,11.4128,9.61107,0.176926,0.0936292,0.155649,
314000,10048000,0.471667,0.585375,0.187505,19.092,0.476281,11.894,11.4207,9.62322,0.352839,0.17838,0.265572,
316000,10112000,0.472415,0.589766,0.201699,19.1059,0.604525,11.9054,11.4244,9.63228,0.434247,0.23559,0.348392,
318000,10176000,0.473161,0.591078,0.203304,19.1241,0.942767,11.917,11.4323,9.64453,0.631619,0.3759,0.590395,
320000,10240000,0.473888,0.589375,0.203368,19.1549,0.78148,11.9361,11.4464,9.66545,0.564179,0.298481,0.450913,
322000,10304000,0.474608,0.589859,0.179736,19.1796,4.96713,11.9513,11.4579,9.68188,3.30339,1.73573,3.2783,
324000,10368000,0.475301,0.586828,0.19482,19.2003,0.506545,11.9646,11.4669,9.69586,0.363109,0.218245,0.277684,
326000,10432000,0.476013,0.591406,0.175808,19.2227,0.264147,11.9786,11.4772,9.71076,0.218834,0.0905506,0.116987,
328000,10496000,0.476694,0.587625,0.169066,19.2424,0.722584,11.9911,11.486,9.7239,0.537783,0.268196,0.401234,
330000,10560000,0.477418,0.596187,0.182803,19.2547,0.331382,12.0003,11.4902,9.73192,0.219827,0.121132,0.216373,
332000,10624000,0.478082,0.587719,0.200416,19.2761,1.01378,12.0141,11.4995,9.74622,0.795654,0.362219,0.513313,
334000,10688000,0.47876,0.591359,0.185128,19.2942,1.58561,12.0262,11.507,9.75839,1.12582,0.696248,0.872889,
336000,10752000,0.479399,0.586016,0.179044,19.3154,0.325586,12.0398,11.5164,9.77242,0.238301,0.137976,0.173729,
338000,10816000,0.480041,0.587937,0.188823,19.3337,0.786949,12.052,11.5239,9.78473,0.535864,0.292199,0.496748,
340000,10880000,0.480696,0.591344,0.167733,19.3453,0.416051,12.0601,11.5279,9.79306,0.286976,0.148479,0.262101,
342000,10944000,0.481355,0.593375,0.166259,19.3711,1.03154,12.0761,11.5398,9.81025,0.749719,0.382887,0.596147,
344000,11008000,0.481982,0.589188,0.192779,19.4007,0.62046,12.0946,11.5536,9.82981,0.401022,0.208255,0.425185,
346000,11072000,0.482617,0.591937,0.180789,19.425,0.760191,12.1096,11.565,9.84582,0.490633,0.25618,0.521096,
348000,11136000,0.483272,0.596453,0.187014,19.437,5.01759,12.1185,11.569,9.85392,3.42407,1.95047,3.10606,
350000,11200000,0.483859,0.586047,0.16717,19.4537,0.38726,12.1303,11.5756,9.86453,0.297957,0.142214,0.202403,
352000,11264000,0.484434,0.585016,0.160863,19.4737,0.958432,12.1428,11.5847,9.87783,0.658208,0.330614,0.613229,
354000,11328000,0.485031,0.590203,0.183178,19.484,0.783656,12.1508,11.5881,9.88442,0.54395,0.301422,0.476843,
356000,11392000,0.485619,0.589578,0.185606,19.5051,0.797792,12.1648,11.597,9.89838,0.602674,0.302299,0.426463,
358000,11456000,0.486189,0.587797,0.190774,19.5279,0.821896,12.1798,11.6066,9.9135,0.585519,0.348829,0.459346,
360000,11520000,0.486758,0.588531,0.152406,19.5448,1.79901,12.1915,11.6135,9.92426,1.19529,0.710582,1.1414,
362000,11584000,0.487329,0.590141,0.151938,19.5678,0.676216,12.2062,11.6243,9.939,0.452043,0.211004,0.456511,
364000,11648000,0.487888,0.589031,0.153619,19.5846,0.2442,12.2182,11.631,9.94951,0.187986,0.0926452,0.125345,
366000,11712000,0.488465,0.593437,0.159823,19.5991,0.492277,12.228,11.637,9.95897,0.368855,0.203818,0.254442,
368000,11776000,0.489029,0.592328,0.154972,19.6162,1.02504,12.2388,11.6446,9.97044,0.702596,0.411222,0.622874,
370000,11840000,0.489546,0.584734,0.156405,19.6359,1.49787,12.2518,11.6532,9.98329,1.01772,0.609794,0.914331,
372000,11904000,0.49014,0.599906,0.155129,19.6511,0.579112,12.2625,11.6589,9.99328,0.424064,0.225008,0.323901,
374000,11968000,0.49068,0.591094,0.183296,19.6753,3.01033,12.2779,11.6698,10.0093,2.23894,0.931338,1.78377,
376000,12032000,0.491259,0.599578,0.173167,19.6926,0.863187,12.2902,11.6763,10.0205,0.62193,0.293418,0.521728,
378000,12096000,0.491772,0.588328,0.167018,19.7129,0.807589,12.3037,11.6851,10.0337,0.661958,0.300946,0.351345,
380000,12160000,0.49228,0.58825,0.135736,19.7305,1.5449,12.3148,11.6933,10.0452,1.03239,0.598036,0.981443,
382000,12224000,0.492789,0.589484,0.152584,19.749,0.594332,12.3271,11.7013,10.0571,0.454626,0.255256,0.285289,
384000,12288000,0.493273,0.58575,0.157869,19.7687,0.222946,12.3401,11.7099,10.0698,0.165692,0.0808777,0.125339,
386000,12352000,0.493768,0.588766,0.159719,19.7918,0.424003,12.3543,11.721,10.085,0.349731,0.137612,0.19629,
388000,12416000,0.494273,0.591625,0.162171,19.8123,0.338092,12.3678,11.7297,10.0985,0.251231,0.13042,0.184877,
390000,12480000,0.494759,0.589141,0.161302,19.8356,0.507883,12.383,11.7401,10.1134,0.373263,0.182889,0.291842,
392000,12544000,0.495227,0.586453,0.147499,19.8565,0.344167,12.3969,11.7491,10.1271,0.247635,0.107074,0.213688,
394000,12608000,0.495732,0.594734,0.140071,19.8798,2.02526,12.4111,11.7601,10.1426,1.50545,0.763798,1.11889,
396000,12672000,0.496206,0.589516,0.15669,19.9017,0.516764,12.425,11.7701,10.1568,0.428819,0.182379,0.223377,
398000,12736000,0.496687,0.592062,0.165619,19.9249,0.865616,12.4406,11.7803,10.1715,0.666046,0.344838,0.432159,
400000,12800000,0.497187,0.596687,0.172532,19.9387,1.86756,12.4509,11.7848,10.1806,1.32711,0.559568,1.18888,
402000,12864000,0.497671,0.594453,0.16458,19.9575,1.33298,12.4645,11.7921,10.1925,0.925715,0.475063,0.833189,
404000,12928000,0.498121,0.588562,0.143362,19.9671,1.10269,12.4727,11.7947,10.1981,0.78176,0.334899,0.701875,
406000,12992000,0.498615,0.598422,0.15464,19.987,0.527035,12.4859,11.8034,10.2109,0.360859,0.192903,0.332168,
408000,13056000,0.499081,0.593656,0.155141,20.0126,1.27874,12.5028,11.8148,10.2271,1.03363,0.473651,0.585194,
410000,13120000,0.499516,0.588297,0.1369,20.0242,0.611718,12.5114,11.8192,10.2344,0.420182,0.230403,0.380212,
412000,13184000,0.499978,0.594547,0.160653,20.0442,2.44325,12.525,11.8277,10.247,1.95968,0.893204,1.15384,
414000,13248000,0.500431,0.593766,0.15846,20.0635,1.67977,12.5385,11.8356,10.2592,1.25302,0.656733,0.905694,
416000,13312000,0.500869,0.591625,0.154591,20.0773,5.05711,12.5483,11.8412,10.2677,3.8997,1.87799,2.61531,
418000,13376000,0.501317,0.594422,0.150068,20.0861,1.70258,12.5559,11.8435,10.2729,1.2671,0.686473,0.906648,
420000,13440000,0.501769,0.596172,0.159043,20.099,1.51727,12.5656,11.8481,10.281,1.10421,0.595365,0.853439,
422000,13504000,0.502184,0.589406,0.157452,20.1157,0.30425,12.5769,11.8551,10.2918,0.222875,0.119408,0.169223,
424000,13568000,0.502598,0.590031,0.157544,20.1374,0.848991,12.5914,11.8643,10.306,0.599026,0.356891,0.484337,
426000,13632000,0.503007,0.589641,0.144945,20.146,0.86922,12.5985,11.8664,10.3116,0.639957,0.302122,0.504698,
428000,13696000,0.503402,0.587578,0.15714,20.1689,0.642939,12.6134,11.8768,10.3262,0.482499,0.210202,0.369298,
