HighEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
96000,3072000,0.337964,0.334,3.45779,11.2943,0.193718,7.55682,7.61991,3.52037,0.069931,0.0962858,0.152857,
98000,3136000,0.337963,0.337906,3.45687,11.3093,0.455716,7.56391,7.62736,3.53722,0.215355,0.232542,0.327451,
100000,3200000,0.33814,0.346812,3.45623,11.3269,0.20069,7.57254,7.63642,3.55524,0.0846074,0.111182,0.144071,
102000,3264000,0.338211,0.341781,3.4552,11.3477,0.236663,7.5823,7.6466,3.57895,0.103279,0.118742,0.176757,
104000,3328000,0.338269,0.341188,3.45417,11.3683,0.240785,7.59232,7.65713,3.6006,0.105824,0.128979,0.173619,
106000,3392000,0.338393,0.344844,3.45336,11.3873,0.318939,7.60159,7.66646,3.62115,0.140857,0.168969,0.230935,
108000,3456000,0.338547,0.34675,3.45223,11.4128,0.171979,7.61379,7.679,3.649,0.080288,0.0868314,0.124864,
110000,3520000,0.338666,0.345047,3.44989,11.437,0.256872,7.62535,7.69083,3.67569,0.107056,0.141772,0.185535,
112000,3584000,0.338738,0.342734,3.44898,11.464,0.383118,7.63854,7.70436,3.70401,0.231152,0.188443,0.240494,
114000,3648000,0.338918,0.348969,3.44828,11.4944,0.308995,7.65372,7.71963,3.7349,0.143682,0.15381,0.226222,
116000,3712000,0.339004,0.343937,3.44831,11.5285,0.209174,7.67063,7.73656,3.77012,0.110026,0.103876,0.144421,
118000,3776000,0.339064,0.3425,3.44616,11.5679,0.585715,7.6899,7.75609,3.81124,0.312964,0.287581,0.403004,
120000,3840000,0.33914,0.343641,3.44441,11.6014,0.345278,7.70638,7.77274,3.84562,0.147945,0.184469,0.251596,
122000,3904000,0.339233,0.344844,3.44367,11.6553,0.371108,7.73296,7.79967,3.90033,0.196201,0.176857,0.260669,
124000,3968000,0.339355,0.346797,3.43472,11.7136,0.334832,7.76156,7.82848,3.9599,0.142162,0.15387,0.261202,
126000,4032000,0.339499,0.348375,3.42166,11.7804,0.48921,7.79434,7.86164,4.02738,0.302963,0.252159,0.289752,
128000,4096000,0.339744,0.355234,3.39898,11.8595,0.294271,7.83342,7.9009,4.10608,0.141272,0.148393,0.211228,
130000,4160000,0.340083,0.361766,3.38766,11.9384,0.696182,7.87274,7.94016,4.18326,0.422297,0.349937,0.428811,
132000,4224000,0.34033,0.356359,3.35222,12.0367,0.524932,7.92196,7.98893,4.27791,0.297829,0.232677,0.364298,
134000,4288000,0.340674,0.363422,3.31195,12.1358,0.947774,7.97171,8.03815,4.37226,0.486299,0.419772,0.696836,
136000,4352000,0.341091,0.369,3.27925,12.2411,0.505223,8.02534,8.09041,4.4704,0.321936,0.215354,0.324392,
138000,4416000,0.341521,0.370734,3.19841,12.3723,0.802692,8.09176,8.1554,4.592,0.401654,0.325421,0.614076,
140000,4480000,0.342043,0.378078,3.16448,12.4815,1.01977,8.14755,8.20958,4.69117,0.671809,0.440639,0.628043,
142000,4544000,0.342631,0.383828,3.0956,12.6381,0.420627,8.22778,8.28762,4.83124,0.235144,0.173554,0.302511,
144000,4608000,0.343394,0.397563,3.01592,12.7773,0.685496,8.30028,8.35672,4.95285,0.368864,0.272082,0.509721,
146000,4672000,0.34422,0.403656,2.94124,12.9432,1.56362,8.38659,8.4396,5.0955,0.994653,0.709296,0.975953,
148000,4736000,0.345115,0.410469,2.8405,13.1379,0.91281,8.48767,8.53707,5.26143,0.513136,0.349277,0.669267,
150000,4800000,0.34616,0.423516,2.74582,13.3246,1.8373,8.58526,8.63042,5.41783,0.864967,0.69695,1.46347,
152000,4864000,0.347252,0.429141,2.66702,13.5074,1.0387,8.68144,8.72166,5.56917,0.678821,0.451364,0.643721,
154000,4928000,0.348467,0.440797,2.53326,13.6989,2.60649,8.78303,8.81734,5.72463,1.25103,1.05099,2.0308,
156000,4992000,0.349812,0.453344,2.44872,13.9101,0.921964,8.89524,8.92374,5.89349,0.590447,0.310702,0.636282,
158000,5056000,0.351251,0.463516,2.39514,14.1271,1.12625,9.00974,9.033,6.06672,0.70647,0.48149,0.733146,
160000,5120000,0.352906,0.483672,2.27069,14.3364,0.926305,9.12133,9.13764,6.23195,0.544296,0.338445,0.668758,
162000,5184000,0.354491,0.481234,2.20023,14.5617,1.91075,9.24103,9.25122,6.40785,1.33586,0.857774,1.06332,
164000,5248000,0.356203,0.494906,2.11331,14.8073,1.24749,9.37096,9.37555,6.59849,0.780689,0.493456,0.838609,
166000,5312000,0.358067,0.510953,1.97959,15.0397,0.831894,9.49458,9.49282,6.77736,0.493458,0.313359,0.591907,
168000,5376000,0.360014,0.521563,1.9435,15.2598,1.1603,9.61148,9.60383,6.94598,0.702413,0.452961,0.804815,
170000,5440000,0.362061,0.534,1.78578,15.5355,1.6107,9.75773,9.74418,7.15461,0.874913,0.627535,1.19795,
172000,5504000,0.364277,0.552688,1.58301,15.7873,0.791174,9.89142,9.87262,7.34371,0.441616,0.220364,0.618362,
174000,5568000,0.366621,0.568203,1.47668,16.0213,0.951999,10.0165,9.99201,7.5173,0.510668,0.291153,0.748833,
176000,5632000,0.368957,0.572172,1.36748,16.2575,2.75119,10.143,10.1124,7.69197,1.43232,1.09911,2.07593,
178000,5696000,0.371361,0.582891,1.22665,16.4122,1.14147,10.2253,10.1897,7.80869,0.612386,0.411203,0.871124,
180000,5760000,0.373881,0.598156,1.11542,16.6192,0.627944,10.3362,10.2948,7.96097,0.373385,0.199989,0.463575,
182000,5824000,0.376361,0.599563,0.936583,16.7741,0.840242,10.4192,10.3731,8.07526,0.45861,0.239014,0.662235,
184000,5888000,0.378894,0.609391,0.884956,16.9137,1.22481,10.4939,10.4426,8.17939,0.774032,0.513862,0.798115,
186000,5952000,0.381292,0.601984,0.87409,17.0276,1.53259,10.5554,10.4992,8.26386,0.793318,0.568692,1.18156,
188000,6016000,0.383694,0.607063,0.844934,17.1683,0.599163,10.6318,10.5703,8.36554,0.381111,0.171981,0.429153,
190000,6080000,0.386075,0.609875,0.806253,17.2499,1.50037,10.6764,10.61,8.42616,0.841708,0.560511,1.10836,
192000,6144000,0.388448,0.613844,0.740171,17.3522,1.28443,10.7315,10.6609,8.5019,0.744875,0.445239,0.946936,
194000,6208000,0.390815,0.618109,0.700862,17.433,1.14952,10.7755,10.6996,8.56244,0.667989,0.444214,0.823328,
196000,6272000,0.393045,0.609359,0.787239,17.4994,1.16879,10.8132,10.7302,8.61197,0.789749,0.312516,0.802935,
198000,6336000,0.395357,0.621859,0.653036,17.5881,1.62209,10.8615,10.7745,8.67635,0.966988,0.65281,1.12692,
200000,6400000,0.397618,0.621531,0.662031,17.6702,0.816729,10.906,10.8149,8.73686,0.505497,0.320388,0.555762,
202000,6464000,0.399867,0.624703,0.656254,17.7542,1.02103,10.9526,10.8561,8.79764,0.532289,0.431946,0.756696,
204000,6528000,0.40213,0.630703,0.529307,17.8103,2.104,10.9831,10.883,8.83962,1.33043,0.733227,1.45573,
206000,6592000,0.404223,0.617766,0.471575,17.8603,0.673706,11.0105,10.9073,8.87629,0.415965,0.231146,0.47689,
208000,6656000,0.406295,0.619703,0.570629,17.9007,0.929846,11.0329,10.9259,8.907,0.527753,0.296068,0.705998,
210000,6720000,0.408378,0.625016,0.640122,17.9403,1.24384,11.0557,10.9434,8.93691,0.805073,0.463869,0.826934,
212000,6784000,0.410457,0.628656,0.62678,17.9804,0.513353,11.0793,10.9611,8.96646,0.267866,0.161062,0.407232,
214000,6848000,0.412449,0.623656,0.618592,18.0386,0.814542,11.1118,10.9888,9.00908,0.469782,0.268778,0.608722,
216000,6912000,0.414417,0.625016,0.644439,18.1021,0.634976,11.1472,11.0193,9.05541,0.408223,0.21661,0.435463,
218000,6976000,0.416345,0.624563,0.596188,18.1439,2.55316,11.1712,11.0384,9.08615,1.91086,0.877834,1.44798,
220000,7040000,0.41825,0.625859,0.509472,18.2157,1.45331,11.2107,11.0748,9.13688,0.813897,0.508724,1.09127,
222000,7104000,0.420212,0.636047,0.509938,18.2526,0.565179,11.2318,11.0914,9.16428,0.339959,0.15952,0.422385,
224000,7168000,0.422032,0.624094,0.554158,18.2983,0.664299,11.2572,11.113,9.198,0.482415,0.248366,0.383252,
226000,7232000,0.423865,0.629094,0.577894,18.3366,2.12887,11.2788,11.1296,9.22777,1.60896,0.767181,1.16394,
228000,7296000,0.425636,0.625797,0.496673,18.3892,0.814692,11.3084,11.155,9.26546,0.51545,0.315585,0.546297,
230000,7360000,0.427478,0.637422,0.544362,18.4369,2.5025,11.3353,11.1771,9.3006,1.67314,0.845272,1.65789,
232000,7424000,0.429205,0.627875,0.465757,18.4878,0.752069,11.3641,11.2016,9.33704,0.490295,0.269907,0.502363,
234000,7488000,0.430936,0.631734,0.4488,18.522,0.663157,11.3835,11.2173,9.36225,0.425433,0.239559,0.448771,
236000,7552000,0.432632,0.631031,0.49155,18.5543,0.740704,11.4026,11.231,9.38666,0.480083,0.22582,0.516883,
238000,7616000,0.434327,0.634281,0.445813,18.5957,0.633336,11.4255,11.2504,9.4174,0.440533,0.242434,0.38506,
240000,7680000,0.436032,0.638969,0.437308,18.63,0.602925,11.4449,11.2654,9.44361,0.341434,0.236061,0.437283,
242000,7744000,0.437775,0.646969,0.300698,18.6652,1.34755,11.4645,11.2824,9.46913,0.877152,0.427156,0.929538,
244000,7808000,0.439404,0.6365,0.410756,18.6736,0.90999,11.47,11.2836,9.47747,0.588279,0.325361,0.613311,
246000,7872000,0.441035,0.640016,0.512567,18.7063,0.628066,11.489,11.2979,9.50186,0.351222,0.191557,0.484165,
248000,7936000,0.442553,0.629203,0.497183,18.7602,0.486744,11.5192,11.3242,9.54013,0.334664,0.158644,0.315835,
250000,8000000,0.444054,0.630203,0.503987,18.7778,0.730049,11.531,11.3302,9.55342,0.429534,0.234682,0.541661,
252000,8064000,0.445514,0.628031,0.553811,18.8121,1.95247,11.5518,11.3445,9.57885,1.26203,0.73754,1.29439,
254000,8128000,0.446989,0.632875,0.526408,18.8408,0.831451,11.5694,11.3566,9.59964,0.567372,0.324318,0.51402,
256000,8192000,0.448448,0.633766,0.527653,18.8722,1.35714,11.5876,11.3699,9.62349,0.796819,0.443013,1.00531,
258000,8256000,0.449893,0.63475,0.495923,18.8998,0.978661,11.604,11.3814,9.64434,0.667113,0.33277,0.634036,
260000,8320000,0.451248,0.626047,0.456996,18.9308,0.757364,11.6219,11.3947,9.66794,0.414871,0.241138,0.585948,
262000,8384000,0.452742,0.646969,0.456982,18.9621,0.851132,11.6409,11.4081,9.69059,0.555284,0.284659,0.578839,
264000,8448000,0.45414,0.637328,0.38809,19.0095,0.299574,11.6677,11.4316,9.7235,0.204924,0.0977618,0.19543,
266000,8512000,0.455493,0.634047,0.469497,19.0353,0.407849,11.6831,11.4418,9.74327,0.283113,0.135056,0.260668,
268000,8576000,0.456823,0.633766,0.47961,19.0717,0.943392,11.7046,11.4585,9.76912,0.614938,0.296176,0.651245,
270000,8640000,0.458118,0.631609,0.428761,19.109,1.67742,11.7259,11.4758,9.79612,1.07019,0.770003,1.03708,
272000,8704000,0.459464,0.641219,0.374652,19.1392,0.45669,11.7438,11.4894,9.81756,0.317762,0.159667,0.28653,
274000,8768000,0.460749,0.635437,0.425137,19.1661,0.52438,11.76,11.5011,9.83707,0.37354,0.154266,0.334132,
276000,8832000,0.462085,0.645234,0.42621,19.1765,3.24295,11.7679,11.5028,9.8459,2.41795,1.05398,1.88664,
278000,8896000,0.463301,0.631109,0.45513,19.193,1.01012,11.7792,11.5078,9.85855,0.638217,0.242285,0.744522,
280000,8960000,0.464577,0.641859,0.488404,19.2332,0.553063,11.803,11.5261,9.8871,0.362623,0.163218,0.384373,
282000,9024000,0.465838,0.642359,0.465944,19.2528,0.775813,11.816,11.5324,9.90217,0.523227,0.263913,0.508399,
284000,9088000,0.46707,0.64075,0.443321,19.2836,0.966146,11.8352,11.5456,9.92408,0.633464,0.376023,0.625115,
286000,9152000,0.468285,0.640844,0.484464,19.3021,0.773151,11.8483,11.5508,9.93825,0.515954,0.258269,0.514638,
288000,9216000,0.469409,0.630156,0.474515,19.3319,1.14555,11.8668,11.563,9.95988,0.78105,0.463935,0.697864,
290000,9280000,0.470572,0.638109,0.502922,19.3564,2.9671,11.8835,11.5712,9.97786,1.6415,0.96499,2.27551,
292000,9344000,0.471818,0.652453,0.48749,19.3851,0.72711,11.9016,11.5823,9.99925,0.468556,0.249386,0.496942,
294000,9408000,0.472975,0.641859,0.443612,19.4018,1.20767,11.9135,11.5867,10.0123,0.865571,0.45742,0.707115,
296000,9472000,0.474111,0.641172,0.435101,19.4582,0.626232,11.9464,11.6144,10.0505,0.501903,0.197962,0.317917,
298000,9536000,0.475315,0.6535,0.403423,19.4997,0.942078,11.971,11.6334,10.0796,0.61685,0.275398,0.65663,
300000,9600000,0.4764,0.638,0.447254,19.5437,0.852018,11.9984,11.6529,10.1096,0.580764,0.340303,0.522342,
302000,9664000,0.47755,0.650078,0.466314,19.576,2.73251,12.0196,11.6657,10.1321,1.56146,0.855109,2.07298,
304000,9728000,0.478639,0.643109,0.464585,19.6189,1.58242,12.0463,11.685,10.1611,1.103,0.634957,0.940367,
306000,9792000,0.479633,0.630656,0.454493,19.6504,1.90946,12.0665,11.6978,10.1832,1.05801,0.535194,1.49673,
308000,9856000,0.480683,0.641375,0.426764,19.669,0.618567,12.0794,11.7027,10.1983,0.459595,0.243826,0.334585,
310000,9920000,0.481669,0.633453,0.470714,19.7055,1.33551,12.103,11.7176,10.2237,0.987116,0.491666,0.753304,
312000,9984000,0.482683,0.639938,0.503858,19.7447,1.35379,12.1286,11.7337,10.2504,0.911328,0.473833,0.881884,
314000,10048000,0.483646,0.633812,0.484112,19.7842,1.08259,12.1536,11.7503,10.278,0.726125,0.349185,0.723061,
316000,10112000,0.484612,0.636297,0.48989,19.8102,0.66445,12.1724,11.7591,10.2957,0.489756,0.228011,0.386839,
318000,10176000,0.485616,0.644188,0.451735,19.8519,0.802979,12.1985,11.7776,10.3239,0.526751,0.288303,0.533095,
320000,10240000,0.486571,0.638547,0.471263,19.8821,0.904177,12.2191,11.7889,10.3446,0.550704,0.245204,0.673895,
322000,10304000,0.487591,0.650734,0.430121,19.9396,1.11063,12.2537,11.8161,10.3833,0.701941,0.33151,0.794274,
324000,10368000,0.488563,0.645016,0.426929,19.9743,1.50272,12.2766,11.8295,10.4076,1.1056,0.540799,0.862193,
326000,10432000,0.489494,0.640406,0.419637,20.0243,0.745147,12.3075,11.8527,10.4408,0.499388,0.207705,0.512557,
328000,10496000,0.490495,0.653609,0.421895,20.0741,0.909513,12.3387,11.8746,10.4747,0.618962,0.331573,0.578065,
330000,10560000,0.491426,0.644156,0.398833,20.1167,0.648266,12.3663,11.8931,10.5029,0.399143,0.194869,0.472186,
332000,10624000,0.492366,0.647484,0.407902,20.162,0.852362,12.3948,11.9131,10.5335,0.580833,0.253509,0.569989,
334000,10688000,0.49328,0.644984,0.396563,20.2036,1.32108,12.421,11.9316,10.5613,1.12484,0.384749,0.576143,
336000,10752000,0.494227,0.652281,0.387981,20.2259,0.864105,12.4366,11.9389,10.5775,0.68491,0.323227,0.416052,
338000,10816000,0.495163,0.652438,0.365652,20.2622,0.983697,12.4601,11.9545,10.6015,0.73889,0.371806,0.532411,
340000,10880000,0.496055,0.646844,0.398342,20.2983,0.655481,12.4837,11.9691,10.6264,0.382402,0.162747,0.50689,
342000,10944000,0.496883,0.637578,0.383318,20.3182,0.703502,12.4982,11.9753,10.6404,0.528893,0.235662,0.399563,
344000,11008000,0.497792,0.653281,0.374626,20.3493,1.18128,12.519,11.9878,10.6612,0.929545,0.40667,0.604968,
346000,11072000,0.49868,0.651438,0.385706,20.3788,0.94205,12.5397,11.9987,10.681,0.700581,0.246484,0.579561,
348000,11136000,0.499552,0.650312,0.396035,20.4053,1.61782,12.5583,12.0085,10.6987,1.29713,0.582946,0.771345,
350000,11200000,0.500419,0.651359,0.399714,20.4455,1.08863,12.5844,12.0261,10.7249,0.744288,0.328376,0.723404,
352000,11264000,0.501275,0.651062,0.376436,20.4748,0.489961,12.6058,12.0364,10.744,0.378535,0.149585,0.272758,
354000,11328000,0.502115,0.649906,0.366105,20.5117,1.0878,12.6295,12.0525,10.7687,0.757462,0.38765,0.677704,
356000,11392000,0.502928,0.646859,0.372613,20.5484,0.721417,12.6532,12.0682,10.7932,0.445296,0.242135,0.513346,
358000,11456000,0.503765,0.652797,0.385889,20.588,0.91662,12.6784,12.0858,10.8194,0.657038,0.239577,0.592534,
360000,11520000,0.504557,0.646344,0.376821,20.6177,1.12946,12.6997,12.0969,10.8385,0.85177,0.379123,0.637525,
362000,11584000,0.50535,0.648125,0.358357,20.6542,0.837061,12.7233,12.1131,10.8621,0.635756,0.302783,0.452558,
364000,11648000,0.50614,0.649,0.375265,20.6947,0.535389,12.7489,12.1313,10.8888,0.460672,0.152028,0.226518,
366000,11712000,0.506949,0.654203,0.370862,20.7279,0.853609,12.7715,12.145,10.9103,0.647565,0.277136,0.482187,
368000,11776000,0.507738,0.652125,0.355853,20.77,1.16428,12.7984,12.1635,10.9381,0.822837,0.374196,0.733793,
370000,11840000,0.508483,0.645609,0.376706,20.7983,0.966992,12.8183,12.174,10.9568,0.729931,0.314441,0.55082,
372000,11904000,0.509239,0.649047,0.354914,20.8202,2.94615,12.8341,12.1818,10.9714,1.80069,1.03335,2.09033,
374000,11968000,0.50994,0.640297,0.359415,20.8474,0.725667,12.853,12.1923,10.9891,0.519032,0.219359,0.457253,
376000,12032000,0.510715,0.655781,0.337232,20.8751,1.52424,12.8722,12.2029,11.0074,1.17036,0.563425,0.797569,
378000,12096000,0.511469,0.653063,0.376361,20.8941,1.00401,12.8882,12.2074,11.0197,0.75104,0.350807,0.566493,
380000,12160000,0.512168,0.644313,0.386421,20.9267,0.589207,12.9103,12.2208,11.041,0.443305,0.199093,0.333178,
382000,12224000,0.512893,0.650609,0.373897,20.952,0.699569,12.928,12.2296,11.0585,0.429581,0.205443,0.512494,
384000,12288000,0.513577,0.644344,0.357735,20.9861,1.65517,12.9513,12.2436,11.0803,1.22263,0.490715,1.00197,
386000,12352000,0.514296,0.652266,0.357489,21.0214,1.49378,12.975,12.2582,11.1034,1.24906,0.460631,0.677534,
388000,12416000,0.515059,0.662359,0.355154,21.0508,0.50658,12.9957,12.2691,11.1228,0.308324,0.157471,0.369815,
390000,12480000,0.515784,0.656438,0.347751,21.0713,0.807052,13.0103,12.2755,11.1374,0.650165,0.225884,0.421419,
392000,12544000,0.516517,0.659484,0.352943,21.1121,0.884721,13.0368,12.2934,11.164,0.684778,0.27128,0.49012,
394000,12608000,0.517159,0.642953,0.345912,21.1497,1.18206,13.0611,12.3102,11.1883,0.76792,0.393854,0.807741,
396000,12672000,0.5178,0.643984,0.346498,21.1882,0.752669,13.0855,12.3274,11.2135,0.499689,0.226233,0.515403,
398000,12736000,0.518481,0.653313,0.32891,21.2216,0.723006,13.1076,12.3412,11.2358,0.547208,0.213661,0.421485,
400000,12800000,0.519152,0.652797,0.306857,21.2491,1.38998,13.1259,12.3525,11.254,0.906987,0.444797,0.954761,
402000,12864000,0.5198,0.649344,0.333902,21.2831,0.892055,13.1489,12.3661,11.2765,0.661854,0.283497,0.526632,
404000,12928000,0.520436,0.648313,0.313907,21.315,1.03507,13.1714,12.3784,11.2967,0.753448,0.302502,0.642004,
406000,12992000,0.521062,0.647594,0.312392,21.3446,1.32574,13.1904,12.3914,11.3162,0.98728,0.387263,0.795549,
408000,13056000,0.521727,0.656609,0.308733,21.3755,0.61665,13.2122,12.4031,11.3363,0.458725,0.181366,0.370047,
410000,13120000,0.522363,0.652172,0.315068,21.3862,0.867841,13.2227,12.4037,11.3438,0.609045,0.259014,0.561359,
412000,13184000,0.523011,0.65575,0.320958,21.4186,0.604533,13.2454,12.416,11.3648,0.428315,0.182823,0.385463,
414000,13248000,0.523651,0.655453,0.330712,21.452,1.641,13.2682,12.4294,11.3865,1.20036,0.550039,0.974395,
416000,13312000,0.5243,0.658719,0.322285,21.4753,2.48221,13.2854,12.4375,11.4015,1.79298,0.850202,1.49121,
418000,13376000,0.524919,0.65375,0.317438,21.5119,0.878191,13.3101,12.4529,11.4249,0.634276,0.294273,0.531334,
420000,13440000,0.525553,0.657953,0.300842,21.5403,2.87279,13.3303,12.4642,11.4426,2.25633,0.887557,1.54083,
422000,13504000,0.526167,0.655109,0.321877,21.5784,0.472809,13.356,12.48,11.4672,0.296684,0.160755,0.331188,
424000,13568000,0.526815,0.6635,0.300789,21.612,1.61862,13.3784,12.4945,11.4885,1.23458,0.503835,0.917549,
426000,13632000,0.527417,0.655187,0.310057,21.6409,4.49393,13.3995,12.5052,11.5067,2.90178,1.39981,3.13299,
428000,13696000,0.528031,0.658687,0.321566,21.6652,0.713701,13.4172,12.5132,11.5231,0.548503,0.206697,0.407173,
