LowEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
Actor Learning Rate:,0.0005
Optimizer Type:,Momentum
Momentum Coeff:,0.95
Entropy Coeff:,0.004
Baseline Type:,Critic Network
Critic Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-85, Activation-RELU,Layer 2,Neurons-1, Activation-LINEAR,
Critic Learning Rate:,0.015
Critic Optimizer Type:,SDG

Workers:,8, Batch Size:,32


Batches,Hands,TotalAvgScore,RecentAvgScore,RecentAvgEntropy,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
1570000,50240000,0.558986,0.604516,0.0627428,28.0125,0.525576,19.7532,14.9588,13.067,0.475174,0.164795,0.152584,
1572000,50304000,0.559039,0.600297,0.0612338,28.0235,0.435906,19.7635,14.9627,13.0705,0.393292,0.141646,0.123578,
1574000,50368000,0.55909,0.599172,0.0591435,28.0291,0.355496,19.7692,14.9644,13.0719,0.330106,0.108077,0.0756746,
1576000,50432000,0.559148,0.604672,0.0568057,28.0395,0.569645,19.7775,14.969,13.0764,0.485181,0.214189,0.207888,
1578000,50496000,0.559202,0.602234,0.0609139,28.0503,0.393586,19.7875,14.9729,13.0801,0.333545,0.173872,0.115871,
1580000,50560000,0.559251,0.597687,0.0575995,28.0572,0.789038,19.7946,14.9751,13.0817,0.673385,0.340424,0.230748,
1582000,50624000,0.559299,0.597641,0.0547038,28.0682,0.953992,19.8036,14.9797,13.0863,0.822709,0.391041,0.283441,
1584000,50688000,0.559354,0.602484,0.0523982,28.0746,0.125988,19.812,14.9806,13.0862,0.105119,0.050695,0.0474657,
1586000,50752000,0.55941,0.603578,0.0533563,28.0843,0.695537,19.8207,14.9843,13.0896,0.610738,0.263158,0.203761,
1588000,50816000,0.559452,0.592828,0.0505184,28.0917,1.07366,19.8276,14.987,13.0919,0.952117,0.409479,0.280265,
1590000,50880000,0.559498,0.596484,0.0559848,28.1007,0.569966,19.836,14.9902,13.0949,0.493187,0.201235,0.202811,
1592000,50944000,0.559543,0.595234,0.0580656,28.1076,0.331973,19.8437,14.9919,13.0961,0.296743,0.115254,0.0941593,
1594000,51008000,0.559596,0.601219,0.060218,28.116,0.522794,19.8538,14.9937,13.0967,0.47596,0.170114,0.133556,
1596000,51072000,0.559663,0.613453,0.0599351,28.1234,0.311117,19.8606,14.9964,13.0993,0.282107,0.111045,0.0698455,
1598000,51136000,0.559712,0.598641,0.0648224,28.1343,0.419775,19.8697,15.0009,13.1038,0.35619,0.152273,0.161719,
1600000,51200000,0.559764,0.601625,0.0583723,28.1397,0.81641,19.877,15.0015,13.1037,0.712714,0.291189,0.271612,
1602000,51264000,0.559811,0.597016,0.0658145,28.1507,0.572558,19.8874,15.0054,13.1069,0.534261,0.156358,0.133938,
1604000,51328000,0.559865,0.603078,0.06239,28.1573,0.511984,19.8938,15.0076,13.1088,0.438029,0.182722,0.192017,
1606000,51392000,0.55992,0.603891,0.0565535,28.1662,0.258761,19.9018,15.011,13.1119,0.226525,0.0977571,0.0780188,
1608000,51456000,0.559972,0.602297,0.0599734,28.177,1.08101,19.9107,15.0155,13.1165,0.974488,0.41008,0.225354,
1610000,51520000,0.56003,0.606734,0.0591879,28.1883,0.811194,19.922,15.019,13.1195,0.740731,0.269924,0.191034,
1612000,51584000,0.560083,0.602188,0.0616211,28.2003,0.358151,19.934,15.0228,13.1228,0.31713,0.135402,0.0967827,
1614000,51648000,0.56014,0.606266,0.053394,28.2102,0.547925,19.942,15.0271,13.127,0.494655,0.204862,0.116489,
1616000,51712000,0.560207,0.614484,0.048999,28.2167,0.985848,19.9481,15.0294,13.1291,0.885393,0.363448,0.236392,
1618000,51776000,0.560258,0.60175,0.05107,28.2259,0.927643,19.9568,15.0327,13.132,0.810423,0.359331,0.27316,
1620000,51840000,0.560304,0.597531,0.0532196,28.2338,0.699192,19.9642,15.0355,13.1344,0.599071,0.276636,0.231204,
1622000,51904000,0.560359,0.604125,0.0477208,28.2427,1.94866,19.9712,15.0395,13.1383,1.70802,0.80344,0.48419,
1624000,51968000,0.560415,0.6065,0.0491835,28.2488,0.209945,19.9776,15.0413,13.1397,0.196093,0.0653281,0.036834,
1626000,52032000,0.560474,0.608063,0.0501246,28.2571,0.414302,19.9845,15.0447,13.1431,0.387133,0.11608,0.0911051,
1628000,52096000,0.56053,0.605812,0.0530952,28.2668,1.30248,19.9927,15.0487,13.147,1.20489,0.446789,0.212297,
1630000,52160000,0.560579,0.600547,0.0539201,28.2733,0.861926,20.0006,15.0498,13.1477,0.757597,0.303536,0.277182,
1632000,52224000,0.560631,0.602922,0.0556235,28.2815,1.23429,20.0078,15.053,13.1505,1.09477,0.465778,0.328639,
1634000,52288000,0.56068,0.600875,0.0501387,28.2911,0.108614,20.0155,15.0571,13.1547,0.0976602,0.0286946,0.0378961,
1636000,52352000,0.560726,0.598297,0.0482383,28.2987,0.603361,20.0225,15.06,13.1573,0.510775,0.218191,0.235682,
1638000,52416000,0.560772,0.598453,0.0546679,28.3067,0.0471374,20.0293,15.0631,13.1604,0.0425208,0.0165972,0.0117664,
1640000,52480000,0.560823,0.602625,0.0579178,28.315,0.713792,20.0371,15.0662,13.163,0.619067,0.286923,0.209594,
1642000,52544000,0.560867,0.597109,0.067013,28.3231,1.41419,20.0466,15.0678,13.164,1.20582,0.514973,0.529848,
1644000,52608000,0.560923,0.606531,0.0725486,28.3366,0.354933,20.0582,15.0732,13.1693,0.308954,0.119345,0.1276,
1646000,52672000,0.560987,0.614,0.0614303,28.3486,0.90887,20.0683,15.0781,13.1741,0.811579,0.298741,0.279531,
1648000,52736000,0.561045,0.608609,0.0641661,28.3614,0.462901,20.0784,15.0837,13.1798,0.412111,0.184171,0.102582,
1650000,52800000,0.561101,0.607609,0.0606781,28.3687,1.71376,20.0853,15.0863,13.1821,1.55382,0.596023,0.409089,
1652000,52864000,0.561157,0.606875,0.0623989,28.3768,0.370858,20.0942,15.0885,13.1834,0.332923,0.125758,0.10432,
1654000,52928000,0.56121,0.604766,0.0575616,28.3866,0.774236,20.1034,15.092,13.1866,0.652677,0.335817,0.246334,
1656000,52992000,0.561255,0.599141,0.0576753,28.3962,1.50944,20.1136,15.0949,13.1883,1.40172,0.498447,0.25526,
1658000,53056000,0.561296,0.595125,0.0705732,28.4091,2.38762,20.1257,15.0994,13.1924,2.20398,0.778476,0.487009,
1660000,53120000,0.561347,0.603063,0.0609439,28.4218,1.12016,20.136,15.1049,13.1978,1.00488,0.421411,0.259588,
1662000,53184000,0.561398,0.604156,0.0536086,28.4333,0.484909,20.1466,15.1092,13.2015,0.44988,0.147909,0.104247,
1664000,53248000,0.56145,0.604328,0.0533073,28.4441,1.50502,20.1574,15.1126,13.2042,1.35826,0.577439,0.294557,
1666000,53312000,0.561501,0.603859,0.0575221,28.454,0.370661,20.1659,15.1166,13.2081,0.329431,0.141832,0.0935337,
1668000,53376000,0.561548,0.601344,0.0527604,28.4636,0.357358,20.1742,15.1205,13.2118,0.329957,0.116444,0.0726212,
1670000,53440000,0.561592,0.597828,0.0556399,28.4716,0.185777,20.1816,15.1233,13.2143,0.16362,0.0689679,0.0546363,
1672000,53504000,0.561638,0.600219,0.0777167,28.4822,1.16663,20.1924,15.1267,13.2168,0.919331,0.572038,0.434315,
1674000,53568000,0.561692,0.607094,0.0822759,28.4932,0.644383,20.2021,15.1309,13.2209,0.59939,0.188453,0.142991,
1676000,53632000,0.561736,0.598641,0.0836121,28.5041,0.452453,20.2125,15.1347,13.2242,0.393976,0.185167,0.123327,
1678000,53696000,0.561795,0.610672,0.0691241,28.5116,0.0721038,20.2216,15.1363,13.2247,0.0640619,0.0248265,0.0218786,
1680000,53760000,0.561848,0.606766,0.0680916,28.5191,0.704868,20.2286,15.1389,13.227,0.634806,0.233846,0.19793,
1682000,53824000,0.561905,0.609438,0.0731614,28.532,0.671236,20.2424,15.1426,13.2296,0.590558,0.266455,0.1755,
1684000,53888000,0.561952,0.601656,0.0825563,28.5463,0.357072,20.2574,15.1467,13.2328,0.309752,0.132957,0.117799,
1686000,53952000,0.562001,0.602797,0.0785458,28.5603,0.696899,20.2718,15.1508,13.2362,0.634559,0.254172,0.135643,
1688000,54016000,0.562046,0.600281,0.0689244,28.5723,0.363579,20.2822,15.1556,13.2406,0.340669,0.109569,0.0642542,
1690000,54080000,0.562095,0.603938,0.0679137,28.5828,0.963296,20.2937,15.1582,13.2426,0.870028,0.312225,0.271119,
1692000,54144000,0.56214,0.600094,0.0605101,28.5964,0.356734,20.3039,15.1645,13.2491,0.314504,0.135962,0.0993012,
1694000,54208000,0.562188,0.602437,0.0720208,28.6098,1.66677,20.3153,15.17,13.2544,1.50686,0.609234,0.369223,
1696000,54272000,0.562238,0.604984,0.0630138,28.6204,0.245642,20.3247,15.1741,13.2583,0.217215,0.0798311,0.0823686,
1698000,54336000,0.562283,0.599937,0.063349,28.6301,0.314364,20.334,15.1774,13.261,0.299046,0.0863445,0.0440577,
1700000,54400000,0.56233,0.602672,0.0586054,28.641,1.00104,20.3421,15.1826,13.2663,0.958079,0.251141,0.145226,
1702000,54464000,0.562382,0.606344,0.0558622,28.652,0.355029,20.3518,15.1869,13.2702,0.311874,0.125457,0.114193,
1704000,54528000,0.562429,0.6025,0.0646107,28.662,0.0355012,20.363,15.1893,13.272,0.0310734,0.0130493,0.0111575,
1706000,54592000,0.562482,0.607844,0.0696507,28.6725,1.59503,20.3731,15.1929,13.275,1.43133,0.576406,0.403932,
1708000,54656000,0.562531,0.603625,0.0661773,28.6844,0.556879,20.3836,15.1975,13.2793,0.489656,0.192116,0.182874,
1710000,54720000,0.562575,0.600641,0.062736,28.695,0.96408,20.3943,15.2008,13.2819,0.853836,0.356999,0.270122,
1712000,54784000,0.562626,0.606188,0.0673901,28.705,0.848096,20.4035,15.2044,13.2853,0.73514,0.352865,0.233073,
1714000,54848000,0.562681,0.609609,0.071472,28.7173,0.0211221,20.415,15.2088,13.2893,0.0196422,0.00655394,0.00416796,
1716000,54912000,0.56273,0.604844,0.0782007,28.7278,0.160116,20.4252,15.2123,13.2922,0.139148,0.0643343,0.046217,
1718000,54976000,0.562781,0.606703,0.0726714,28.7408,0.228841,20.4383,15.2164,13.2956,0.206031,0.0778856,0.0620741,
1720000,55040000,0.56283,0.605,0.0773418,28.7524,2.06668,20.4503,15.2199,13.2982,1.84138,0.750626,0.563073,
1722000,55104000,0.56288,0.605375,0.0730732,28.7633,0.93939,20.4615,15.2231,13.3009,0.831535,0.353593,0.256856,
1724000,55168000,0.562932,0.608141,0.0830643,28.7764,0.919212,20.475,15.227,13.3039,0.768849,0.374156,0.337386,
1726000,55232000,0.562985,0.608172,0.0766004,28.7865,15.0637,20.4853,15.2301,13.3064,13.441,5.36794,4.17615,
1728000,55296000,0.563036,0.6075,0.0799257,28.7971,0.407652,20.4953,15.2336,13.3098,0.379662,0.122516,0.083827,
1730000,55360000,0.563088,0.607406,0.0740831,28.8062,1.06695,20.5047,15.2364,13.3119,1.0088,0.307817,0.161081,
1732000,55424000,0.563141,0.609438,0.0715891,28.8164,0.312823,20.5133,15.2406,13.3159,0.269189,0.127239,0.0959454,
1734000,55488000,0.563187,0.602844,0.0753731,28.8251,0.819814,20.5229,15.2427,13.3175,0.730947,0.293338,0.227515,
1736000,55552000,0.563231,0.601078,0.073227,28.833,1.26804,20.5312,15.2451,13.3191,1.07498,0.530696,0.413153,
1738000,55616000,0.563282,0.608078,0.075469,28.8434,1.29308,20.5423,15.2479,13.3215,1.15551,0.484757,0.319175,
1740000,55680000,0.563331,0.606094,0.0726792,28.8582,1.37118,20.5543,15.2541,13.3277,1.21575,0.50605,0.382088,
1742000,55744000,0.563377,0.603344,0.0636715,28.8672,0.373867,20.5631,15.257,13.3302,0.346467,0.10958,0.0879187,
1744000,55808000,0.563426,0.60575,0.0666623,28.8761,0.639529,20.5717,15.26,13.3328,0.562732,0.235692,0.191779,
1746000,55872000,0.563478,0.609328,0.0694204,28.8899,1.18475,20.5851,15.2649,13.3365,1.13498,0.304384,0.151023,
1748000,55936000,0.563534,0.611953,0.0720392,28.8991,0.810791,20.5942,15.2678,13.339,0.738381,0.243017,0.230474,
1750000,56000000,0.563576,0.600109,0.0701085,28.9056,1.16493,20.6023,15.2689,13.3393,1.00713,0.473548,0.344234,
1752000,56064000,0.563616,0.598938,0.067485,28.9163,0.0182238,20.611,15.2736,13.3439,0.0157615,0.00738827,0.00539402,
1754000,56128000,0.56366,0.602109,0.0607323,28.9248,1.09922,20.6193,15.2764,13.3461,1.0442,0.308751,0.150343,
1756000,56192000,0.563711,0.608297,0.0644589,28.9336,0.00908142,20.6295,15.2784,13.3473,0.00822017,0.00304668,0.00237039,
1758000,56256000,0.563756,0.603516,0.0800159,28.945,0.284406,20.6408,15.282,13.3503,0.254221,0.108653,0.0667296,
1760000,56320000,0.563801,0.602875,0.0691142,28.9529,0.196131,20.6484,15.2847,13.3527,0.182186,0.0619136,0.037979,
1762000,56384000,0.563849,0.606484,0.0726156,28.962,0.369205,20.6572,15.2877,13.3553,0.330442,0.136129,0.0926799,
1764000,56448000,0.563895,0.604437,0.0670115,28.9707,0.0425534,20.667,15.2897,13.3566,0.0377242,0.0154795,0.0121681,
1766000,56512000,0.56395,0.612297,0.0656741,28.982,0.69506,20.676,15.2947,13.3615,0.616773,0.2762,0.162524,
1768000,56576000,0.563995,0.603828,0.0691972,28.9891,0.476096,20.6832,15.2969,13.3633,0.445828,0.141611,0.0886079,
1770000,56640000,0.564048,0.61075,0.0708593,28.9954,0.730869,20.69,15.2986,13.3646,0.663225,0.230335,0.203095,
1772000,56704000,0.564095,0.606375,0.0722405,29.0046,1.49588,20.6995,15.3013,13.3667,1.29417,0.571133,0.486414,
1774000,56768000,0.564143,0.605828,0.064671,29.0133,7.668,20.7083,15.3041,13.3688,7.16679,2.14997,1.67721,
1776000,56832000,0.564193,0.609078,0.0601342,29.0228,0.529788,20.7172,15.3074,13.3717,0.487116,0.159551,0.133928,
1778000,56896000,0.564235,0.601344,0.0615972,29.0327,0.0903784,20.7258,15.3113,13.3754,0.0793049,0.0304274,0.0308732,
1780000,56960000,0.564275,0.600234,0.0584246,29.0446,0.271726,20.7361,15.3161,13.3799,0.245293,0.0893673,0.0753666,
1782000,57024000,0.564322,0.606141,0.0631923,29.0543,0.180165,20.7451,15.3197,13.3829,0.154116,0.0792999,0.0491848,
1784000,57088000,0.564369,0.605719,0.0686367,29.0648,0.946367,20.7549,15.3233,13.3863,0.833773,0.333481,0.298703,
1786000,57152000,0.56442,0.610375,0.0745245,29.0752,1.01508,20.7655,15.3265,13.3889,0.847946,0.461868,0.313122,
1788000,57216000,0.564459,0.598672,0.0746822,29.0856,1.82844,20.7761,15.3296,13.3913,1.61678,0.656707,0.54582,
1790000,57280000,0.564505,0.606062,0.0745032,29.1031,0.393444,20.7947,15.3346,13.3948,0.353347,0.144084,0.0958295,
1792000,57344000,0.564547,0.602469,0.0738474,29.1124,2.9662,20.804,15.3376,13.3972,2.72435,1.0241,0.572225,
1794000,57408000,0.564591,0.603437,0.0688466,29.1233,0.534596,20.8136,15.3418,13.401,0.473118,0.205578,0.14032,
1796000,57472000,0.564632,0.601875,0.0628975,29.1343,4.62301,20.8251,15.3452,13.4033,4.31827,1.28324,1.03828,
1798000,57536000,0.564672,0.600719,0.0641962,29.1486,0.932893,20.8399,15.3494,13.4065,0.843706,0.318112,0.23928,
1800000,57600000,0.564712,0.600266,0.0667231,29.1624,0.215201,20.8507,15.3556,13.4126,0.195862,0.0724364,0.0519857,
1802000,57664000,0.564755,0.603797,0.0707649,29.1724,0.368431,20.8607,15.3588,13.4152,0.332038,0.12648,0.0974398,
1804000,57728000,0.5648,0.605031,0.0592921,29.1854,1.67926,20.8713,15.3645,13.4204,1.51916,0.608819,0.376046,
1806000,57792000,0.56485,0.609937,0.0559849,29.1958,0.824815,20.8816,15.3678,13.4232,0.755244,0.286567,0.16675,
1808000,57856000,0.564894,0.604172,0.0613755,29.2057,0.962276,20.8906,15.3715,13.4266,0.84626,0.349271,0.296361,
1810000,57920000,0.564941,0.608234,0.0606749,29.2168,1.68154,20.9005,15.3757,13.4305,1.3056,0.804529,0.689734,
1812000,57984000,0.564989,0.608172,0.0637832,29.2261,0.711922,20.9107,15.3779,13.4321,0.618917,0.245773,0.251734,
1814000,58048000,0.565033,0.605016,0.067628,29.2344,0.559517,20.9187,15.3809,13.4347,0.511305,0.194837,0.116896,
1816000,58112000,0.565068,0.596203,0.0684636,29.245,1.60626,20.9303,15.3837,13.4364,1.54508,0.404348,0.171191,
1818000,58176000,0.565121,0.613359,0.0653505,29.2526,0.92706,20.9383,15.3857,13.4379,0.84577,0.293258,0.241067,
1820000,58240000,0.56516,0.601188,0.0704175,29.2602,0.573348,20.9463,15.388,13.4395,0.515402,0.202359,0.148795,
1822000,58304000,0.5652,0.601625,0.0643298,29.2694,1.16287,20.9557,15.3908,13.4417,1.05905,0.377147,0.297374,
1824000,58368000,0.565247,0.607953,0.0635187,29.2764,0.385056,20.9638,15.3923,13.4426,0.341782,0.155045,0.0861062,
1826000,58432000,0.565295,0.608938,0.0633864,29.2851,1.23275,20.9729,15.3949,13.4445,1.1062,0.463667,0.28462,
1828000,58496000,0.565336,0.602703,0.0707877,29.2972,0.7736,20.9835,15.3996,13.4488,0.678215,0.276492,0.249064,
1830000,58560000,0.565383,0.608219,0.0695952,29.3087,0.617049,20.9949,15.4033,13.4519,0.541111,0.235211,0.180624,
1832000,58624000,0.56543,0.608578,0.0669374,29.3231,1.5205,21.0061,15.4098,13.4583,1.41451,0.492353,0.262054,
1834000,58688000,0.565475,0.606297,0.0651621,29.3385,0.182308,21.0207,15.4152,13.4629,0.157691,0.0700824,0.0588068,
1836000,58752000,0.565527,0.613594,0.0682317,29.35,5.30641,21.0312,15.4195,13.4668,4.69104,1.85035,1.65178,
1838000,58816000,0.565571,0.605563,0.0683971,29.3609,2.52096,21.0423,15.4229,13.4691,2.28896,0.894867,0.561339,
1840000,58880000,0.565618,0.60875,0.0702188,29.3688,0.236681,21.0523,15.4242,13.4692,0.216436,0.0775144,0.0562568,
1842000,58944000,0.565666,0.610453,0.0708535,29.3827,0.858459,21.066,15.4287,13.473,0.792088,0.272365,0.188056,
1844000,59008000,0.565711,0.607391,0.0665087,29.3934,0.188388,21.0766,15.4321,13.4757,0.17247,0.0568533,0.0501191,
1846000,59072000,0.565762,0.612266,0.0664252,29.4005,0.232109,21.0842,15.4342,13.4771,0.210919,0.0699158,0.0670761,
1848000,59136000,0.565806,0.606094,0.0710465,29.4093,0.109985,21.0928,15.437,13.4795,0.102583,0.0326058,0.0225889,
1850000,59200000,0.565839,0.596812,0.0721279,29.4214,1.81096,21.1052,15.4408,13.4821,1.54471,0.780299,0.533453,
1852000,59264000,0.565889,0.611922,0.0729356,29.4318,0.693661,21.1141,15.4451,13.4861,0.630255,0.220982,0.187381,
1854000,59328000,0.565939,0.612078,0.068507,29.4415,1.71927,21.1237,15.4482,13.4888,1.50128,0.663373,0.511833,
1856000,59392000,0.565982,0.606562,0.0795484,29.4539,1.06409,21.1344,15.4531,13.4933,0.987397,0.338951,0.20605,
1858000,59456000,0.56603,0.610125,0.0699867,29.4641,0.395306,21.1435,15.457,13.4968,0.351554,0.15214,0.0976192,
1860000,59520000,0.566081,0.613203,0.0663793,29.474,1.12741,21.1529,15.4605,13.4997,0.991066,0.391015,0.368707,
1862000,59584000,0.56612,0.602344,0.0726201,29.4836,0.744935,21.1619,15.464,13.5027,0.635581,0.319812,0.220646,
1864000,59648000,0.566169,0.612375,0.0778475,29.4924,2.09573,21.1708,15.4668,13.5049,1.83865,0.794049,0.617198,
1866000,59712000,0.566207,0.601703,0.0752647,29.501,1.06712,21.1793,15.4696,13.5071,0.922117,0.38544,0.374016,
1868000,59776000,0.566259,0.614203,0.068939,29.512,1.03203,21.19,15.4732,13.51,0.87756,0.447116,0.308317,
1870000,59840000,0.5663,0.605047,0.0666061,29.5214,0.930976,21.1987,15.4767,13.5131,0.824081,0.372432,0.221135,
1872000,59904000,0.566334,0.5975,0.061441,29.5362,0.0700801,21.2103,15.4834,13.5194,0.0633537,0.0261149,0.0146815,
1874000,59968000,0.566374,0.604625,0.062704,29.5485,0.293273,21.2195,15.4892,13.5252,0.258019,0.105041,0.0916603,
1876000,60032000,0.566414,0.603875,0.0624673,29.5591,0.673036,21.2293,15.4932,13.5285,0.553378,0.2374,0.300653,
1878000,60096000,0.566463,0.612016,0.0714935,29.5694,1.10322,21.2383,15.4972,13.5322,0.988951,0.404209,0.275123,
1880000,60160000,0.566508,0.608344,0.0697959,29.5781,2.26066,21.2479,15.4995,13.5336,1.95648,0.928917,0.647993,
1882000,60224000,0.566553,0.609469,0.0783275,29.589,0.911263,21.2589,15.5029,13.5361,0.783303,0.35174,0.305149,
1884000,60288000,0.566589,0.599844,0.0738578,29.5979,0.381565,21.2676,15.506,13.5385,0.340185,0.109144,0.133991,
1886000,60352000,0.566632,0.607578,0.0668219,29.6116,0.845856,21.278,15.5123,13.5448,0.731427,0.359855,0.225812,
1888000,60416000,0.566682,0.613391,0.0629778,29.6234,0.850667,21.2878,15.5173,13.5495,0.728849,0.377094,0.224081,
1890000,60480000,0.566737,0.619062,0.0704517,29.6324,0.985222,21.2968,15.5202,13.5517,0.793487,0.417228,0.40861,
1892000,60544000,0.566772,0.599797,0.0691661,29.6453,0.198859,21.3083,15.5251,13.556,0.183434,0.0568718,0.0515996,
1894000,60608000,0.566817,0.609312,0.0605424,29.6569,1.09995,21.3186,15.5297,13.5602,0.952633,0.449802,0.316328,
1896000,60672000,0.566852,0.600266,0.0681021,29.664,0.536097,21.3267,15.5314,13.5611,0.470675,0.197289,0.164142,
1898000,60736000,0.566893,0.605391,0.0760931,29.6778,0.743465,21.3399,15.5361,13.5649,0.66192,0.28904,0.176231,
1900000,60800000,0.566942,0.613984,0.0799304,29.6961,0.532952,21.3551,15.5437,13.5724,0.509105,0.137374,0.0773207,
1902000,60864000,0.56698,0.602984,0.0710572,29.7046,1.18253,21.3641,15.5463,13.574,1.05329,0.415949,0.340497,
1904000,60928000,0.56702,0.604844,0.0620854,29.7138,0.668678,21.3736,15.5491,13.5759,0.561777,0.289395,0.218601,
1906000,60992000,0.567073,0.617953,0.0582119,29.7225,1.10443,21.3813,15.5525,13.5789,1.00919,0.359609,0.268306,
1908000,61056000,0.567125,0.616797,0.0616284,29.7295,0.21997,21.3885,15.5546,13.5804,0.199878,0.0798632,0.0453623,
1910000,61120000,0.56717,0.609688,0.0666291,29.739,0.268364,21.3984,15.5574,13.5825,0.228343,0.107007,0.0918037,
1912000,61184000,0.567209,0.603953,0.0691193,29.7502,0.309812,21.4092,15.5612,13.5856,0.288938,0.0933158,0.0615666,
1914000,61248000,0.567257,0.613063,0.0732762,29.7625,0.0799909,21.4199,15.5661,13.5901,0.0712452,0.0306798,0.01953,
1916000,61312000,0.567299,0.608312,0.0702674,29.7734,2.79061,21.43,15.5701,13.5935,2.39407,1.09663,0.923764,
1918000,61376000,0.567333,0.599391,0.0778048,29.7824,0.750362,21.4387,15.573,13.596,0.667537,0.27219,0.208207,
1920000,61440000,0.567375,0.608219,0.078412,29.7945,0.955748,21.4511,15.5768,13.5987,0.857021,0.362297,0.21843,
1922000,61504000,0.567407,0.598078,0.0747157,29.8034,0.485445,21.4595,15.58,13.6013,0.436997,0.164623,0.132626,
1924000,61568000,0.567453,0.611344,0.0677582,29.8145,0.619301,21.469,15.5845,13.6056,0.548811,0.237573,0.160933,
1926000,61632000,0.567493,0.605672,0.0694863,29.8219,2.12979,21.4773,15.5863,13.6067,1.93742,0.714919,0.520853,
1928000,61696000,0.567538,0.610719,0.0709169,29.8324,0.532891,21.487,15.5901,13.61,0.468859,0.168737,0.18887,
1930000,61760000,0.567574,0.602844,0.065754,29.8428,1.57955,21.4958,15.5943,13.6139,1.46801,0.536036,0.229311,
1932000,61824000,0.56762,0.612359,0.0684197,29.8525,0.495402,21.5051,15.5976,13.6168,0.458946,0.15265,0.107191,
1934000,61888000,0.567665,0.610344,0.0672926,29.8637,1.10665,21.5149,15.6021,13.6207,0.982524,0.400318,0.314746,
1936000,61952000,0.567698,0.599953,0.0708662,29.8739,0.440014,21.5244,15.6058,13.6238,0.404045,0.139795,0.104006,
1938000,62016000,0.567734,0.602297,0.0613841,29.8856,0.46472,21.5339,15.6109,13.6287,0.409065,0.191337,0.109635,
1940000,62080000,0.56777,0.602766,0.0600678,29.8922,0.245111,21.5418,15.6122,13.629,0.209158,0.107125,0.0696888,
1942000,62144000,0.567807,0.604297,0.0626592,29.9017,1.89245,21.5507,15.6157,13.6318,1.73923,0.580546,0.468409,
1944000,62208000,0.567852,0.611234,0.0668076,29.9118,1.16807,21.5613,15.6187,13.6339,1.04902,0.437138,0.269922,
1946000,62272000,0.567892,0.606562,0.0750415,29.9199,1.51285,21.5703,15.6207,13.6352,1.40152,0.511931,0.249747,
1948000,62336000,0.56793,0.604969,0.0707752,29.9274,0.517011,21.5772,15.6235,13.6375,0.427471,0.197477,0.213475,
1950000,62400000,0.567968,0.604531,0.0687753,29.938,1.0394,21.588,15.6268,13.6399,0.90946,0.353744,0.357898,
1952000,62464000,0.568006,0.60575,0.0630858,29.9465,0.571929,21.5956,15.63,13.6428,0.525126,0.170763,0.148947,
1954000,62528000,0.568047,0.607609,0.0674764,29.9594,1.20854,21.6083,15.6342,13.6462,1.02173,0.43607,0.475898,
1956000,62592000,0.568083,0.603266,0.0692163,29.9692,0.0501835,21.6181,15.6373,13.6486,0.0432496,0.0208246,0.0146356,
1958000,62656000,0.568117,0.601891,0.0695827,29.9801,1.1014,21.6276,15.6417,13.6527,1.01616,0.325542,0.272987,
1960000,62720000,0.568155,0.605469,0.0727362,29.9945,0.434684,21.6395,15.6475,13.6585,0.408758,0.137396,0.0546782,
1962000,62784000,0.568196,0.608203,0.0696836,30.0033,0.308578,21.6482,15.6504,13.6608,0.265372,0.117668,0.104654,
1964000,62848000,0.568231,0.602578,0.0671074,30.0105,0.721938,21.6555,15.6526,13.6625,0.629444,0.288755,0.203998,
1966000,62912000,0.568279,0.614703,0.0668518,30.0212,0.842761,21.6653,15.6566,13.6661,0.737777,0.324102,0.246759,
1968000,62976000,0.568323,0.611734,0.0619032,30.0299,2.34413,21.6736,15.6596,13.6685,2.14263,0.688027,0.656257,
1970000,63040000,0.568369,0.613703,0.0675941,30.039,0.172715,21.6848,15.6612,13.6688,0.153634,0.0620695,0.0487275,
1972000,63104000,0.568407,0.605891,0.0644069,30.049,0.843501,21.6931,15.6654,13.6727,0.737495,0.317621,0.258287,
1974000,63168000,0.568446,0.606906,0.0773595,30.0597,1.97059,21.7042,15.6686,13.675,1.62426,0.727534,0.845983,
1976000,63232000,0.568481,0.603641,0.0730894,30.0692,0.543608,21.7148,15.671,13.6764,0.510512,0.155718,0.103145,
1978000,63296000,0.568511,0.597719,0.0692687,30.0816,0.416099,21.7258,15.6758,13.6807,0.353681,0.173094,0.134485,
1980000,63360000,0.568552,0.608703,0.0699981,30.0947,0.722092,21.7385,15.6802,13.6844,0.660844,0.232544,0.175002,
1982000,63424000,0.568589,0.605687,0.0704066,30.1036,1.08849,21.7484,15.6822,13.6857,0.981106,0.380192,0.278746,
1984000,63488000,0.568622,0.601313,0.0670604,30.1113,0.512092,21.756,15.6848,13.6877,0.461836,0.162159,0.150499,
