HighEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
Actor Learning Rate:,0.0005
Optimizer Type:,Momentum
Momentum Coeff:,0.95
Entropy Coeff:,0.03
Baseline Type:,Critic Network
Critic Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-85, Activation-RELU,Layer 2,Neurons-1, Activation-LINEAR,
Critic Learning Rate:,0.015
Critic Optimizer Type:,SDG

Workers:,8, Batch Size:,32


Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
96000,3072000,0.339314,0.344516,11.3589,0.209951,7.63061,7.64517,3.51421,0.0863061,0.111617,0.155474,
98000,3136000,0.33942,0.3445,11.3772,0.253135,7.63915,7.65417,3.53525,0.105425,0.136979,0.184931,
100000,3200000,0.339619,0.349359,11.3923,0.285475,7.64637,7.66172,3.55186,0.109257,0.161135,0.208793,
102000,3264000,0.339555,0.336359,11.4088,0.25822,7.65436,7.67001,3.56969,0.103999,0.13467,0.194231,
104000,3328000,0.339563,0.339969,11.4275,0.198179,7.66302,7.67935,3.59073,0.0900939,0.106573,0.140713,
106000,3392000,0.339644,0.343875,11.4507,0.380027,7.67399,7.69093,3.61651,0.172239,0.202456,0.271599,
108000,3456000,0.339735,0.344516,11.4728,0.22073,7.68492,7.70201,3.63965,0.0846288,0.110328,0.171428,
110000,3520000,0.339854,0.346312,11.4994,0.288318,7.69759,7.71524,3.66864,0.132999,0.151703,0.205973,
112000,3584000,0.339736,0.333219,11.5281,0.315536,7.71177,7.72985,3.6979,0.142273,0.172082,0.222954,
114000,3648000,0.33987,0.347406,11.5593,0.317584,7.72706,7.74559,3.73034,0.140144,0.168568,0.229792,
116000,3712000,0.34001,0.348,11.5962,0.553969,7.74502,7.7641,3.76885,0.272623,0.269825,0.399691,
118000,3776000,0.340167,0.349234,11.6347,0.307554,7.7637,7.78315,3.80976,0.162489,0.165139,0.202277,
120000,3840000,0.340382,0.353094,11.6811,0.364293,7.78629,7.80658,3.85735,0.180762,0.182537,0.258291,
122000,3904000,0.340555,0.350922,11.7401,0.328855,7.8146,7.83603,3.91903,0.155278,0.160704,0.241264,
124000,3968000,0.340626,0.344938,11.8034,0.665318,7.84581,7.86763,3.98287,0.322694,0.349746,0.464967,
126000,4032000,0.340766,0.349438,11.8751,0.309932,7.88105,7.90312,4.05556,0.149807,0.151281,0.225233,
128000,4096000,0.34103,0.357672,11.9595,0.551015,7.92294,7.94511,4.13918,0.323586,0.256933,0.364548,
130000,4160000,0.341307,0.359047,12.0374,0.828449,7.96135,7.98393,4.21585,0.400994,0.3996,0.604856,
132000,4224000,0.341575,0.358969,12.1508,0.628861,8.01768,8.04056,4.32533,0.332257,0.309337,0.43518,
134000,4288000,0.342052,0.373594,12.273,0.442078,8.07902,8.10183,4.44028,0.247223,0.20517,0.303676,
136000,4352000,0.342584,0.378172,12.4217,0.402279,8.15412,8.1762,4.57795,0.230762,0.165099,0.285167,
138000,4416000,0.343208,0.385656,12.5391,1.45582,8.215,8.23479,4.68313,0.711961,0.709538,1.05314,
140000,4480000,0.34378,0.383281,12.674,1.00084,8.28383,8.30231,4.80413,0.536656,0.470632,0.70156,
142000,4544000,0.344586,0.400969,12.837,0.838311,8.36674,8.38446,4.94856,0.498377,0.364177,0.567239,
144000,4608000,0.345492,0.409844,12.9709,0.590438,8.43628,8.45134,5.06451,0.372918,0.244977,0.386699,
146000,4672000,0.346421,0.413281,13.1319,1.67004,8.51978,8.53183,5.20266,1.0591,0.785462,1.02489,
148000,4736000,0.347423,0.420563,13.3105,1.07958,8.61236,8.62159,5.3539,0.631149,0.458634,0.746187,
150000,4800000,0.348555,0.432375,13.4944,1.41422,8.70844,8.714,5.50721,0.945051,0.528843,0.909513,
152000,4864000,0.349811,0.443953,13.6588,0.640666,8.79562,8.79586,5.64202,0.413504,0.249794,0.420797,
154000,4928000,0.351084,0.447859,13.8539,0.957027,8.898,8.89426,5.80073,0.636958,0.431013,0.569573,
156000,4992000,0.3525,0.461531,14.0371,0.703204,8.9948,8.98607,5.94848,0.447433,0.23047,0.491105,
158000,5056000,0.35399,0.47025,14.2597,1.81334,9.11151,9.09855,6.12663,0.946264,0.782094,1.33458,
