Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0001
Training Time, 6213.46s 

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
162000,5184000,0.362342,0.463516,14.293,1.06617,9.20226,9.08733,6.08505,0.906736,0.439476,0.348441,
164000,5248000,0.363551,0.461516,14.3924,0.563163,9.26014,9.136,6.15829,0.484457,0.193831,0.211858,
166000,5312000,0.364788,0.466234,14.4701,16.3696,9.30587,9.17359,6.21522,13.9008,6.93417,5.16247,
168000,5376000,0.366107,0.475531,14.5643,1.72598,9.36155,9.21937,6.28357,1.37538,0.792424,0.677796,
170000,5440000,0.367297,0.467328,14.6478,3.79353,9.41089,9.26007,6.34387,3.10091,1.53653,1.5538,
172000,5504000,0.368545,0.474578,14.7317,1.54165,9.46195,9.30062,6.40253,1.27389,0.6605,0.563571,
174000,5568000,0.369772,0.475266,14.8086,1.15875,9.50808,9.33803,6.4569,0.991967,0.470022,0.371185,
176000,5632000,0.370946,0.473125,14.9099,0.70621,9.56652,9.38852,6.53016,0.556137,0.312245,0.303228,
178000,5696000,0.37208,0.471875,14.9756,0.440757,9.60678,9.4201,6.57578,0.3454,0.170146,0.214514,
180000,5760000,0.373266,0.478828,15.0363,1.0884,9.64533,9.44865,6.61675,0.908573,0.412097,0.435082,
182000,5824000,0.37448,0.483703,15.1236,0.66632,9.69659,9.49155,6.67916,0.40413,0.281557,0.448762,
184000,5888000,0.375779,0.494047,15.2184,1.17499,9.75205,9.53819,6.74689,0.936081,0.479622,0.52375,
186000,5952000,0.376983,0.487703,15.3151,1.30784,9.8099,9.58553,6.8143,1.10172,0.49476,0.501866,
188000,6016000,0.378155,0.487172,15.3973,1.3363,9.85876,9.62632,6.87131,0.943735,0.651256,0.686241,
190000,6080000,0.379363,0.492906,15.4777,1.89374,9.90644,9.66606,6.9274,1.49496,0.800578,0.842854,
192000,6144000,0.380517,0.490156,15.5736,3.47261,9.96198,9.71447,6.99454,2.75076,1.63491,1.34886,
194000,6208000,0.381654,0.490828,15.6391,1.33046,10.0025,9.74631,7.03851,1.04484,0.65352,0.501358,
196000,6272000,0.382817,0.495625,15.7159,0.866841,10.0476,9.78492,7.09163,0.726881,0.329579,0.338283,
198000,6336000,0.383964,0.496359,15.7885,0.780236,10.0914,9.82072,7.14113,0.664567,0.322663,0.251015,
200000,6400000,0.385174,0.504984,15.852,3.15171,10.1311,9.85126,7.18318,2.61207,1.35902,1.12404,
202000,6464000,0.386249,0.49375,15.9011,1.0231,10.162,9.875,7.2154,0.724345,0.474367,0.545003,
204000,6528000,0.38743,0.506719,15.9754,0.449442,10.207,9.91158,7.26582,0.360638,0.188784,0.190524,
206000,6592000,0.388554,0.503109,16.0355,0.3625,10.2451,9.94053,7.30489,0.303158,0.146104,0.134742,
208000,6656000,0.389661,0.503766,16.089,0.504476,10.2782,9.96674,7.34023,0.393567,0.217212,0.228954,
210000,6720000,0.390751,0.504078,16.1276,0.648817,10.3038,9.98487,7.36438,0.567033,0.239801,0.204774,
212000,6784000,0.391839,0.506109,16.1829,0.806446,10.3373,10.0124,7.40112,0.603385,0.341997,0.411487,
214000,6848000,0.392846,0.499516,16.2219,0.4307,10.3635,10.0307,7.42514,0.367932,0.178745,0.134826,
216000,6912000,0.393913,0.508141,16.2708,0.373551,10.3945,10.0545,7.45649,0.293113,0.161276,0.166178,
218000,6976000,0.394929,0.504594,16.2991,1.71522,10.4152,10.067,7.47248,1.36551,0.787216,0.676486,
220000,7040000,0.395945,0.506688,16.3495,0.587532,10.4484,10.091,7.50387,0.515397,0.20994,0.188373,
222000,7104000,0.396918,0.504031,16.3809,1.17104,10.4718,10.1044,7.52179,0.996589,0.48617,0.376547,
224000,7168000,0.397872,0.503766,16.4182,1.19411,10.4975,10.1215,7.54423,0.909673,0.489607,0.598906,
226000,7232000,0.398797,0.502359,16.4535,0.837812,10.523,10.1373,7.56443,0.767328,0.24667,0.228674,
228000,7296000,0.39969,0.500609,16.4986,1.64726,10.552,10.1589,7.59306,1.21499,0.754224,0.817569,
230000,7360000,0.400689,0.514516,16.5451,1.05216,10.5821,10.1812,7.62246,0.812549,0.503929,0.439154,
232000,7424000,0.401591,0.505313,16.5876,1.6354,10.6102,10.2013,7.64879,1.37767,0.643792,0.601731,
234000,7488000,0.402504,0.508422,16.6379,0.491006,10.643,10.2255,7.68021,0.426299,0.176221,0.168233,
236000,7552000,0.403396,0.507859,16.678,1.29773,10.6702,10.2441,7.70479,1.07567,0.53205,0.493924,
238000,7616000,0.404285,0.509078,16.7176,0.423492,10.6961,10.2627,7.72977,0.362056,0.171357,0.137471,
240000,7680000,0.405166,0.510016,16.7554,0.594266,10.7235,10.2792,7.75163,0.492316,0.232372,0.238286,
242000,7744000,0.40605,0.512156,16.7872,0.680102,10.7464,10.2933,7.77003,0.505156,0.332593,0.311028,
244000,7808000,0.406835,0.501891,16.8305,1.90407,10.7747,10.3139,7.79711,1.56167,0.784259,0.756054,
246000,7872000,0.407668,0.509234,16.861,0.714386,10.7958,10.3279,7.81527,0.609264,0.268632,0.25881,
248000,7936000,0.408502,0.511031,16.9,0.727912,10.8217,10.3463,7.83931,0.504854,0.347994,0.392274,
250000,8000000,0.409338,0.513031,16.9336,0.431917,10.8452,10.3617,7.85892,0.35159,0.170949,0.183613,
252000,8064000,0.410157,0.512547,16.9744,1.62703,10.8724,10.381,7.88392,1.42493,0.621789,0.479753,
254000,8128000,0.410897,0.504203,17.018,0.904068,10.9019,10.4016,7.91003,0.7525,0.377211,0.329839,
256000,8192000,0.411666,0.509234,17.0313,1.6615,10.9139,10.4063,7.91577,1.29043,0.74684,0.733211,
258000,8256000,0.412374,0.503031,17.0626,1.97061,10.9364,10.4204,7.93364,1.53512,0.862657,0.884622,
260000,8320000,0.413151,0.513422,17.1035,0.415713,10.9644,10.4395,7.9581,0.371039,0.144927,0.118926,
262000,8384000,0.413873,0.507719,17.1365,1.68693,10.9873,10.4548,7.97728,1.4112,0.710381,0.591285,
264000,8448000,0.414602,0.510063,17.168,0.277872,11.0107,10.4688,7.99444,0.264463,0.0725605,0.0448046,
266000,8512000,0.415385,0.518734,17.2095,0.939255,11.0397,10.4879,8.01853,0.807687,0.383193,0.288106,
268000,8576000,0.416059,0.505766,17.2496,0.636669,11.0659,10.5071,8.04333,0.562189,0.211528,0.211059,
270000,8640000,0.41675,0.509297,17.285,0.282987,11.0913,10.523,8.06355,0.236071,0.111899,0.108769,
272000,8704000,0.417432,0.509469,17.3107,1.53391,11.1113,10.5341,8.07675,1.2644,0.660743,0.563545,
274000,8768000,0.418158,0.516969,17.3425,0.532227,11.1329,10.549,8.09572,0.490587,0.162123,0.127695,
276000,8832000,0.41884,0.512297,17.3717,2.93522,11.1532,10.5625,8.11273,2.62112,1.04442,0.808971,
278000,8896000,0.419502,0.510844,17.4037,14.5725,11.1769,10.5763,8.1305,12,6.18135,5.49068,
