Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.01
Training Time, 5971.4s

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
138000,4416000,0.354773,0.443812,13.6446,3.29343,8.82686,8.74311,5.64077,2.70258,1.39041,1.26867,
140000,4480000,0.356131,0.449828,13.7594,0.914084,8.89332,8.7991,5.72754,0.760832,0.381108,0.333828,
142000,4544000,0.357447,0.449578,13.8772,1.71251,8.96102,8.85709,5.81628,1.46711,0.667549,0.578492,
144000,4608000,0.358794,0.454469,13.9942,0.930783,9.02803,8.91455,5.90456,0.72782,0.40368,0.416747,
146000,4672000,0.360067,0.451656,14.096,0.482653,9.08788,8.96437,5.97906,0.379116,0.210945,0.21149,
148000,4736000,0.361285,0.45025,14.1865,0.617026,9.14078,9.00888,6.04513,0.431585,0.243216,0.367833,
150000,4800000,0.362619,0.461328,14.2677,2.27001,9.19134,9.04728,6.1019,1.88407,0.962943,0.822165,
152000,4864000,0.363892,0.459375,14.3444,1.03326,9.23915,9.08382,6.15504,0.84507,0.355725,0.476377,
154000,4928000,0.365155,0.461109,14.4322,1.36772,9.29163,9.12688,6.21729,1.13537,0.615675,0.450044,
156000,4992000,0.366473,0.467953,14.5099,0.871123,9.33884,9.16432,6.27194,0.648732,0.406323,0.415818,
158000,5056000,0.367767,0.468734,14.626,1.6871,9.40606,9.22159,6.35673,1.4265,0.691034,0.577826,
160000,5120000,0.369061,0.471281,14.7272,0.806495,9.46494,9.27172,6.42972,0.626463,0.3278,0.387977,
162000,5184000,0.370455,0.481953,14.8185,0.725949,9.51997,9.31579,6.49425,0.606557,0.323443,0.233398,
164000,5248000,0.371827,0.483,14.9311,0.994939,9.5846,9.37197,6.57565,0.790624,0.472669,0.376035,
166000,5312000,0.373216,0.487094,15.0454,0.575364,9.65021,9.4293,6.65782,0.455266,0.24456,0.252917,
168000,5376000,0.374695,0.497438,15.1591,1.61227,9.71605,9.48594,6.73898,1.39168,0.603244,0.546588,
170000,5440000,0.37611,0.495016,15.2611,0.41648,9.77607,9.53661,6.81054,0.347969,0.156693,0.166795,
172000,5504000,0.377539,0.498984,15.3489,1.04223,9.82819,9.5798,6.87191,0.694448,0.370277,0.683293,
174000,5568000,0.378901,0.496016,15.438,0.590769,9.88214,9.62291,6.93351,0.502904,0.211762,0.22639,
176000,5632000,0.380286,0.500734,15.5313,1.79525,9.93587,9.67012,6.99928,1.19589,0.681101,1.15277,
178000,5696000,0.381706,0.506703,15.5991,0.460529,9.97615,9.70377,7.04593,0.393395,0.170971,0.167618,
180000,5760000,0.383036,0.501453,15.6659,0.572931,10.0153,9.73725,7.09227,0.351298,0.280505,0.355186,
182000,5824000,0.384434,0.510219,15.741,0.504193,10.0574,9.77592,7.14546,0.406504,0.213105,0.208689,
184000,5888000,0.385759,0.506328,15.8079,0.292854,10.0966,9.80954,7.1917,0.262884,0.0996091,0.0820588,
186000,5952000,0.387084,0.508937,15.8703,2.83512,10.1352,9.83976,7.23348,2.43042,1.14257,0.908584,
188000,6016000,0.388449,0.515437,15.9329,0.944234,10.1724,9.87104,7.2762,0.780216,0.3897,0.361905,
190000,6080000,0.389766,0.513578,15.9879,1.45184,10.2081,9.897,7.31151,1.1762,0.632017,0.570042,
192000,6144000,0.391053,0.513297,16.0487,0.35025,10.2434,9.928,7.35317,0.294425,0.136484,0.13176,
194000,6208000,0.392298,0.511781,16.0818,0.327624,10.2662,9.94298,7.37347,0.29025,0.120094,0.0931106,
196000,6272000,0.39346,0.50625,16.1271,0.410974,10.2949,9.9648,7.40283,0.376014,0.130356,0.102571,
198000,6336000,0.394705,0.516719,16.173,0.482152,10.3229,9.98748,7.43333,0.418133,0.187167,0.150345,
200000,6400000,0.395949,0.519031,16.216,0.626517,10.3488,10.0089,7.46199,0.537949,0.233739,0.220228,
202000,6464000,0.397103,0.512594,16.2521,0.990567,10.3708,10.0268,7.486,0.761446,0.430824,0.464558,
204000,6528000,0.398248,0.513812,16.2973,0.558212,10.3989,10.0488,7.51559,0.458422,0.220656,0.229699,
206000,6592000,0.399342,0.510984,16.3382,0.920267,10.4244,10.0689,7.54232,0.753829,0.368558,0.377886,
208000,6656000,0.400443,0.513781,16.374,0.818113,10.4477,10.0859,7.56496,0.67044,0.35046,0.311442,
210000,6720000,0.401487,0.510141,16.4127,0.529032,10.473,10.1042,7.58946,0.449288,0.168956,0.222415,
212000,6784000,0.402517,0.510609,16.4477,0.263616,10.4956,10.1208,7.61169,0.206268,0.107556,0.12401,
214000,6848000,0.403607,0.519141,16.4968,1.45905,10.5249,10.1456,7.64441,1.17736,0.615761,0.602915,
216000,6912000,0.404654,0.516719,16.5374,1.48663,10.5514,10.1649,7.67001,1.2059,0.57866,0.648858,
218000,6976000,0.405725,0.521359,16.5773,0.633299,10.577,10.1842,7.6952,0.49917,0.26891,0.282108,
220000,7040000,0.406728,0.516062,16.6194,3.59,10.6025,10.2053,7.72286,2.94896,1.42742,1.46772,
222000,7104000,0.407688,0.513297,16.6496,0.172595,10.622,10.2197,7.74201,0.132825,0.0630323,0.0904085,
224000,7168000,0.408706,0.521734,16.693,0.633643,10.6484,10.2413,7.77054,0.526539,0.252286,0.246195,
226000,7232000,0.409685,0.519297,16.7329,0.136421,10.672,10.2617,7.79718,0.114408,0.0500922,0.0548838,
228000,7296000,0.410672,0.522203,16.7603,0.53881,10.6888,10.2754,7.815,0.443083,0.242288,0.187856,
230000,7360000,0.4116,0.517406,16.7902,1.37105,10.7081,10.2897,7.83369,1.1086,0.553551,0.586832,
232000,7424000,0.412509,0.517031,16.8228,0.299741,10.7276,10.3063,7.85524,0.233112,0.139945,0.126169,
234000,7488000,0.413373,0.513578,16.8456,0.0352753,10.7426,10.3172,7.86946,0.0274045,0.0144886,0.016835,
236000,7552000,0.41427,0.519234,16.87,0.702752,10.7596,10.3282,7.88385,0.570333,0.25961,0.318094,
238000,7616000,0.415126,0.516125,16.8946,0.722039,10.7764,10.3396,7.89859,0.605254,0.306418,0.247217,
240000,7680000,0.415899,0.507875,16.9251,0.837829,10.7966,10.354,7.91742,0.703218,0.340075,0.30297,
242000,7744000,0.416769,0.521172,16.9524,0.399021,10.814,10.3674,7.93465,0.302436,0.16553,0.200873,
244000,7808000,0.417614,0.519922,16.9876,1.96386,10.8363,10.3846,7.95692,1.54362,0.785474,0.925748,
246000,7872000,0.418433,0.518297,17.0118,0.498739,10.8517,10.3964,7.97206,0.405715,0.19421,0.215451,
248000,7936000,0.419264,0.521469,17.0346,1.46865,10.8663,10.4076,7.98651,1.19924,0.635357,0.561338,
250000,8000000,0.420051,0.517703,17.0653,0.236077,10.8856,10.4226,8.0059,0.197651,0.0984023,0.0835657,
252000,8064000,0.420887,0.525328,17.0888,0.373165,10.9017,10.4335,8.0201,0.305356,0.13944,0.162993,
254000,8128000,0.421632,0.515562,17.1064,0.0420434,10.9149,10.4411,8.02971,0.0377186,0.0130476,0.013218,
256000,8192000,0.422402,0.520219,17.1321,0.214381,10.9319,10.4534,8.04549,0.18922,0.078789,0.062826,
258000,8256000,0.423179,0.522563,17.1607,0.563964,10.95,10.4674,8.06346,0.477986,0.221813,0.200958,
260000,8320000,0.423916,0.518953,17.1845,0.209691,10.9673,10.478,8.07685,0.181137,0.0789614,0.0701781,
262000,8384000,0.424633,0.517906,17.2094,0.26832,10.9845,10.4895,8.09155,0.250075,0.0740681,0.0630246,
264000,8448000,0.425353,0.519625,17.23,2.94021,10.9979,10.4995,8.10419,2.46907,1.10471,1.15247,
266000,8512000,0.426036,0.516172,17.2553,0.873323,11.0143,10.5118,8.11992,0.720477,0.360706,0.336894,
268000,8576000,0.426708,0.516187,17.2731,1.4564,11.0268,10.5199,8.13022,1.24458,0.591579,0.471317,
270000,8640000,0.427415,0.522156,17.2993,0.413866,11.0426,10.5332,8.14738,0.348333,0.165702,0.149973,
272000,8704000,0.428108,0.521625,17.3186,1.72319,11.0565,10.5418,8.15833,1.48489,0.680727,0.54872,
274000,8768000,0.428821,0.525813,17.3391,0.524798,11.0701,10.5516,8.17079,0.454128,0.178771,0.192929,
276000,8832000,0.42943,0.512891,17.3618,0.645749,11.0851,10.5624,8.1845,0.530508,0.221017,0.294456,
278000,8896000,0.430117,0.524906,17.3923,0.128098,11.1042,10.5776,8.20388,0.103344,0.0551595,0.0518319,
280000,8960000,0.430776,0.522344,17.4175,0.327044,11.12,10.5901,8.21985,0.281606,0.123123,0.111787,
282000,9024000,0.431391,0.517516,17.4449,0.0915867,11.137,10.6038,8.23716,0.0766139,0.0382067,0.0325373,
284000,9088000,0.432073,0.528234,17.4662,0.844862,11.1511,10.614,8.25014,0.705057,0.317271,0.340624,
286000,9152000,0.432635,0.512391,17.4891,0.477995,11.1674,10.6244,8.26317,0.412689,0.169627,0.171445,
288000,9216000,0.433238,0.519531,17.5084,0.329847,11.1813,10.6331,8.27412,0.266361,0.141704,0.133306,
