Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0005
Training Time, 7010.0s

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
102000,3264000,0.338952,0.339547,11.4625,0.220809,7.74173,7.66218,3.56998,0.10879,0.112695,0.155632,
104000,3328000,0.338981,0.3405,11.4821,0.304332,7.75056,7.67172,3.59333,0.129253,0.167777,0.218547,
106000,3392000,0.339017,0.340859,11.5092,0.233122,7.76234,7.68489,3.62639,0.104031,0.120641,0.170204,
108000,3456000,0.339102,0.343625,11.5239,0.352601,7.76992,7.69234,3.64098,0.144964,0.175737,0.269127,
110000,3520000,0.339134,0.340828,11.5414,0.302175,7.77868,7.70126,3.65872,0.118796,0.153426,0.231641,
112000,3584000,0.339253,0.345844,11.565,0.237885,7.79005,7.71297,3.68423,0.108172,0.126667,0.169834,
114000,3648000,0.339275,0.340469,11.5998,0.865145,7.80605,7.73025,3.72358,0.296447,0.419508,0.696138,
116000,3712000,0.339447,0.349297,11.6395,0.954024,7.82401,7.74979,3.76869,0.346254,0.427308,0.779536,
118000,3776000,0.339577,0.347062,11.6848,0.512123,7.84544,7.77248,3.81732,0.221949,0.263733,0.378752,
120000,3840000,0.339612,0.341703,11.7252,0.431932,7.8653,7.79264,3.85894,0.204557,0.195905,0.326102,
122000,3904000,0.339737,0.347266,11.7662,0.283741,7.88623,7.81335,3.89894,0.181637,0.134099,0.171856,
124000,3968000,0.34,0.356016,11.8554,1.08649,7.92819,7.85761,3.99413,0.540042,0.538775,0.773658,
126000,4032000,0.340256,0.356141,11.9582,0.747705,7.97828,7.90872,4.09859,0.52556,0.314977,0.42853,
128000,4096000,0.340531,0.357844,12.0373,0.800767,8.01962,7.94808,4.17264,0.553203,0.377278,0.439153,
130000,4160000,0.340872,0.362687,12.1298,0.448214,8.06717,7.99411,4.26007,0.290817,0.229472,0.252316,
132000,4224000,0.34129,0.368484,12.2529,0.713958,8.12855,8.05563,4.37798,0.564249,0.287747,0.329486,
134000,4288000,0.341823,0.377016,12.4252,1.00698,8.21435,8.14231,4.54001,0.868609,0.407381,0.305886,
136000,4352000,0.342443,0.383953,12.6139,1.256,8.30963,8.23748,4.71214,0.786393,0.530904,0.822967,
138000,4416000,0.343305,0.401953,12.7735,0.847698,8.39372,8.31685,4.85169,0.639743,0.308332,0.462873,
140000,4480000,0.344304,0.413203,12.9297,1.49389,8.47696,8.39434,4.98524,1.12116,0.677999,0.717663,
142000,4544000,0.345344,0.418125,13.0893,0.752665,8.5622,8.47393,5.11972,0.599162,0.317296,0.326852,
144000,4608000,0.34641,0.422094,13.2126,1.71571,8.63165,8.53403,5.21903,1.25738,0.796388,0.853476,
146000,4672000,0.347634,0.43575,13.3144,1.08684,8.69095,8.58307,5.29827,0.913352,0.395156,0.436871,
148000,4736000,0.348775,0.432109,13.4521,0.914556,8.76621,8.65135,5.40984,0.697715,0.468659,0.360508,
150000,4800000,0.349961,0.437703,13.564,0.725165,8.83002,8.70589,5.49731,0.55166,0.304412,0.358982,
152000,4864000,0.351125,0.438469,13.6922,0.722542,8.90199,8.76898,5.59774,0.619149,0.237397,0.286992,
154000,4928000,0.352332,0.444063,13.7893,1.07309,8.95874,8.81595,5.6715,0.95158,0.316647,0.381771,
