Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0001
Training Time, 7043.79s

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
102000,3264000,0.340318,0.345422,11.4136,0.302679,7.61508,7.67387,3.65952,0.141233,0.156474,0.217218,
104000,3328000,0.340271,0.337875,11.4433,0.244917,7.62866,7.68831,3.69361,0.0931156,0.11728,0.193802,
106000,3392000,0.340403,0.347266,11.4644,0.395056,7.63918,7.69878,3.71536,0.159998,0.202368,0.299194,
108000,3456000,0.340428,0.341734,11.4886,0.532341,7.65098,7.71075,3.74084,0.223772,0.267032,0.402502,
110000,3520000,0.340452,0.341781,11.5211,0.234673,7.66637,7.72664,3.77644,0.108523,0.120614,0.169548,
112000,3584000,0.340523,0.344438,11.5659,0.522148,7.68748,7.74856,3.82519,0.242954,0.257679,0.383684,
114000,3648000,0.340667,0.348703,11.6086,0.359416,7.70887,7.76987,3.86805,0.185278,0.191383,0.241297,
116000,3712000,0.340708,0.343031,11.6654,0.926502,7.73638,7.79822,3.92667,0.535653,0.441506,0.61364,
118000,3776000,0.340752,0.343344,11.7406,0.614753,7.77214,7.83523,4.00564,0.299908,0.29853,0.445934,
120000,3840000,0.340974,0.354078,11.8442,0.402064,7.8217,7.88666,4.11178,0.274587,0.182566,0.23006,
122000,3904000,0.341217,0.355766,11.9117,0.428949,7.85758,7.91961,4.1746,0.252859,0.195854,0.285833,
124000,3968000,0.341462,0.356422,12.0252,0.836741,7.9148,7.97574,4.28349,0.595458,0.329046,0.487129,
126000,4032000,0.341779,0.361391,12.1468,1.71171,7.97729,8.03602,4.39651,0.946253,0.768658,1.20155,
128000,4096000,0.342299,0.375078,12.2846,0.728492,8.04761,8.10446,4.52387,0.591668,0.283409,0.316715,
130000,4160000,0.342906,0.381734,12.423,0.835014,8.12059,8.1731,4.64629,0.70905,0.293592,0.329089,
132000,4224000,0.343579,0.387359,12.566,0.822141,8.19565,8.2441,4.77176,0.466217,0.314359,0.599779,
134000,4288000,0.344365,0.39625,12.7204,1.10927,8.27759,8.32061,4.90493,0.522074,0.501271,0.840616,
136000,4352000,0.345221,0.402547,12.8677,0.72682,8.35815,8.39322,5.0272,0.499587,0.288171,0.442309,
138000,4416000,0.346263,0.417141,13.0576,0.68003,8.45904,8.48767,5.18709,0.492105,0.264771,0.387518,
140000,4480000,0.347392,0.425266,13.2364,0.504967,8.55571,8.57659,5.33326,0.41926,0.206493,0.191242,
142000,4544000,0.348514,0.427047,13.3887,0.59096,8.63984,8.65196,5.45469,0.477582,0.269548,0.22021,
144000,4608000,0.349697,0.43375,13.5543,1.18465,8.73215,8.7342,5.58422,0.932637,0.583284,0.439741,
146000,4672000,0.351044,0.448016,13.6576,0.970255,8.79426,8.78392,5.65991,0.751643,0.389062,0.474403,
148000,4736000,0.352393,0.450812,13.7337,0.615746,8.84317,8.81909,5.71291,0.518168,0.234389,0.236024,
150000,4800000,0.353816,0.459141,13.9159,0.661279,8.94186,8.91024,5.85681,0.492063,0.248124,0.365511,
152000,4864000,0.355291,0.465906,14.064,2.18935,9.02465,8.98443,5.96923,1.75055,0.905104,0.953734,
154000,4928000,0.356885,0.478078,14.2219,1.15186,9.11153,9.0643,6.08942,0.872582,0.406329,0.632669,
156000,4992000,0.358473,0.480734,14.3558,1.0017,9.1874,9.13105,6.18908,0.730351,0.453308,0.514293,
158000,5056000,0.360027,0.481203,14.4736,9.01302,9.25462,9.18986,6.27562,7.36295,3.91092,3.42435,
160000,5120000,0.361531,0.480359,14.5865,0.280393,9.32052,9.24571,6.35695,0.234831,0.109826,0.10683,
162000,5184000,0.363084,0.487375,14.6649,0.706377,9.36672,9.28404,6.41332,0.555945,0.320652,0.295087,
164000,5248000,0.364526,0.481297,14.7512,0.681156,9.4178,9.3267,6.47416,0.579105,0.232786,0.272803,
166000,5312000,0.366043,0.490438,14.8138,0.888557,9.45783,9.35622,6.51617,0.720235,0.372558,0.363313,
168000,5376000,0.367451,0.484297,14.8792,0.266251,9.49848,9.38783,6.56033,0.218207,0.106462,0.109275,
170000,5440000,0.368995,0.498672,14.9638,1.71492,9.54916,9.42923,6.61962,1.33165,0.722617,0.803431,
172000,5504000,0.370483,0.497031,15.0759,0.935313,9.61387,9.48528,6.69979,0.709191,0.423169,0.439074,
174000,5568000,0.372023,0.504422,15.1564,0.918299,9.66305,9.5245,6.75463,0.801607,0.314247,0.319294,
176000,5632000,0.373469,0.499312,15.2467,1.23543,9.71568,9.56969,6.81833,0.797268,0.537572,0.775668,
178000,5696000,0.374946,0.504922,15.3122,0.743771,9.75588,9.6014,6.86289,0.609946,0.315753,0.285414,
180000,5760000,0.376332,0.499672,15.3805,0.618084,9.7968,9.63507,6.90991,0.568919,0.174038,0.167542,
