Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.002

Baseline Calculator, Critic Network
Iterations,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
634000,0.346226,0.387,12.7833,0.596054,8.54264,8.21736,4.78655,0.498543,0.250284,0.209982,
635000,0.346315,0.403,12.8022,0.621018,8.55339,8.22582,4.80337,0.541716,0.239848,0.186226,
636000,0.346431,0.42,12.8258,0.186427,8.56485,8.23746,4.82579,0.143085,0.0823017,0.0866493,
637000,0.346498,0.389,12.8434,1.85019,8.57605,8.24512,4.83977,1.64407,0.67579,0.513366,
638000,0.346624,0.427,12.8432,0.0676109,8.57943,8.2435,4.836,0.0520651,0.0307878,0.0302087,
639000,0.346718,0.407,12.8479,0.0244731,8.5849,8.24472,4.83651,0.0178104,0.0113757,0.0123416,
640000,0.346817,0.41,12.8441,0.0651598,8.58772,8.24097,4.82785,0.0491941,0.0296324,0.0307841,
641000,0.346883,0.389,12.8382,35.9215,8.58821,8.23669,4.81849,33.5037,11.7192,5.52444,
642000,0.34698,0.409,12.8453,0.171761,8.59281,8.23977,4.82417,0.137847,0.0750372,0.0697826,
643000,0.347061,0.399,12.8549,0.818082,8.5993,8.24386,4.83105,0.731076,0.300765,0.210538,
644000,0.347221,0.45,12.874,5.96015,8.61034,8.25259,4.84743,5.58888,1.86604,0.897572,
645000,0.347229,0.353,12.8931,0.0222376,8.62238,8.26115,4.862,0.0162625,0.00999816,0.0114052,
646000,0.347336,0.416,12.9037,1.50121,8.62828,8.26594,4.87151,1.32024,0.556648,0.448038,
647000,0.347459,0.427,12.9111,3.69035,8.63744,8.2674,4.87258,3.45247,1.19833,0.512959,
648000,0.347585,0.429,12.9167,1.30451,8.64666,8.26737,4.87097,1.21049,0.40274,0.27251,
649000,0.347615,0.367,12.9207,0.41814,8.65076,8.26851,4.87251,0.374346,0.150953,0.109175,
650000,0.34772,0.416,12.922,0.104355,8.65482,8.26769,4.86998,0.0843755,0.0450307,0.0417479,
651000,0.347724,0.35,12.9417,0.240415,8.66677,8.27662,4.88596,0.212853,0.0864833,0.0708063,
652000,0.347854,0.433,12.9492,0.408737,8.67623,8.27785,4.88703,0.363468,0.145564,0.117337,
653000,0.347939,0.403,12.9391,0.516681,8.67587,8.27121,4.87201,0.451239,0.196035,0.157835,
654000,0.34805,0.421,12.9245,2.23157,8.67191,8.2627,4.85474,2.0885,0.718027,0.320188,
655000,0.348111,0.388,12.9295,0.0453497,8.67621,8.26428,4.85776,0.0346836,0.0210216,0.0202913,
656000,0.348183,0.395,12.9483,0.0111266,8.68941,8.27219,4.8708,0.0100644,0.0039489,0.00262966,
657000,0.348234,0.382,12.9644,0.393786,8.69741,8.27976,4.88621,0.324151,0.168269,0.147238,
658000,0.34829,0.385,12.9504,0.725018,8.69359,8.27138,4.87011,0.655418,0.251537,0.181129,
659000,0.348343,0.383,12.9673,0.153748,8.70485,8.27872,4.88249,0.144865,0.0450062,0.0250434,
660000,0.348342,0.348,12.9719,0.146578,8.70911,8.28026,4.88453,0.124243,0.059438,0.0501574,
661000,0.348398,0.385,12.987,0.0122774,8.71841,8.28686,4.8968,0.00941695,0.00556331,0.00557719,
662000,0.348458,0.388,12.9928,5.84165e-07,8.72298,8.2891,4.90037,4.94464e-07,2.14968e-07,2.24818e-07,
663000,0.348528,0.395,12.9821,0.00617212,8.73236,8.27703,4.87551,0.00452391,0.00279716,0.00313132,
664000,0.34862,0.41,12.9905,0.000183464,8.73797,8.28064,4.88192,0.000162886,6.57806e-05,5.29159e-05,
665000,0.348738,0.427,13.0017,0.0505382,8.74374,8.28612,4.89201,0.0410596,0.0210267,0.0206421,
666000,0.348844,0.419,12.9993,0.000108835,8.74542,8.28373,4.88666,9.82699e-05,3.5888e-05,3.00012e-05,
667000,0.34896,0.426,13.027,0.65762,8.76022,8.2971,4.91121,0.599425,0.227802,0.145807,
668000,0.349024,0.392,13.0071,0.496051,8.75471,8.28543,4.88792,0.457281,0.172619,0.0846354,
669000,0.349136,0.424,13.0113,0.0111877,8.76103,8.28597,4.88691,0.00741139,0.00539626,0.00641211,
670000,0.349243,0.421,13.0284,0.840995,8.77098,8.29377,4.90123,0.69407,0.356785,0.313438,
671000,0.349282,0.375,13.0435,0.226725,8.77818,8.30129,4.91585,0.195223,0.0881419,0.0743166,
672000,0.349357,0.4,13.043,1.7016,8.78108,8.29967,4.912,1.19465,0.640179,1.0288,
673000,0.349441,0.406,13.0361,0.318513,8.78086,8.29478,4.9024,0.28555,0.114135,0.0829751,
674000,0.349534,0.412,13.0367,0.0011655,8.78475,8.29328,4.89939,0.00107708,0.000356126,0.00026731,
675000,0.349594,0.39,13.0522,0.00329097,8.7931,8.30043,4.91361,0.00219474,0.00158029,0.00187518,
676000,0.349657,0.392,13.0581,0.334173,8.79773,8.30254,4.91748,0.307918,0.115396,0.0595147,
677000,0.349755,0.416,13.0591,0.023302,8.79982,8.30226,4.91681,0.0191022,0.00992556,0.00892038,
678000,0.349771,0.361,13.0661,0.0114349,8.80582,8.30482,4.92047,0.00848769,0.00515688,0.00566764,
679000,0.349825,0.386,13.0631,5.51044,8.80649,8.30248,4.91528,5.20261,1.64287,0.773775,
680000,0.349943,0.43,13.0491,1.37955,8.80149,8.29459,4.90024,1.26705,0.445703,0.314761,
681000,0.350037,0.414,13.0451,0.33722,8.80285,8.29151,4.89248,0.282536,0.136037,0.124036,
682000,0.350113,0.402,13.0233,0.466724,8.7987,8.2776,4.86533,0.374763,0.197127,0.196277,
683000,0.350221,0.424,13.0175,0.097449,8.80766,8.26965,4.84712,0.0705458,0.042605,0.0520039,
684000,0.350339,0.431,13.0294,0.152111,8.81627,8.27439,4.85519,0.142728,0.045664,0.0261011,
685000,0.350488,0.452,13.0009,5.07312,8.80966,8.25709,4.82006,3.85978,2.17014,2.4757,
686000,0.350611,0.435,13.0336,0.379449,8.83174,8.27009,4.84568,0.282868,0.175785,0.181842,
687000,0.350617,0.355,13.042,0.481858,8.83891,8.27266,4.85081,0.390166,0.211112,0.188121,
688000,0.35064,0.366,13.05,0.000194367,8.84418,8.2759,4.85713,0.000177203,6.36636e-05,4.82133e-05,
689000,0.350698,0.391,13.063,0.539463,8.85468,8.28018,4.86573,0.468234,0.206603,0.170566,
690000,0.350733,0.375,13.0537,0.641053,8.85159,8.27471,4.85562,0.604843,0.189204,0.0965211,
691000,0.350741,0.356,13.0707,0.0366937,8.85938,8.28332,4.8724,0.027441,0.0166604,0.0177722,
692000,0.350819,0.405,13.0946,0.0856074,8.87127,8.29534,4.89465,0.0680651,0.0357025,0.0376976,
693000,0.350902,0.408,13.1021,0.0733792,8.87618,8.29822,4.9007,0.0540087,0.0341302,0.0360929,
694000,0.350947,0.382,13.0954,0.0335581,8.87714,8.29285,4.8902,0.0312979,0.010047,0.00675642,
695000,0.35097,0.367,13.0998,0.561146,8.88021,8.29458,4.89344,0.526785,0.171931,0.0884412,
696000,0.351029,0.392,13.1049,0.400561,8.8874,8.29493,4.89352,0.320249,0.165567,0.174577,
697000,0.351136,0.426,13.1059,0.00423213,8.88934,8.29473,4.89313,0.00386968,0.00142442,0.000952657,
698000,0.351295,0.462,13.1051,1.32786,8.89139,8.29311,4.88983,1.20903,0.443187,0.324112,
699000,0.351366,0.401,13.1204,0.000113837,8.90225,8.2992,4.90077,0.000102058,3.93643e-05,3.15199e-05,
700000,0.35144,0.403,13.1124,0.106577,8.90158,8.29354,4.89032,0.0997008,0.0326911,0.0186994,
701000,0.351558,0.434,13.12,2.38608,8.91038,8.29515,4.89186,2.23025,0.759154,0.37823,
702000,0.351523,0.327,13.1265,0.060259,8.91404,8.29791,4.898,0.0450295,0.0269432,0.0296235,
703000,0.351553,0.373,13.1401,1.81184,8.92382,8.30333,4.90748,1.378,0.627261,0.995203,
704000,0.351615,0.395,13.1341,8.03785e-07,8.92807,8.29746,4.89348,6.66828e-07,2.83445e-07,3.47952e-07,
705000,0.351587,0.332,13.1448,0.207869,8.93598,8.30125,4.90123,0.163891,0.0948681,0.0857276,
706000,0.351704,0.434,13.1421,0.225894,8.94063,8.29688,4.89303,0.189749,0.0896295,0.0836066,
707000,0.351791,0.413,13.1708,0.385476,8.9557,8.31074,4.91901,0.344957,0.136245,0.105042,
708000,0.352021,0.515,13.1745,3.7804,8.96096,8.31082,4.91915,3.36801,1.37595,1.027,
709000,0.352047,0.37,13.1947,0.0278167,8.97222,8.32028,4.93684,0.0197471,0.0128377,0.0147993,
710000,0.352121,0.405,13.2008,0.0593256,8.9771,8.32231,4.94082,0.0461189,0.0247261,0.0279499,
711000,0.352159,0.379,13.2079,0.076819,8.98536,8.32377,4.94237,0.0612064,0.0331913,0.0324542,
712000,0.352181,0.368,13.2115,0.0920618,8.98924,8.32463,4.94342,0.0773208,0.0371514,0.0334161,
713000,0.352255,0.405,13.2117,0.10364,8.99077,8.32415,4.94209,0.0870426,0.0413821,0.0381088,
714000,0.3523,0.384,13.2087,0.276346,8.99219,8.32172,4.93557,0.229113,0.111839,0.106613,
715000,0.352372,0.404,13.2124,0.238044,8.99632,8.32272,4.93626,0.209155,0.086816,0.0733635,
716000,0.352473,0.425,13.2208,0.0187458,9.00103,8.32651,4.94374,0.0139125,0.00826038,0.00946647,
717000,0.352596,0.44,13.2202,2.85284,9.00554,8.32395,4.9381,2.3923,0.897335,1.26902,
718000,0.352607,0.361,13.2297,0.00925323,9.0111,8.32807,4.9465,0.00650496,0.00421039,0.00505771,
719000,0.352688,0.411,13.2194,48.1956,9.00952,8.3215,4.93286,41.5906,14.9963,19.187,
720000,0.352719,0.375,13.2118,0.144403,9.00787,8.31638,4.92431,0.109213,0.0635928,0.0698605,
721000,0.352822,0.427,13.22,0.00210943,9.01186,8.32039,4.93206,0.00139348,0.000998749,0.00122898,
722000,0.352899,0.408,13.2425,0.243795,9.02649,8.32996,4.94962,0.230091,0.0710729,0.0379854,
723000,0.352954,0.393,13.2534,0.00774828,9.03404,8.33428,4.95765,0.00580713,0.00333116,0.00390083,
724000,0.35304,0.415,13.2481,0.0178433,9.03486,8.33029,4.94878,0.0136494,0.00771374,0.00851926,
725000,0.353121,0.412,13.255,0.00433622,9.04056,8.33311,4.95214,0.00293366,0.00201709,0.00247545,
726000,0.353147,0.372,13.2765,0.0181357,9.05263,8.34332,4.97037,0.0135619,0.00814766,0.00886537,
727000,0.353363,0.51,13.2685,7.11113e-05,9.05146,8.33818,4.95969,6.40432e-05,2.35754e-05,1.99872e-05,
728000,0.353489,0.445,13.2652,1.27151,9.05107,8.33578,4.95576,1.20398,0.365609,0.18308,
729000,0.353538,0.389,13.2817,0.530837,9.06481,8.3411,4.96564,0.484505,0.177398,0.124789,
730000,0.353564,0.373,13.2951,0.0069122,9.07152,8.34759,4.97847,0.00519817,0.00294092,0.00347973,
731000,0.35364,0.409,13.3051,0.0418581,9.08025,8.35086,4.98386,0.0331858,0.0173979,0.0186579,
732000,0.353757,0.439,13.2961,0.142247,9.07775,8.34539,4.9735,0.122864,0.0534674,0.047748,
733000,0.353746,0.346,13.2836,0.00218511,9.0781,8.33603,4.95515,0.00132917,0.00099241,0.00142237,
734000,0.353787,0.384,13.2904,0.346314,9.08888,8.33572,4.95397,0.325686,0.101493,0.0596752,
735000,0.353864,0.41,13.2973,0.400524,9.09376,8.33866,4.95873,0.3594,0.137571,0.111021,
736000,0.35389,0.373,13.3003,0.167494,9.09825,8.339,4.958,0.12666,0.0737871,0.0810359,
737000,0.353958,0.404,13.2925,0.141471,9.0971,8.33373,4.9479,0.118956,0.054411,0.0538796,
738000,0.354001,0.386,13.2992,0.0124824,9.10212,8.33639,4.95235,0.00920748,0.0052825,0.00656715,
739000,0.354074,0.408,13.3185,0.00941925,9.11345,8.34495,4.96872,0.00680301,0.00414396,0.00502681,
740000,0.354084,0.361,13.3153,0.00080057,9.11309,8.34293,4.96442,0.00047215,0.00036405,0.000534279,
741000,0.354169,0.417,13.3056,0.0360848,9.11182,8.33661,4.9513,0.0272016,0.0156869,0.0177793,
742000,0.354264,0.425,13.322,1.88026,9.12807,8.34122,4.95768,1.75974,0.584626,0.311288,
743000,0.354289,0.373,13.3419,0.890881,9.13745,8.35128,4.97698,0.814252,0.29528,0.208498,
744000,0.354304,0.365,13.3389,3.94836,9.13924,8.34818,4.9707,3.37065,1.41229,1.49456,
745000,0.354365,0.4,13.3562,0.00481754,9.14872,8.35648,4.98575,0.00324052,0.00217781,0.00282221,
746000,0.354515,0.466,13.3638,0.228909,9.16283,8.35533,4.9821,0.213839,0.0719798,0.0386165,
747000,0.354639,0.447,13.3679,0.0736797,9.16702,8.35639,4.98362,0.0621913,0.0284025,0.0274633,
748000,0.354679,0.385,13.3723,0.0477687,9.1699,8.35837,4.98675,0.044775,0.0144002,0.00834787,
749000,0.354698,0.369,13.3778,0.00450036,9.1744,8.3604,4.99003,0.00417402,0.00137014,0.000976483,
750000,0.354705,0.36,13.4005,1.40898,9.19787,8.36601,4.99829,1.33659,0.398517,0.199835,
751000,0.354715,0.362,13.4005,0.00992308,9.19992,8.36503,4.99608,0.00781948,0.00389779,0.0047043,
752000,0.354691,0.337,13.4062,0.0296801,9.20353,8.36746,5.00057,0.0241565,0.0118232,0.0125531,
753000,0.354764,0.409,13.3981,0.727709,9.20325,8.36183,4.98902,0.668816,0.234948,0.164455,
754000,0.354727,0.327,13.4,6.39227,9.20625,8.36176,4.98864,6.15205,1.58816,0.700781,
755000,0.354721,0.35,13.4154,0.248364,9.2167,8.36818,4.9999,0.214407,0.0959307,0.0806943,
756000,0.354837,0.443,13.4181,0.0247822,9.22185,8.36817,4.99771,0.018127,0.0115416,0.0123435,
757000,0.354861,0.373,13.4315,0.363544,9.23008,8.37407,5.00855,0.317807,0.136726,0.111666,
758000,0.354877,0.367,13.4448,2.51589,9.23824,8.37982,5.01954,2.07203,0.831696,1.15959,
759000,0.354966,0.422,13.4539,0.0546656,9.24429,8.38345,5.02674,0.0448379,0.022366,0.0218552,
760000,0.355097,0.455,13.4658,0.00713219,9.25587,8.38688,5.03168,0.00512479,0.00307183,0.00389469,
761000,0.355125,0.376,13.4663,0.000625412,9.25679,8.38678,5.03129,0.000577461,0.000195186,0.000139935,
762000,0.355171,0.39,13.4733,0.00152476,9.26348,8.38846,5.03502,0.0014133,0.000467742,0.000329651,
763000,0.35529,0.446,13.4871,0.00102147,9.27064,8.39531,5.04739,0.000664227,0.00046408,0.000621958,
764000,0.355346,0.398,13.488,18.3614,9.27346,8.39469,5.04567,17.0541,6.01794,3.17539,
765000,0.355429,0.419,13.4962,0.524545,9.27837,8.39846,5.05231,0.485996,0.161482,0.113486,
766000,0.35548,0.395,13.5054,0.0919703,9.28606,8.40181,5.05721,0.0730182,0.038732,0.0403326,
767000,0.355499,0.37,13.5193,0.00211654,9.29359,8.4086,5.06923,0.00151683,0.000924187,0.00115102,
768000,0.355521,0.372,13.5197,0.0232087,9.29574,8.40797,5.06725,0.0217504,0.0069976,0.00407423,
769000,0.35562,0.432,13.5036,0.400666,9.2921,8.39803,5.0476,0.380117,0.113257,0.0567146,
770000,0.3556,0.34,13.497,0.0416478,9.29042,8.39409,5.03954,0.0347283,0.016388,0.0161219,
771000,0.355716,0.445,13.5101,2.35155,9.29813,8.39999,5.05052,2.23567,0.654902,0.320416,
772000,0.355813,0.431,13.5173,0.709809,9.30367,8.40251,5.05551,0.66189,0.21151,0.144892,
773000,0.355849,0.383,13.5225,0.0372958,9.30702,8.40478,5.05945,0.0304755,0.0156673,0.0147226,
774000,0.355913,0.406,13.5141,0.0490754,9.30454,8.39968,5.04989,0.041798,0.0186245,0.0177325,
775000,0.355981,0.408,13.5195,0.00608532,9.30871,8.40183,5.05313,0.00477183,0.00249822,0.0028319,
776000,0.356055,0.414,13.5356,4.31665,9.31975,8.40872,5.0645,4.0553,1.29974,0.706148,
777000,0.35613,0.414,13.5414,0.00385109,9.32392,8.41097,5.06839,0.00292052,0.00159192,0.00194094,
778000,0.356197,0.408,13.5421,0.053432,9.3273,8.41009,5.06556,0.0454678,0.0208731,0.0187607,
779000,0.356266,0.41,13.5439,0.00353523,9.33028,8.41019,5.06483,0.00265196,0.00148529,0.00180522,
780000,0.35633,0.406,13.5493,1.96096,9.33531,8.41156,5.06752,1.84613,0.585765,0.306698,
781000,0.356396,0.408,13.5536,3.05152,9.33853,8.41328,5.0704,2.68672,0.970691,1.07286,
782000,0.356488,0.429,13.5536,2.27613,9.34,8.41262,5.06883,2.1397,0.686634,0.36195,
783000,0.356635,0.471,13.5613,0.320689,9.34389,8.41642,5.07596,0.294003,0.108302,0.0683703,
784000,0.35669,0.4,13.5618,3.04183e-06,9.34566,8.41587,5.07475,2.66388e-06,1.08131e-06,9.93604e-07,
785000,0.356818,0.457,13.5657,0.00612927,9.35153,8.41626,5.07394,0.00444906,0.00267906,0.00325522,
786000,0.356896,0.418,13.5596,0.0211335,9.35794,8.40873,5.05817,0.0168184,0.00885234,0.00924141,
787000,0.356921,0.377,13.5708,0.427377,9.36762,8.41238,5.06426,0.390542,0.137546,0.105874,
788000,0.356947,0.377,13.5812,8.80592e-05,9.37363,8.4172,5.07302,7.9296e-05,2.89594e-05,2.50587e-05,
789000,0.356985,0.387,13.5747,0.0126651,9.37221,8.41293,5.06537,0.0117466,0.0039634,0.00259097,
790000,0.357023,0.387,13.5551,1.71493,9.3671,8.40106,5.04173,1.60707,0.509515,0.314202,
791000,0.357095,0.414,13.5507,0.320561,9.36779,8.39746,5.03477,0.277197,0.117879,0.109662,
792000,0.357206,0.445,13.5229,0.106227,9.36241,8.37938,4.99995,0.0825662,0.0435208,0.0507246,
793000,0.357294,0.427,13.5386,0.365252,9.37031,8.38724,5.01452,0.324252,0.125815,0.111536,
794000,0.357364,0.413,13.5456,0.27962,9.37875,8.38836,5.01564,0.248297,0.0984511,0.0827239,
795000,0.35743,0.41,13.5316,0.202677,9.38235,8.37613,4.99158,0.164153,0.0817065,0.086347,
796000,0.357474,0.392,13.5172,0.281142,9.38002,8.36705,4.9721,0.223351,0.115744,0.125534,
797000,0.357553,0.421,13.56,3.92974,9.44228,8.36938,4.96698,3.01669,1.5782,1.96258,
798000,0.357506,0.32,13.5651,0.00304021,9.44512,8.37166,4.97173,0.00286763,0.000839716,0.00056075,
799000,0.357531,0.377,13.5713,3.92763,9.45008,8.37371,4.97556,3.58108,1.17621,1.10393,
800000,0.357543,0.367,13.5574,0.751687,9.44746,8.36395,4.95922,0.718447,0.196674,0.100929,
801000,0.357582,0.389,13.5808,1.40193,9.4574,8.37611,4.9837,1.32989,0.404045,0.183164,
802000,0.357657,0.418,13.5891,1.49621,9.46122,8.38007,4.99238,1.3743,0.479511,0.346432,
803000,0.357742,0.426,13.5964,1.6442e-08,9.46622,8.38308,4.99774,6.17539e-09,4.26027e-09,1.46306e-08,
804000,0.357762,0.374,13.5872,0.00112855,9.47388,8.37231,4.97611,0.00105391,0.000311319,0.000256874,
805000,0.357795,0.384,13.5839,0.994486,9.47482,8.36943,4.97029,0.76475,0.433029,0.465453,
806000,0.357785,0.35,13.5938,0.338217,9.4805,8.37364,4.97925,0.280816,0.133095,0.133487,
807000,0.357786,0.358,13.5929,19.9814,9.48212,8.37259,4.9756,16.4972,6.85085,8.95335,
808000,0.357787,0.359,13.5899,1.54575,9.48211,8.37048,4.97104,1.45337,0.470796,0.23544,
809000,0.357884,0.436,13.576,0.000225147,9.48008,8.36116,4.95246,0.000205175,7.08796e-05,5.97531e-05,
810000,0.357921,0.388,13.5677,4.08416,9.47918,8.35574,4.94068,3.91158,1.0794,0.463469,
811000,0.357914,0.352,13.5712,4.25181e-05,9.48518,8.35569,4.93863,3.74137e-05,1.46672e-05,1.38879e-05,
812000,0.357933,0.374,13.5699,8.00488e-07,9.48505,8.35475,4.93698,6.63197e-07,2.79673e-07,3.50334e-07,
813000,0.357955,0.375,13.592,0.761586,9.49459,8.36637,4.95967,0.726649,0.199285,0.110814,
814000,0.358007,0.401,13.596,0.565688,9.49716,8.3677,4.96344,0.453185,0.231476,0.247074,
815000,0.358032,0.378,13.6225,0.00412611,9.51413,8.37921,4.98416,0.00383883,0.0012667,0.000826792,
816000,0.358038,0.363,13.6083,0.177792,9.50916,8.37124,4.96843,0.125272,0.0808704,0.0968339,
817000,0.358116,0.422,13.5758,0.42197,9.52365,8.33854,4.90635,0.26195,0.176319,0.279914,
818000,0.358226,0.448,13.5724,0.286281,9.52413,8.33596,4.90031,0.266685,0.0890635,0.0538842,
819000,0.358271,0.395,13.5806,0.533723,9.52814,8.34006,4.9081,0.236182,0.205239,0.432384,
820000,0.358361,0.432,13.5963,1.84287,9.53688,8.347,4.92284,1.72943,0.561013,0.300878,
821000,0.358425,0.411,13.6291,0.119575,9.55031,8.36425,4.95822,0.0668224,0.0455831,0.0880627,
822000,0.358509,0.427,13.6404,1.01233,9.5573,8.36942,4.96713,0.874317,0.355976,0.365611,
823000,0.35858,0.417,13.5977,0.135295,9.54027,8.34531,4.92313,0.0826634,0.0518556,0.0937157,
824000,0.358535,0.322,13.601,6.73402e-05,9.54343,8.34599,4.92478,5.9288e-05,2.40556e-05,2.09989e-05,
825000,0.358618,0.427,13.6169,0.11264,9.55128,8.35404,4.93984,0.0753372,0.0450021,0.0706182,
826000,0.35869,0.418,13.6258,5.92031e-05,9.55528,8.35819,4.94966,5.07785e-05,2.21902e-05,2.08361e-05,
827000,0.35868,0.35,13.6383,0.58305,9.56231,8.36424,4.96041,0.547047,0.174388,0.101369,
828000,0.35871,0.384,13.6374,0.869545,9.56558,8.36256,4.95448,0.785175,0.268333,0.260013,
829000,0.358805,0.437,13.6452,0.0309795,9.56926,8.36627,4.96252,0.0144724,0.0111296,0.0250282,
830000,0.358806,0.36,13.6455,0.0397985,9.57098,8.36572,4.961,0.022603,0.0150112,0.0291151,
831000,0.358866,0.409,13.6162,2.12287,9.5603,8.34894,4.92924,1.60207,0.752932,1.17178,
832000,0.358916,0.4,13.6086,0.0784915,9.56147,8.34259,4.91666,0.0452261,0.0313157,0.0559898,
833000,0.358929,0.37,13.63,0.0199478,9.57209,8.35272,4.93811,0.0114148,0.00819083,0.0141607,
834000,0.358934,0.363,13.6381,0.0394675,9.57728,8.35656,4.94389,0.0202274,0.0157582,0.0300036,
835000,0.358984,0.401,13.6497,5.41134,9.58496,8.3616,4.95236,3.20281,2.34247,3.67932,
836000,0.359095,0.451,13.6828,0.0319212,9.60469,8.37681,4.97975,0.0292921,0.00990114,0.00793119,
837000,0.359127,0.386,13.6901,5.03225,9.6107,8.37952,4.98362,4.37889,1.69681,1.80823,
838000,0.359159,0.386,13.6839,0.0506334,9.61114,8.37475,4.97388,0.0326727,0.0219618,0.0318421,
839000,0.35926,0.444,13.6591,0.000675947,9.6026,8.36009,4.94675,0.000614131,0.000210634,0.0001881,
840000,0.35933,0.418,13.6549,4.19736,9.62338,8.34575,4.91898,3.98259,1.20295,0.556524,
841000,0.359369,0.392,13.661,0.0950979,9.62681,8.34851,4.92451,0.0581606,0.0398248,0.0638353,
842000,0.359424,0.406,13.6626,8.07838e-10,9.62858,8.34854,4.92533,2.84158e-10,2.28451e-10,7.20879e-10,
843000,0.359466,0.395,13.6611,1.42645,9.62825,8.34749,4.92358,1.2686,0.505539,0.412109,
844000,0.359495,0.384,13.6542,0.0242496,9.62712,8.34296,4.91439,0.0121588,0.0106706,0.0180649,
845000,0.359511,0.373,13.6751,6.29364e-05,9.641,8.35176,4.93018,5.58338e-05,2.20268e-05,1.89314e-05,
846000,0.359545,0.388,13.6757,0.095907,9.64228,8.351,4.93072,0.0704868,0.0408646,0.050595,
847000,0.359576,0.386,13.6879,0.108285,9.64887,8.35665,4.94207,0.0771626,0.0455337,0.0608138,
848000,0.359594,0.375,13.7038,0.148516,9.65781,8.36449,4.95548,0.107616,0.0641174,0.0797799,
849000,0.359662,0.417,13.69,0.198804,9.65388,8.35619,4.93889,0.130703,0.0859603,0.122681,
850000,0.359729,0.417,13.6981,0.604982,9.65829,8.36004,4.94622,0.401786,0.269204,0.363456,
851000,0.359781,0.404,13.7022,0.16777,9.66191,8.36136,4.9484,0.132927,0.0702856,0.0744103,
852000,0.359891,0.453,13.7224,0.0188128,9.6711,8.37185,4.96841,0.0117829,0.00795614,0.0123201,
853000,0.359885,0.355,13.7365,0.0496665,9.67911,8.37854,4.98049,0.0357613,0.0216074,0.0268518,
854000,0.359957,0.421,13.7316,8.22625,9.67679,8.37576,4.97622,7.67073,2.72327,1.1895,
855000,0.359987,0.386,13.7193,9.41325e-09,9.67531,8.36713,4.95968,3.39084e-09,2.58505e-09,8.3922e-09,
856000,0.360061,0.423,13.7119,0.330089,9.67538,8.36075,4.94979,0.243425,0.141773,0.172057,
857000,0.360126,0.416,13.7197,0.185345,9.67964,8.3643,4.95723,0.141332,0.0770178,0.0919044,
858000,0.36015,0.381,13.7191,2.00966,9.68177,8.36259,4.95422,1.45729,0.789244,1.13672,
859000,0.36021,0.411,13.7171,1.23556,9.68503,8.35991,4.94673,0.792892,0.413619,0.852554,
860000,0.360242,0.388,13.7325,0.528614,9.69284,8.36735,4.96166,0.457904,0.196129,0.176888,
861000,0.360279,0.392,13.7359,17.5875,9.695,8.36856,4.9647,15.4351,5.25853,6.58986,
862000,0.360324,0.399,13.7379,1.10705,9.69875,8.36825,4.96344,0.840573,0.47758,0.539368,
863000,0.360352,0.385,13.7472,0.468146,9.70789,8.36949,4.96925,0.446876,0.124304,0.0633315,
864000,0.360434,0.431,13.7762,0.0294762,9.72297,8.38377,4.99598,0.019687,0.0126174,0.0179463,
865000,0.360414,0.343,13.7854,0.149826,9.72962,8.388,5.00132,0.141926,0.0415787,0.0239975,
866000,0.360412,0.359,13.774,3.04062,9.72665,8.38086,4.98752,2.36184,0.990717,1.63876,
867000,0.360504,0.44,13.7747,0.256536,9.72907,8.38041,4.98568,0.190403,0.107001,0.134566,
868000,0.360591,0.436,13.7854,0.314887,9.73426,8.38609,4.99549,0.240508,0.124029,0.161016,
869000,0.360641,0.404,13.8003,0.24787,9.7409,8.39401,5.01047,0.164966,0.102956,0.153707,
870000,0.360701,0.413,13.8216,0.371167,9.75123,8.40457,5.03115,0.300553,0.15477,0.153229,
871000,0.360796,0.443,13.8408,0.0150014,9.76004,8.41436,5.05049,0.0103411,0.00654108,0.00867854,
872000,0.360846,0.405,13.8328,0.00773314,9.77365,8.40121,5.02419,0.0046294,0.00334334,0.0052146,
873000,0.360899,0.407,13.8328,2.24369,9.77694,8.39934,5.02098,1.93643,0.722691,0.87299,
874000,0.360924,0.383,13.8243,0.590031,9.77408,8.39419,5.01161,0.526094,0.210519,0.164448,
875000,0.360979,0.409,13.8251,8.993,9.77528,8.39389,5.01196,8.54926,2.52971,1.17679,
876000,0.361014,0.391,13.8244,0.00297561,9.77604,8.39329,5.00969,0.00169126,0.00129161,0.00207982,
877000,0.361042,0.386,13.8282,0.212859,9.77814,8.39455,5.01396,0.174684,0.082725,0.0891684,
878000,0.361067,0.383,13.8347,0.0249536,9.78213,8.39759,5.01902,0.0191134,0.0102443,0.0123457,
879000,0.361081,0.373,13.8489,0.0428803,9.79,8.40449,5.03117,0.0328719,0.0176849,0.0211045,
880000,0.361091,0.37,13.8433,2.53114,9.78902,8.40091,5.02359,1.99949,0.932121,1.24091,
881000,0.361095,0.365,13.8435,0.0103132,9.79137,8.40033,5.02055,0.00687713,0.00448628,0.00624026,
882000,0.361227,0.477,13.8639,1.09398,9.80489,8.40836,5.03693,1.04672,0.287948,0.135111,
