Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.002

Iterations,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
599000,0.346604,0.321,12.653,0.107819,8.59189,8.07299,4.59393,0.0960455,0.0401894,0.0280167,
600000,0.346592,0.339,12.6532,1.09933,8.59288,8.07253,4.5934,0.196937,0.387633,1.00969,
601000,0.346626,0.367,12.6676,1.55375,8.60069,8.0793,4.60666,0.60993,0.742229,1.22116,
602000,0.346591,0.326,12.6809,1.19906,8.60771,8.08576,4.61874,0.440993,0.508539,0.9923,
603000,0.346615,0.361,12.6938,1.03699,8.61596,8.09171,4.62844,0.29447,0.383965,0.917177,
604000,0.346596,0.335,12.6989,1.09342,8.61988,8.09366,4.63175,0.206938,0.396719,0.997677,
605000,0.346613,0.357,12.6924,0.942826,8.61861,8.0894,4.62372,0.491234,0.38519,0.706569,
606000,0.346726,0.415,12.7323,0.00466565,8.64136,8.10823,4.65768,0.00404508,0.00174708,0.00153405,
607000,0.346857,0.426,12.7364,0.0225022,8.6464,8.10914,4.65818,0.020552,0.00735602,0.00546367,
608000,0.346872,0.356,12.75,1.07585,8.65398,8.11591,4.66945,0.492237,0.503196,0.813597,
609000,0.346839,0.327,12.7557,0.0331523,8.65794,8.11823,4.6737,0.0302935,0.0112318,0.00743116,
610000,0.346825,0.338,12.7656,0.479953,8.66304,8.12291,4.68302,0.445935,0.156049,0.0845311,
611000,0.346848,0.361,12.759,1.05718,8.66285,8.11769,4.6745,0.26549,0.409855,0.937633,
612000,0.346832,0.337,12.7697,1.06434,8.66847,8.12206,4.68556,0.224324,0.343421,0.982122,
613000,0.346853,0.36,12.7913,0.948088,8.68044,8.1327,4.7038,0.272231,0.346084,0.839635,
614000,0.346896,0.373,12.8,3.69764,8.68525,8.13605,4.7129,3.27576,1.23429,1.191,
615000,0.34699,0.405,12.8285,0.00357832,8.6997,8.15029,4.73893,0.00319443,0.00122827,0.00104466,
616000,0.346937,0.314,12.8512,1.31941,8.71058,8.16183,4.7605,0.598388,0.549181,1.0398,
617000,0.346951,0.356,12.8528,2.89489,8.71276,8.16176,4.76104,2.70106,0.921189,0.48591,
618000,0.347011,0.384,12.8674,2.1471,8.72116,8.16878,4.77314,1.98888,0.714402,0.379521,
619000,0.347058,0.376,12.8761,1.98299,8.72708,8.17219,4.77981,1.65705,0.77642,0.763948,
620000,0.347211,0.442,12.905,1.00835,8.74189,8.18678,4.80584,0.773924,0.445818,0.468036,
621000,0.347258,0.376,12.9038,0.563907,8.74339,8.18546,4.80214,0.522681,0.180553,0.110438,
622000,0.34736,0.411,12.9306,0.454956,8.75825,8.19875,4.82429,0.324532,0.210697,0.239314,
623000,0.347395,0.369,12.94,0.000569075,8.76566,8.20248,4.82971,0.000496489,0.000200425,0.00019281,
624000,0.34745,0.382,12.9618,1.50504,8.77852,8.21258,4.84768,0.783517,0.568451,1.15243,
625000,0.347485,0.369,12.9678,0.00834974,8.78305,8.2149,4.85143,0.00746957,0.0029074,0.00233896,
626000,0.347661,0.458,12.981,0.000229705,8.79139,8.22097,4.86142,0.000184937,9.27398e-05,9.98103e-05,
627000,0.347708,0.377,12.9749,1.05424,8.79176,8.2164,4.85219,0.905572,0.411044,0.349873,
628000,0.347742,0.369,12.9699,1.64061,8.79264,8.212,4.8446,1.49862,0.585437,0.320951,
629000,0.347754,0.355,12.9828,3.47296,8.80119,8.21795,4.85363,2.90033,1.23757,1.45532,
630000,0.347797,0.375,13.0087,0.28654,8.8162,8.22994,4.87526,0.26533,0.0924627,0.0561813,
631000,0.347861,0.388,13.0314,1.24029,8.82901,8.24063,4.89474,1.03251,0.517369,0.452275,
632000,0.347986,0.427,13.0432,0.342792,8.83835,8.24504,4.90182,0.260962,0.153106,0.161132,
633000,0.348156,0.456,13.0552,5.40913,8.84726,8.24985,4.90973,4.97865,1.87398,0.979775,
634000,0.34814,0.338,13.0357,1.2517,8.84033,8.23832,4.88956,1.17314,0.383696,0.208004,
635000,0.348183,0.375,13.0283,2.27416,8.84055,8.23253,4.87912,2.10059,0.769315,0.409221,
636000,0.348258,0.396,13.0218,14.7921,8.84475,8.22549,4.86621,13.8632,4.51544,2.49557,
637000,0.348348,0.406,13.0289,4.10073,8.84945,8.22862,4.87125,2.93748,1.86332,2.17147,
638000,0.348484,0.435,13.0588,0.000378471,8.86694,8.24273,4.89567,0.000332544,0.000129637,0.000125891,
639000,0.34856,0.397,13.076,0.000566542,8.87577,8.25144,4.91079,0.000495521,0.000202341,0.000185706,
640000,0.348567,0.353,13.0985,0.0013543,8.88725,8.26291,4.93061,0.00120315,0.000461106,0.000417074,
641000,0.348554,0.34,13.1081,2.23485e-05,8.89305,8.26722,4.93845,1.81184e-05,8.58133e-06,9.87638e-06,
642000,0.348575,0.362,13.1365,2.88601e-10,8.90819,8.28133,4.96309,1.22164e-10,9.23094e-11,2.44634e-10,
643000,0.348681,0.417,13.141,3.27491,8.91268,8.28274,4.96461,2.8635,1.24227,0.991031,
644000,0.348821,0.439,13.1459,5.5511,8.91664,8.28455,4.96724,5.19228,1.7489,0.892332,
645000,0.348867,0.378,13.1472,0.000626565,8.92038,8.28382,4.96516,0.000554305,0.00021891,0.000193411,
646000,0.348927,0.388,13.1439,1.14334,8.92153,8.28094,4.95931,1.01925,0.404107,0.324135,
647000,0.349068,0.44,13.1438,0.104515,8.92345,8.27997,4.95724,0.0949362,0.0369499,0.023349,
648000,0.349213,0.443,13.1583,11.1843,8.9322,8.28673,4.96863,10.3323,3.76214,2.04378,
649000,0.349276,0.39,13.1659,0.00289478,8.93976,8.28898,4.97138,0.00259457,0.000984919,0.000823359,
650000,0.349337,0.389,13.195,1.70653,8.96356,8.29973,4.9876,1.60315,0.512727,0.281574,
651000,0.34941,0.397,13.1707,0.745704,8.95512,8.28547,4.96216,0.707324,0.206509,0.114543,
652000,0.349454,0.378,13.1883,1.35007,8.96397,8.29456,4.97779,1.2686,0.405537,0.221103,
653000,0.34953,0.399,13.1744,3.08684,8.95982,8.28596,4.96267,2.24311,1.32823,1.65314,
654000,0.349618,0.407,13.179,2.47218e-09,8.96277,8.28785,4.96658,1.12103e-09,7.29012e-10,2.07931e-09,
655000,0.349681,0.391,13.1924,7.61063,8.97087,8.29409,4.97712,7.15107,2.34101,1.14169,
656000,0.349671,0.343,13.1913,0.83164,8.9712,8.29302,4.97527,0.763306,0.29168,0.154631,
657000,0.349738,0.394,13.2043,0.823934,8.97764,8.29979,4.98675,0.779481,0.233592,0.129273,
658000,0.349843,0.419,13.2105,0.113136,8.98188,8.30245,4.99113,0.0704834,0.0508691,0.0724162,
659000,0.349821,0.335,13.2033,3.25839e-05,8.98106,8.29725,4.9822,2.76407e-05,1.18374e-05,1.2553e-05,
660000,0.349858,0.374,13.2155,0.00644032,8.9896,8.30246,4.99045,0.00593001,0.00189903,0.0016451,
661000,0.349902,0.379,13.2107,0.423851,8.9905,8.29796,4.98378,0.307154,0.188381,0.223201,
662000,0.349989,0.408,13.208,0.132613,8.99187,8.29516,4.9787,0.0841189,0.0609241,0.0824522,
663000,0.350048,0.389,13.2127,5.81781e-05,8.99802,8.29543,4.97964,5.0012e-05,2.02902e-05,2.17211e-05,
664000,0.350092,0.379,13.2626,0.08728,9.04305,8.31196,5.00306,0.0568031,0.0420699,0.0511989,
665000,0.350123,0.371,13.2667,0.00127451,9.0461,8.31364,5.0058,0.00115684,0.000396169,0.000359345,
666000,0.350164,0.377,13.2797,0.000816698,9.05483,8.3195,5.01464,0.000736097,0.000265156,0.0002342,
667000,0.350198,0.373,13.2961,1.32331e-09,9.06348,8.32778,5.02858,6.04235e-10,3.93337e-10,1.10965e-09,
668000,0.350213,0.36,13.2966,0.218291,9.06499,8.32744,5.02797,0.178282,0.0905186,0.0875936,
669000,0.350254,0.378,13.3047,0.0368545,9.07116,8.33048,5.03308,0.0341805,0.011347,0.00782275,
670000,0.350337,0.406,13.3123,4.69986e-12,9.07617,8.33377,5.03864,1.81797e-12,1.41983e-12,4.09484e-12,
671000,0.35041,0.399,13.3227,2.5643e-08,9.08218,8.33883,5.04688,1.36567e-08,7.80547e-09,2.02517e-08,
672000,0.350469,0.39,13.3308,0.119498,9.08666,8.34284,5.0537,0.0949861,0.051202,0.0513406,
673000,0.350554,0.408,13.3249,9.16198e-06,9.09157,8.33548,5.04153,7.84808e-06,3.13817e-06,3.53573e-06,
674000,0.350616,0.392,13.3226,1.50646,9.09166,8.3335,5.03842,1.42542,0.426985,0.235132,
675000,0.350664,0.383,13.32,2.20969e-05,9.0912,8.33183,5.03529,1.92193e-05,7.105e-06,8.27108e-06,
676000,0.350747,0.407,13.329,7.23183,9.09817,8.33532,5.04071,6.76005,2.24096,1.2567,
677000,0.350792,0.381,13.333,0.0415373,9.10196,8.33647,5.0426,0.0390571,0.011602,0.00808005,
678000,0.350855,0.394,13.3228,2.82432e-06,9.09897,8.32986,5.03184,2.31691e-06,9.90716e-07,1.27562e-06,
679000,0.350962,0.423,13.3347,0.2446,9.10924,8.33393,5.03798,0.226262,0.0791573,0.0486679,
680000,0.351019,0.39,13.3236,0.00476542,9.10638,8.32688,5.02557,0.00426581,0.00165052,0.00133712,
681000,0.351068,0.384,13.3007,4.00875,9.09796,8.31298,5.00293,1.78011,1.57808,3.2266,
682000,0.351147,0.405,13.3103,0.463353,9.10357,8.31772,5.01033,0.36927,0.199927,0.195868,
683000,0.351286,0.446,13.3158,0.140823,9.11204,8.31693,5.01087,0.127675,0.0479528,0.0350821,
684000,0.351327,0.38,13.3227,2.72,9.1175,8.31932,5.01543,1.97471,1.02955,1.56172,
685000,0.351352,0.368,13.3285,1.48365,9.12202,8.32161,5.01885,1.27023,0.580754,0.500439,
686000,0.351459,0.425,13.3361,0.00274879,9.12828,8.32458,5.02267,0.00245365,0.000880674,0.000871705,
687000,0.351502,0.381,13.3358,0.000281115,9.12976,8.32342,5.021,0.000240868,9.83679e-05,0.000106453,
688000,0.351548,0.383,13.3511,0.00877716,9.13889,8.33056,5.03328,0.00803421,0.00259714,0.00239683,
689000,0.351656,0.426,13.3636,0.000156814,9.14741,8.33557,5.04278,0.000130997,5.37435e-05,6.73961e-05,
690000,0.351639,0.34,13.3715,6.49889e-06,9.15267,8.3391,5.04837,5.09299e-06,2.2379e-06,3.35988e-06,
691000,0.351686,0.384,13.3828,0.0571315,9.16178,8.34333,5.05465,0.0515924,0.0184513,0.0161798,
692000,0.351806,0.435,13.391,0.000247349,9.16673,8.34699,5.06141,0.000209301,8.37219e-05,0.00010181,
693000,0.351885,0.406,13.4118,0.0158138,9.18258,8.35525,5.07417,0.0142393,0.00509688,0.00461973,
694000,0.351906,0.367,13.431,0.000644508,9.19485,8.36389,5.08846,0.00056219,0.000208858,0.000236033,
695000,0.351921,0.362,13.4428,0.000538271,9.20204,8.3693,5.09776,0.000474746,0.000170122,0.000188176,
696000,0.351922,0.353,13.4587,0.335348,9.21209,8.37657,5.10949,0.294455,0.121996,0.104264,
697000,0.351945,0.368,13.4678,0.0816427,9.21828,8.38054,5.1157,0.06344,0.0335118,0.0389598,
698000,0.352032,0.412,13.4729,0.149432,9.22253,8.38234,5.11868,0.136246,0.0502098,0.0352952,
699000,0.352139,0.427,13.4765,0.45215,9.22619,8.38302,5.12032,0.395944,0.160619,0.147882,
700000,0.352191,0.389,13.4876,1.45925,9.23307,8.38821,5.12867,1.30586,0.506779,0.409035,
701000,0.352201,0.359,13.4999,2.73296e-05,9.24004,8.39422,5.13866,2.36245e-05,8.95309e-06,1.04225e-05,
702000,0.352199,0.351,13.5079,7.47386e-05,9.24457,8.39813,5.14516,6.58481e-05,2.26361e-05,2.71568e-05,
703000,0.352168,0.33,13.5055,4.56756e-08,9.24488,8.39613,5.14166,2.35164e-08,1.4644e-08,3.63152e-08,
704000,0.352286,0.435,13.509,0.0415066,9.24994,8.39585,5.14224,0.0342495,0.0162312,0.0169209,
705000,0.352326,0.381,13.4919,8.19717e-05,9.24348,8.38542,5.12576,6.74934e-05,2.90002e-05,3.63729e-05,
706000,0.352323,0.35,13.4942,1.72435,9.24674,8.38548,5.12594,0.796277,0.688756,1.36562,
707000,0.35238,0.393,13.502,0.0219652,9.25227,8.38855,5.13145,0.0185417,0.0072668,0.00926647,
708000,0.352523,0.453,13.495,0.00459906,9.25302,8.38238,5.12182,0.00395664,0.0015499,0.00175903,
709000,0.352563,0.381,13.511,0.000344072,9.26483,8.38871,5.1321,0.000293884,0.000108353,0.0001424,
710000,0.352656,0.419,13.5089,1.59458,9.26474,8.38703,5.1296,1.49096,0.461401,0.326835,
711000,0.352716,0.395,13.5312,9.71273e-07,9.27705,8.39816,5.14798,5.93418e-07,3.31834e-07,6.93622e-07,
712000,0.352765,0.388,13.5427,5.0271,9.28372,8.40361,5.15709,4.65825,1.57201,1.04942,
713000,0.352799,0.377,13.5508,9.40689e-05,9.28984,8.40691,5.16213,7.41456e-05,3.24264e-05,4.79575e-05,
714000,0.352836,0.379,13.5535,0.22574,9.29258,8.40748,5.16319,0.195095,0.0832614,0.0772286,
715000,0.352871,0.378,13.5607,1.89052e-05,9.3002,8.40899,5.16612,1.42867e-05,6.74177e-06,1.03848e-05,
716000,0.352968,0.422,13.5591,0.000778881,9.30152,8.40717,5.16245,0.000603057,0.000284721,0.000402382,
717000,0.35318,0.505,13.5683,3.81367,9.30845,8.41059,5.16849,3.43788,1.25396,1.07363,
718000,0.353212,0.376,13.5813,0.256944,9.31719,8.41637,5.17753,0.223969,0.0838816,0.0939263,
719000,0.353268,0.394,13.5845,0.0128169,9.31962,8.41743,5.17973,0.009211,0.00544938,0.00705224,
720000,0.353274,0.357,13.5884,1.94348,9.32313,8.41857,5.18185,1.41591,0.657298,1.15771,
721000,0.353331,0.395,13.5957,8.97088,9.32892,8.42134,5.18603,8.21439,3.03712,1.94328,
722000,0.35342,0.417,13.6048,12.074,9.33559,8.42515,5.19166,11.1228,4.03866,2.39881,
723000,0.353492,0.406,13.6096,2.00866,9.33905,8.42682,5.19547,1.79295,0.625632,0.654703,
724000,0.35347,0.337,13.6139,7.43973e-06,9.34253,8.42843,5.19776,4.75188e-06,2.57045e-06,5.11488e-06,
725000,0.353516,0.387,13.6189,0.00563268,9.34677,8.43016,5.20057,0.00469308,0.00186413,0.00249542,
726000,0.353664,0.461,13.6442,3.2155e-08,9.36861,8.4387,5.21356,1.59526e-08,1.14478e-08,2.54638e-08,
727000,0.353843,0.484,13.6549,3.20007,9.37549,8.44362,5.2214,2.95714,1.0341,0.652995,
728000,0.353957,0.437,13.6732,0.0051035,9.38495,8.45312,5.2368,0.00437756,0.00170908,0.00199041,
729000,0.353997,0.383,13.6687,0.00119029,9.38433,8.44979,5.23154,0.00101654,0.000390607,0.00048049,
730000,0.354089,0.421,13.6752,8.29316e-06,9.39026,8.452,5.23425,6.59131e-06,2.83654e-06,4.15754e-06,
731000,0.354112,0.371,13.6866,0.342106,9.40362,8.45422,5.23646,0.313815,0.108021,0.0829948,
732000,0.354178,0.402,13.6841,0.000339557,9.40434,8.45183,5.23252,0.00024607,0.000146215,0.000182672,
733000,0.354203,0.373,13.6812,3.59732,9.4057,8.44891,5.22714,3.35191,1.12272,0.667015,
734000,0.354311,0.433,13.6794,0.00413652,9.40734,8.44671,5.22315,0.00307073,0.00177315,0.00213011,
735000,0.354408,0.426,13.6827,1.2588e-07,9.41091,8.44756,5.22389,7.06669e-08,4.22585e-08,9.52168e-08,
736000,0.354526,0.441,13.6912,2.14176,9.41668,8.45143,5.22967,1.91503,0.703255,0.652109,
737000,0.354585,0.398,13.6934,0.000445622,9.42261,8.45007,5.22682,0.000376452,0.000148591,0.000186503,
738000,0.35465,0.403,13.6913,0.000237051,9.42395,8.44777,5.22269,0.000198234,8.19383e-05,0.000100908,
739000,0.354744,0.424,13.7042,3.63698e-06,9.43214,8.45381,5.23179,2.90514e-06,1.28327e-06,1.77228e-06,
740000,0.354773,0.376,13.7121,0.114215,9.43816,8.45703,5.23656,0.107314,0.0306413,0.0242891,
741000,0.354754,0.341,13.7293,0.000138336,9.4532,8.46292,5.24489,0.000121039,4.21182e-05,5.208e-05,
742000,0.354803,0.391,13.7264,23.2544,9.4553,8.45954,5.23907,21.9247,6.66937,3.94935,
743000,0.354864,0.4,13.7347,8.78716,9.46166,8.46281,5.24397,8.10451,2.96442,1.65629,
744000,0.354898,0.38,13.7393,0.0023869,9.46605,8.46433,5.24565,0.00216037,0.000715968,0.000719378,
745000,0.354952,0.395,13.7443,6.90495e-06,9.46977,8.46636,5.24887,5.89463e-06,2.11148e-06,2.91089e-06,
746000,0.355009,0.398,13.7427,0.00400842,9.46975,8.46509,5.24663,0.00358523,0.00125916,0.00127597,
747000,0.355098,0.421,13.759,8.02865e-05,9.47867,8.47334,5.26004,7.00002e-05,2.45568e-05,3.07062e-05,
748000,0.355106,0.361,13.7669,0.00426006,9.4862,8.47576,5.26326,0.00388278,0.00125323,0.00122538,
749000,0.355158,0.394,13.7725,0.4852,9.49043,8.47797,5.26654,0.454896,0.144653,0.0869712,
750000,0.355164,0.36,13.7709,1.19624e-06,9.4913,8.47632,5.26355,1.02604e-06,4.29445e-07,4.40245e-07,
751000,0.355201,0.383,13.7727,1.15664e-09,9.49304,8.47682,5.26422,6.15497e-10,3.68094e-10,9.07464e-10,
752000,0.355214,0.365,13.7793,0.46932,9.49686,8.48007,5.26954,0.444705,0.127358,0.0792342,
753000,0.35526,0.39,13.7715,1.15188e-06,9.49504,8.47479,5.26075,9.76618e-07,4.01773e-07,4.60016e-07,
754000,0.355273,0.365,13.7752,0.00122105,9.49884,8.47581,5.26207,0.0011074,0.000363087,0.000364405,
755000,0.355364,0.424,13.7792,0.00163761,9.50431,8.47618,5.26202,0.00150005,0.000468629,0.000460438,
756000,0.355411,0.391,13.7865,1.73327e-05,9.50834,8.47983,5.26788,1.5064e-05,5.21613e-06,6.80382e-06,
757000,0.35548,0.407,13.7828,3.01141,9.50918,8.47658,5.26189,2.86187,0.814299,0.463902,
758000,0.355569,0.423,13.7891,5.91167e-12,9.51415,8.47901,5.26565,2.78299e-12,1.76804e-12,4.90682e-12,
759000,0.355589,0.371,13.7918,0.163564,9.51688,8.47973,5.26663,0.155008,0.0427627,0.0299479,
760000,0.355617,0.377,13.7927,2.99799e-08,9.51986,8.47907,5.26476,1.88899e-08,9.04033e-09,2.14532e-08,
761000,0.355586,0.332,13.7932,6.41377e-08,9.52456,8.47698,5.26088,3.81514e-08,2.05362e-08,4.72904e-08,
762000,0.355621,0.382,13.7834,0.167705,9.52128,8.47088,5.25094,0.157883,0.0464613,0.0322347,
763000,0.355696,0.413,13.7654,1.68136e-07,9.51478,8.46,5.23292,9.75914e-08,5.44264e-08,1.25631e-07,
764000,0.355763,0.407,13.7867,0.648351,9.52721,8.4703,5.2497,0.591059,0.214342,0.158321,
765000,0.35578,0.369,13.7853,0.00107976,9.53197,8.46667,5.2433,0.000954974,0.000329238,0.000381449,
766000,0.355919,0.462,13.7837,3.99142e-07,9.53505,8.46385,5.2381,2.23641e-07,1.31242e-07,3.03438e-07,
767000,0.355948,0.378,13.7884,1.10065e-05,9.5384,8.46586,5.24103,8.74157e-06,3.58067e-06,5.64863e-06,
768000,0.355952,0.359,13.7842,0.658678,9.53778,8.4629,5.23581,0.609173,0.199204,0.151931,
769000,0.356049,0.431,13.8045,2.51727e-08,9.54895,8.47299,5.25251,1.28667e-08,8.20913e-09,2.00181e-08,
770000,0.356108,0.401,13.7924,1.42507,9.54634,8.46479,5.2388,1.33877,0.408825,0.267149,
771000,0.356218,0.441,13.8028,0.000379957,9.55369,8.46917,5.24562,0.000319154,0.000127897,0.000161711,
772000,0.356307,0.425,13.809,0.0277627,9.56147,8.46985,5.24678,0.0229648,0.0112625,0.0107955,
773000,0.356393,0.423,13.8239,11.733,9.57069,8.47674,5.25812,11.1305,3.30669,1.68555,
774000,0.356441,0.393,13.8354,1.14384e-09,9.57784,8.48208,5.26666,5.6449e-10,3.5932e-10,9.27694e-10,
775000,0.356506,0.407,13.8366,1.32232e-08,9.57949,8.48221,5.26667,7.40351e-09,4.18225e-09,1.01267e-08,
776000,0.356539,0.382,13.8338,0.000142808,9.58057,8.47943,5.26176,0.000122619,4.86683e-05,5.46822e-05,
777000,0.356575,0.385,13.8278,2.71103,9.58045,8.47497,5.25348,2.5981,0.675039,0.379282,
778000,0.356631,0.4,13.8253,0.773359,9.58045,8.47291,5.25011,0.711815,0.24871,0.171893,
779000,0.35662,0.348,13.8073,0.712345,9.57505,8.46131,5.23117,0.65897,0.220781,0.156366,
780000,0.356668,0.394,13.8005,0.705897,9.57388,8.45681,5.22284,0.655784,0.214043,0.149744,
781000,0.356693,0.376,13.7938,5.49715e-06,9.57434,8.45119,5.2134,4.23255e-06,1.95597e-06,2.91175e-06,
782000,0.356797,0.438,13.7959,0.0106507,9.5782,8.45078,5.21245,0.00960787,0.00326328,0.00323698,
783000,0.356928,0.46,13.7881,0.0346769,9.57727,8.44479,5.2033,0.0275983,0.0143813,0.0152969,
784000,0.357036,0.441,13.7897,1.11459,9.58063,8.44417,5.20222,1.02301,0.363479,0.252266,
785000,0.357104,0.411,13.798,0.223882,9.58666,8.44735,5.20789,0.204471,0.0679445,0.0608134,
786000,0.357187,0.422,13.7994,0.513212,9.59016,8.44666,5.2064,0.470118,0.164002,0.124415,
787000,0.35726,0.415,13.8011,0.0369123,9.59476,8.44581,5.20389,0.0278074,0.0158826,0.0183579,
788000,0.357312,0.398,13.8013,1.57914,9.59581,8.44543,5.20298,1.47032,0.474764,0.326248,
789000,0.357455,0.47,13.8217,0.00383004,9.60984,8.45412,5.21712,0.00227469,0.00171211,0.00256197,
790000,0.357506,0.398,13.8301,2.50116,9.6166,8.4571,5.22204,2.32028,0.738835,0.571181,
791000,0.357556,0.397,13.8353,0.00384957,9.62056,8.45918,5.22514,0.00350121,0.00108805,0.00117341,
792000,0.357629,0.415,13.8386,1.39683,9.62364,8.46024,5.2265,1.31236,0.398628,0.264478,
793000,0.35768,0.398,13.8306,1.02372,9.6323,8.44962,5.20654,0.86168,0.402995,0.378306,
794000,0.357713,0.384,13.8262,7.33539e-09,9.63159,8.44651,5.20132,3.85362e-09,2.41039e-09,5.75739e-09,
795000,0.35777,0.403,13.8327,0.0334543,9.63676,8.44891,5.20507,0.0241859,0.0144201,0.0180636,
796000,0.35783,0.406,13.8296,0.0631769,9.63727,8.4462,5.20022,0.0579292,0.0188536,0.0167356,
797000,0.357876,0.394,13.8262,3.87677,9.63774,8.44325,5.19508,3.11458,1.47016,1.77972,
798000,0.357929,0.4,13.8313,0.229904,9.64256,8.44471,5.19743,0.216307,0.0615715,0.0477108,
799000,0.35794,0.367,13.8432,0.00570086,9.65026,8.45006,5.20602,0.00515315,0.00164966,0.00179539,
800000,0.357989,0.397,13.8548,1.53975e-08,9.6587,8.45494,5.21338,8.28388e-09,5.26106e-09,1.18652e-08,
801000,0.358026,0.388,13.8656,0.0880915,9.66521,8.46005,5.22171,0.0820132,0.0242499,0.0211158,
802000,0.358099,0.416,13.8684,3.02841e-05,9.669,8.46007,5.22199,2.30168e-05,1.1009e-05,1.63143e-05,
803000,0.358177,0.421,13.855,5.7407,9.66595,8.45118,5.20668,5.41521,1.64315,0.965003,
804000,0.358205,0.381,13.8577,0.00937985,9.66945,8.4518,5.20617,0.00598965,0.00385921,0.00610018,
805000,0.358253,0.397,13.8662,0.000811569,9.67517,8.45542,5.21245,0.000696826,0.000259023,0.000325553,
806000,0.358309,0.403,13.8794,0.732715,9.68294,8.46182,5.22266,0.667836,0.243186,0.17812,
807000,0.35832,0.367,13.8953,8.37998e-09,9.69221,8.46957,5.23506,3.97774e-09,2.6743e-09,6.87385e-09,
808000,0.358309,0.35,13.9026,4.05158e-06,9.69845,8.47209,5.23887,3.07172e-06,1.40347e-06,2.23833e-06,
809000,0.358361,0.4,13.9153,5.97068e-05,9.7061,8.47796,5.24886,4.93057e-05,1.85274e-05,2.81174e-05,
810000,0.358417,0.404,13.911,2.2418e-05,9.70872,8.47343,5.24,1.75103e-05,7.39468e-06,1.18859e-05,
811000,0.358483,0.412,13.9075,0.844243,9.71286,8.46838,5.23127,0.776147,0.268833,0.195118,
812000,0.358568,0.427,13.9257,11.997,9.72943,8.47424,5.23947,11.3329,3.53132,1.73848,
813000,0.358616,0.398,13.9465,15.7865,9.74154,8.48431,5.2559,14.8146,4.87429,2.44582,
814000,0.358629,0.369,13.9405,0.000156937,9.74005,8.48032,5.24913,0.000109827,6.76404e-05,8.93985e-05,
815000,0.358637,0.365,13.9483,0.869982,9.74847,8.48214,5.25128,0.807832,0.270393,0.176531,
816000,0.358718,0.425,13.9315,9.58991e-05,9.74342,8.47161,5.23311,7.97159e-05,3.23101e-05,4.24035e-05,
817000,0.35877,0.401,13.9319,0.164072,9.74476,8.47094,5.23279,0.151733,0.0481968,0.0396711,
818000,0.358765,0.355,13.9241,0.00630178,9.74747,8.46353,5.21873,0.0039221,0.00277942,0.00407485,
819000,0.358856,0.433,13.9305,0.0379026,9.75579,8.4643,5.21914,0.0352604,0.0102668,0.00937589,
820000,0.358873,0.373,13.9239,3.46006,9.75734,8.45806,5.20864,3.03271,1.07697,1.27076,
821000,0.358882,0.366,13.9422,0.282618,9.76711,8.46731,5.22436,0.264565,0.0774506,0.0622867,
822000,0.359015,0.468,13.9638,3.36656,9.7819,8.47637,5.23952,3.18753,0.901078,0.601188,
823000,0.359081,0.414,13.97,2.41689,9.78886,8.4776,5.2411,2.21692,0.715022,0.644498,
824000,0.359062,0.343,13.9765,0.00494415,9.79429,8.47985,5.24466,0.00328284,0.00213757,0.00301635,
825000,0.359114,0.402,13.9946,3.82987e-06,9.80414,8.48906,5.25953,2.74928e-06,1.28122e-06,2.33834e-06,
826000,0.359097,0.345,13.9964,0.0693101,9.8104,8.48725,5.25573,0.0579785,0.025863,0.0278116,
827000,0.359138,0.393,14.0016,0.0337192,9.81559,8.48876,5.25747,0.02875,0.0130771,0.0118073,
828000,0.359187,0.4,14.0111,1.29868e-08,9.8209,8.4934,5.26514,6.7004e-09,4.27101e-09,1.02723e-08,
829000,0.359262,0.421,14.0135,0.021583,9.82528,8.49324,5.26379,0.0197693,0.00604905,0.00619757,
830000,0.35928,0.374,14.023,0.000131802,9.83153,8.49739,5.2706,0.000111403,4.10421e-05,5.72427e-05,
831000,0.359343,0.412,14.0313,0.0423648,9.83701,8.50115,5.27652,0.0394472,0.0107996,0.0110484,
832000,0.35937,0.382,14.041,1.61652e-08,9.84286,8.50572,5.28393,8.74481e-09,5.17307e-09,1.2573e-08,
833000,0.359425,0.405,14.0565,2.97388e-08,9.85069,8.51381,5.29745,1.52898e-08,9.37172e-09,2.37231e-08,
834000,0.359518,0.437,14.0614,2.92107e-09,9.85328,8.51621,5.30179,1.43227e-09,9.3205e-10,2.36907e-09,
835000,0.359578,0.41,14.0651,0.00727613,9.85557,8.51793,5.30473,0.00668714,0.00199132,0.00206367,
836000,0.359628,0.401,14.0588,0.000591011,9.85431,8.51345,5.29741,0.000410304,0.000262265,0.000334905,
837000,0.359659,0.386,14.0665,0.000754495,9.85954,8.51675,5.30281,0.000665115,0.000221989,0.000278578,
838000,0.359677,0.374,14.0855,1.52407e-07,9.87828,8.52212,5.30973,8.93733e-08,4.81065e-08,1.13693e-07,
839000,0.359745,0.417,14.0857,0.00577034,9.88102,8.52073,5.30756,0.00495661,0.00182182,0.00232589,
